ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2452498,49744,9475,96912,1901363,5814,5065,2,32,153721,68,19.52,26.74,5.61,0.00,381.48,1327.36,1818.32,0.00,0.00,381.48,381.48,-945.88
2451162,71910,8684,4578,1750591,5404,1864,1,142,145059,1,85.68,106.24,15.93,0.00,15.93,85.68,106.24,0.00,0.00,15.93,15.93,-69.75
2451088,59441,4597,47825,1665998,7018,6791,4,157,192508,89,21.83,26.85,22.82,0.00,2030.98,1942.87,2389.65,142.16,0.00,2030.98,2173.14,88.11
2451492,31407,11992,87460,247486,1112,21138,7,198,34112,24,48.04,72.54,55.85,0.00,1340.40,1152.96,1740.96,67.02,0.00,1340.40,1407.42,187.44
2452179,50194,15651,55310,1205460,6810,17407,4,124,134532,16,12.89,14.43,0.72,0.00,11.52,206.24,230.88,0.69,0.00,11.52,12.21,-194.72
2451578,48994,12152,97869,421323,3177,25078,2,265,15499,31,42.06,52.99,45.04,614.34,1396.24,1303.86,1642.69,46.91,614.34,781.90,828.81,-521.96
2451207,38232,14176,27380,1033759,1738,16917,8,19,216933,85,80.24,130.79,77.16,0.00,6558.60,6820.40,11117.15,196.75,0.00,6558.60,6755.35,-261.80
2451915,33224,5849,95682,185115,3795,7628,8,116,159362,68,31.71,33.29,4.66,0.00,316.88,2156.28,2263.72,22.18,0.00,316.88,339.06,-1839.40
2451847,57584,5717,99738,702296,4854,9012,7,54,2525,59,89.51,173.64,154.53,0.00,9117.27,5281.09,10244.76,91.17,0.00,9117.27,9208.44,3836.18
2451181,51363,14842,68244,1249348,852,7109,4,162,199903,72,68.21,83.89,3.35,0.00,241.20,4911.12,6040.08,9.64,0.00,241.20,250.84,-4669.92
2452181,53656,12337,14262,1692221,5380,27339,4,70,140382,84,81.04,154.78,38.69,584.99,3249.96,6807.36,13001.52,106.59,584.99,2664.97,2771.56,-4142.39
2451774,32551,14863,13313,30826,3539,37852,7,193,118367,83,96.73,163.47,114.42,3798.74,9496.86,8028.59,13568.01,398.86,3798.74,5698.12,6096.98,-2330.47
2451123,70305,17113,91319,213446,1173,44853,7,185,218537,63,27.20,29.64,2.07,24.77,130.41,1713.60,1867.32,6.33,24.77,105.64,111.97,-1607.96
2451832,51036,4127,84880,171418,2403,39741,10,222,158179,91,70.50,109.98,28.59,0.00,2601.69,6415.50,10008.18,234.15,0.00,2601.69,2835.84,-3813.81
2452200,69375,7995,76949,182442,1182,46275,8,263,154343,90,79.99,143.98,123.82,0.00,11143.80,7199.10,12958.20,111.43,0.00,11143.80,11255.23,3944.70
2452271,29767,12873,23433,1676389,545,17854,10,239,156550,43,2.10,3.21,0.89,19.51,38.27,90.30,138.03,0.75,19.51,18.76,19.51,-71.54
2452236,52121,7747,3711,938106,2901,48096,1,258,65216,69,91.77,154.17,64.75,2412.58,4467.75,6332.13,10637.73,20.55,2412.58,2055.17,2075.72,-4276.96
2451798,45309,2587,77855,2355,6055,39708,10,43,133765,78,3.91,5.86,1.69,0.00,131.82,304.98,457.08,10.54,0.00,131.82,142.36,-173.16
2451014,70147,13990,37683,,,,1,,41299,,52.01,72.29,49.15,,,780.15,1084.35,58.98,,,796.23,
2452503,58231,3865,59200,64313,1073,33033,2,278,186431,19,70.09,103.03,52.54,519.09,998.26,1331.71,1957.57,43.12,519.09,479.17,522.29,-852.54
2451100,45112,14156,98618,1817991,6164,27537,8,289,50014,43,15.44,16.67,10.83,335.29,465.69,663.92,716.81,11.73,335.29,130.40,142.13,-533.52
2452070,52740,9221,27284,36887,6137,42140,10,56,149420,20,77.33,95.88,46.98,761.07,939.60,1546.60,1917.60,14.28,761.07,178.53,192.81,-1368.07
2451689,65939,7997,19569,545857,5392,19280,2,246,154770,80,83.15,165.46,165.46,0.00,13236.80,6652.00,13236.80,1058.94,0.00,13236.80,14295.74,6584.80
2452446,62027,8706,6541,1784408,322,6636,7,4,118703,37,8.80,10.91,10.58,19.57,391.46,325.60,403.67,0.00,19.57,371.89,371.89,46.29
2452618,56278,17299,78136,824447,711,33022,7,116,95698,66,24.39,37.07,9.63,0.00,635.58,1609.74,2446.62,6.35,0.00,635.58,641.93,-974.16
2451582,63800,16133,68034,355004,3574,22144,8,264,61880,28,82.64,141.31,131.41,0.00,3679.48,2313.92,3956.68,257.56,0.00,3679.48,3937.04,1365.56
2451477,32425,8323,12979,591879,,,,257,119335,71,38.23,,26.95,0.00,,2714.33,,,0.00,1913.45,,-800.88
2452521,32828,4725,17168,961150,3532,37561,8,33,175071,95,23.13,28.91,10.11,653.10,960.45,2197.35,2746.45,3.07,653.10,307.35,310.42,-1890.00
2452150,46947,1073,62105,691085,1665,39798,7,52,118503,93,90.53,121.31,69.14,0.00,6430.02,8419.29,11281.83,385.80,0.00,6430.02,6815.82,-1989.27
2452624,37726,12577,32780,724339,5498,3057,4,253,119325,18,59.63,113.89,3.41,0.00,61.38,1073.34,2050.02,2.45,0.00,61.38,63.83,-1011.96
2452562,63165,2611,88663,1306280,4697,11067,10,65,63984,50,86.73,99.73,76.79,0.00,3839.50,4336.50,4986.50,345.55,0.00,3839.50,4185.05,-497.00
2451539,48555,808,21303,1909168,680,30545,7,292,40074,95,82.67,115.73,9.25,184.53,878.75,7853.65,10994.35,0.00,184.53,694.22,694.22,-7159.43
2451290,70126,15730,35773,1564796,666,5289,8,221,102978,42,82.01,108.25,23.81,0.00,1000.02,3444.42,4546.50,60.00,0.00,1000.02,1060.02,-2444.40
2451838,43313,962,25068,979445,6269,39093,2,221,238977,62,95.85,126.52,103.74,0.00,6431.88,5942.70,7844.24,450.23,0.00,6431.88,6882.11,489.18
2451514,33806,16069,4917,1212913,462,20058,10,5,35677,79,7.07,8.20,7.62,0.00,601.98,558.53,647.80,18.05,0.00,601.98,620.03,43.45
2452227,68649,17445,39224,1881292,2560,16228,7,75,189807,12,97.33,118.74,74.80,0.00,897.60,1167.96,1424.88,80.78,0.00,897.60,978.38,-270.36
2452361,39150,15387,76986,1559578,1370,20362,7,112,142989,6,31.24,33.73,11.13,4.00,66.78,187.44,202.38,0.62,4.00,62.78,63.40,-124.66
2451244,44896,3205,8539,579712,6532,33305,10,184,49951,81,54.53,106.87,83.35,0.00,6751.35,4416.93,8656.47,405.08,0.00,6751.35,7156.43,2334.42
2451111,36955,12901,21086,1236387,6888,26189,2,243,105842,36,17.97,25.51,5.10,0.00,183.60,646.92,918.36,0.00,0.00,183.60,183.60,-463.32
2451876,37305,1315,78561,247177,1840,47656,8,180,90105,20,57.53,84.56,19.44,0.00,388.80,1150.60,1691.20,11.66,0.00,388.80,400.46,-761.80
2451277,57442,6931,24795,79140,2285,43830,4,270,219115,58,25.33,40.02,5.60,0.00,324.80,1469.14,2321.16,9.74,0.00,324.80,334.54,-1144.34
2451636,53713,11873,40052,1830,1561,34139,7,111,97383,62,11.40,17.55,3.86,0.00,239.32,706.80,1088.10,0.00,0.00,239.32,239.32,-467.48
2451859,33762,16747,83042,156786,6977,23921,1,285,159006,24,5.28,8.71,0.43,6.50,10.32,126.72,209.04,0.03,6.50,3.82,3.85,-122.90
2452549,40962,8017,,1305548,,2168,,,127179,,,,35.91,0.00,3160.08,,5016.88,189.60,0.00,3160.08,3349.68,
2452005,53615,7587,94587,387454,6721,16435,2,16,67567,64,64.67,75.01,57.00,0.00,3648.00,4138.88,4800.64,182.40,0.00,3648.00,3830.40,-490.88
2451486,34651,13912,67051,1735176,101,9426,1,49,184307,16,24.05,37.51,8.62,0.00,137.92,384.80,600.16,6.89,0.00,137.92,144.81,-246.88
,,7057,64160,,5482,44943,2,131,153134,96,42.68,,76.39,,7333.44,,7333.44,,,4766.74,5148.07,
2451845,63368,5000,70291,1902920,5149,18531,7,234,59630,22,50.06,82.59,60.29,0.00,1326.38,1101.32,1816.98,0.00,0.00,1326.38,1326.38,225.06
2452011,52502,4551,35782,1253659,2736,14213,7,69,142141,70,28.46,36.71,12.84,772.96,898.80,1992.20,2569.70,8.80,772.96,125.84,134.64,-1866.36
2451138,44955,10351,66974,515483,792,47701,10,131,165429,97,59.92,104.86,16.77,0.00,1626.69,5812.24,10171.42,16.26,0.00,1626.69,1642.95,-4185.55
2451652,39859,3295,73119,1076597,75,18800,2,63,172597,73,44.48,88.96,12.45,0.00,908.85,3247.04,6494.08,45.44,0.00,908.85,954.29,-2338.19
2452510,,11364,,1418605,,,2,,32255,,84.23,155.82,65.44,2912.08,5824.16,7496.47,,87.36,2912.08,2912.08,2999.44,-4584.39
2451821,52114,10622,19305,99377,7002,27027,7,63,188245,69,46.24,88.78,17.75,1224.75,1224.75,3190.56,6125.82,0.00,1224.75,0.00,0.00,-3190.56
2451947,36941,4943,82191,1725212,4586,15207,1,69,66748,45,16.81,22.52,4.50,0.00,202.50,756.45,1013.40,16.20,0.00,202.50,218.70,-553.95
2452200,38748,9189,27394,223731,4068,49205,7,86,30432,83,82.39,158.18,53.78,0.00,4463.74,6838.37,13128.94,357.09,0.00,4463.74,4820.83,-2374.63
2451228,45542,7396,85422,1635876,6777,38031,10,136,5352,26,12.48,14.97,1.19,0.00,30.94,324.48,389.22,2.47,0.00,30.94,33.41,-293.54
2451069,42168,3806,78822,143458,4894,23930,7,41,101792,21,23.03,41.68,38.34,0.00,805.14,483.63,875.28,32.20,0.00,805.14,837.34,321.51
2452251,63073,14265,91095,1325968,4394,14467,1,45,137221,64,33.78,34.11,16.71,0.00,1069.44,2161.92,2183.04,42.77,0.00,1069.44,1112.21,-1092.48
2451413,61241,5138,70650,1648166,5682,28798,7,20,159840,53,90.32,139.99,85.39,769.36,4525.67,4786.96,7419.47,150.25,769.36,3756.31,3906.56,-1030.65
2452492,46581,14835,13333,709616,6699,32182,4,136,75610,27,69.24,108.70,103.26,0.00,2788.02,1869.48,2934.90,250.92,0.00,2788.02,3038.94,918.54
2451897,50933,11225,80476,1407303,6483,30510,4,29,133180,14,51.23,58.91,23.56,0.00,329.84,717.22,824.74,3.29,0.00,329.84,333.13,-387.38
2452358,64021,11184,2180,549690,2447,11157,7,225,124009,41,45.01,46.36,17.15,0.00,703.15,1845.41,1900.76,0.00,0.00,703.15,703.15,-1142.26
2451007,44557,5155,56737,1137991,6445,34946,2,277,8437,24,41.34,82.26,59.22,0.00,1421.28,992.16,1974.24,113.70,0.00,1421.28,1534.98,429.12
2451501,48884,7448,19624,1471225,2026,44474,4,297,221130,83,3.21,4.23,2.36,0.00,195.88,266.43,351.09,3.91,0.00,195.88,199.79,-70.55
2450977,47414,15994,7396,1914551,6859,21614,7,26,143625,98,59.90,82.66,7.43,0.00,728.14,5870.20,8100.68,65.53,0.00,728.14,793.67,-5142.06
2452018,68686,12271,98579,430885,2038,14344,7,111,117339,20,36.94,71.66,42.99,0.00,859.80,738.80,1433.20,77.38,0.00,859.80,937.18,121.00
2451146,61911,3202,30753,653256,206,29909,2,247,83850,47,33.67,54.88,43.90,0.00,2063.30,1582.49,2579.36,144.43,0.00,2063.30,2207.73,480.81
2451888,43641,14611,24729,540435,6188,25541,4,102,24725,80,60.12,67.33,40.39,0.00,3231.20,4809.60,5386.40,64.62,0.00,3231.20,3295.82,-1578.40
2452119,72489,5355,7088,1410650,6212,7774,7,251,160084,9,70.49,113.48,96.45,104.16,868.05,634.41,1021.32,7.63,104.16,763.89,771.52,129.48
2451052,62898,9836,19795,631764,4180,37749,2,266,21724,7,47.45,57.41,37.89,0.00,265.23,332.15,401.87,15.91,0.00,265.23,281.14,-66.92
2451780,34154,5407,55842,1189450,211,30619,1,203,19733,2,43.82,59.15,43.77,0.00,87.54,87.64,118.30,7.00,0.00,87.54,94.54,-0.10
,54273,12434,30309,1564635,,,,112,94320,,,57.53,,,2101.92,3972.42,,189.17,,2101.92,2291.09,
2451148,48335,5714,4023,1431791,4712,5280,1,250,63809,29,41.89,56.55,10.17,241.84,294.93,1214.81,1639.95,0.00,241.84,53.09,53.09,-1161.72
2451016,37500,17635,55811,888151,5291,20478,2,234,228555,28,78.07,81.19,13.80,0.00,386.40,2185.96,2273.32,15.45,0.00,386.40,401.85,-1799.56
2451789,,5885,51012,1540488,717,,7,,26966,,2.20,3.78,,0.00,35.04,35.20,60.48,,0.00,,,-0.16
2451525,53666,12104,80284,145742,1953,29364,7,114,181809,47,77.20,78.74,64.56,0.00,3034.32,3628.40,3700.78,182.05,0.00,3034.32,3216.37,-594.08
2451882,48886,10723,7869,1176709,2349,6036,10,207,165364,69,73.37,92.44,12.94,0.00,892.86,5062.53,6378.36,62.50,0.00,892.86,955.36,-4169.67
2452623,64966,8101,60433,854322,3058,38547,2,33,225544,38,70.62,137.00,50.69,0.00,1926.22,2683.56,5206.00,173.35,0.00,1926.22,2099.57,-757.34
2452512,30625,16818,1600,1833921,4995,45669,4,176,174576,70,94.72,162.91,3.25,0.00,227.50,6630.40,11403.70,0.00,0.00,227.50,227.50,-6402.90
2451869,53061,4202,54930,763899,868,10990,4,76,68225,20,58.55,77.87,19.46,0.00,389.20,1171.00,1557.40,35.02,0.00,389.20,424.22,-781.80
2451533,52594,3757,49847,1344753,459,36212,7,167,59692,91,36.37,67.28,27.58,0.00,2509.78,3309.67,6122.48,100.39,0.00,2509.78,2610.17,-799.89
2451137,61413,49,2660,1221172,837,25749,2,38,129779,100,51.68,70.28,69.57,1043.55,6957.00,5168.00,7028.00,0.00,1043.55,5913.45,5913.45,745.45
2452577,43105,11394,16585,941171,957,43143,4,231,2458,75,52.36,76.44,38.98,0.00,2923.50,3927.00,5733.00,146.17,0.00,2923.50,3069.67,-1003.50
2451162,47388,13246,20501,834397,5093,34189,8,76,82791,78,72.51,139.94,61.57,0.00,4802.46,5655.78,10915.32,0.00,0.00,4802.46,4802.46,-853.32
2450920,53937,16705,18829,355132,4235,13691,7,220,7839,37,39.32,73.52,41.17,0.00,1523.29,1454.84,2720.24,137.09,0.00,1523.29,1660.38,68.45
2452267,64487,7997,8346,187872,4998,47371,8,171,75443,62,18.96,27.68,7.75,321.93,480.50,1175.52,1716.16,11.09,321.93,158.57,169.66,-1016.95
2452039,31600,13787,24449,1879846,2890,32734,10,277,38924,74,62.57,79.46,29.40,0.00,2175.60,4630.18,5880.04,152.29,0.00,2175.60,2327.89,-2454.58
2452605,,3312,,1192000,,45949,,153,19900,,88.47,,,0.00,8445.60,,11730.68,,0.00,,9205.70,2429.64
2451876,64614,17641,98108,1646234,6007,26133,10,39,43876,32,94.35,164.16,155.95,0.00,4990.40,3019.20,5253.12,49.90,0.00,4990.40,5040.30,1971.20
2452162,45803,7677,8586,746043,6700,37357,7,192,8722,47,32.60,53.46,33.14,0.00,1557.58,1532.20,2512.62,62.30,0.00,1557.58,1619.88,25.38
2451694,32589,16925,67196,745148,6300,11052,1,218,153421,72,91.79,128.50,114.36,0.00,8233.92,6608.88,9252.00,329.35,0.00,8233.92,8563.27,1625.04
2450865,53597,10084,46447,1353003,5512,18821,8,171,235970,8,17.27,23.14,3.00,0.00,24.00,138.16,185.12,0.24,0.00,24.00,24.24,-114.16
2452611,63413,13477,11120,595204,4088,25772,2,86,174319,89,34.43,49.92,4.49,0.00,399.61,3064.27,4442.88,15.98,0.00,399.61,415.59,-2664.66
2451708,50648,1891,19478,1149698,1165,9832,8,21,126777,94,1.05,1.42,0.63,0.00,59.22,98.70,133.48,0.00,0.00,59.22,59.22,-39.48
2452201,32965,17455,84340,1709950,3913,3123,2,2,71522,88,29.41,54.99,45.64,0.00,4016.32,2588.08,4839.12,40.16,0.00,4016.32,4056.48,1428.24
2452110,32922,12357,66249,1351463,7077,13491,1,225,169049,36,60.11,76.33,0.00,0.00,0.00,2163.96,2747.88,0.00,0.00,0.00,0.00,-2163.96
2451167,50079,8329,48465,914900,1335,6170,1,175,239692,83,14.56,17.03,3.06,0.00,253.98,1208.48,1413.49,22.85,0.00,253.98,276.83,-954.50
2452250,64341,9547,75129,1830544,3559,35774,1,12,60796,13,33.99,49.96,10.99,0.00,142.87,441.87,649.48,4.28,0.00,142.87,147.15,-299.00
2451854,47158,2069,25042,361627,1859,34891,8,299,173884,15,59.05,111.60,75.88,0.00,1138.20,885.75,1674.00,22.76,0.00,1138.20,1160.96,252.45
2452601,69460,9753,24991,171696,2401,32306,8,226,43775,39,76.57,144.71,73.80,1237.62,2878.20,2986.23,5643.69,65.62,1237.62,1640.58,1706.20,-1345.65
2450882,67247,1484,99128,245630,6085,40987,7,256,21883,87,91.48,152.77,76.38,0.00,6645.06,7958.76,13290.99,398.70,0.00,6645.06,7043.76,-1313.70
2452445,65757,6507,35386,1611262,1091,24167,4,227,60485,73,52.72,91.73,66.04,0.00,4820.92,3848.56,6696.29,192.83,0.00,4820.92,5013.75,972.36
2451542,64056,17588,,74111,,,,,27667,,19.90,,,,186.31,616.90,,,,,,
2451616,70548,13391,94993,1193064,1088,35512,4,195,85602,43,38.28,40.19,27.32,0.00,1174.76,1646.04,1728.17,46.99,0.00,1174.76,1221.75,-471.28
2451848,48215,16880,62498,1859277,4056,32035,1,218,219037,51,1.61,3.12,2.65,0.00,135.15,82.11,159.12,9.46,0.00,135.15,144.61,53.04
2451880,37292,8155,68057,1133476,6448,220,4,207,18651,34,68.33,106.59,44.76,0.00,1521.84,2323.22,3624.06,45.65,0.00,1521.84,1567.49,-801.38
2451798,,15097,,,,4778,1,247,220385,5,79.15,151.96,113.97,,,395.75,759.80,5.69,,569.85,,174.10
2452274,64643,9885,20642,352466,1890,17714,1,112,178683,69,75.56,110.31,93.76,711.63,6469.44,5213.64,7611.39,345.46,711.63,5757.81,6103.27,544.17
2451341,62265,3013,31104,1119316,4681,38893,4,47,134183,86,43.65,86.86,10.42,0.00,896.12,3753.90,7469.96,35.84,0.00,896.12,931.96,-2857.78
2451838,65315,4747,77249,532710,4618,39679,4,15,215306,83,36.68,38.51,25.80,0.00,2141.40,3044.44,3196.33,0.00,0.00,2141.40,2141.40,-903.04
2450912,60561,4868,61224,1701511,6151,31638,1,226,57618,18,21.02,40.77,39.95,0.00,719.10,378.36,733.86,57.52,0.00,719.10,776.62,340.74
2452006,68963,5653,8034,622838,4842,33599,1,132,61681,52,60.39,110.51,15.47,0.00,804.44,3140.28,5746.52,16.08,0.00,804.44,820.52,-2335.84
2452197,73551,953,29967,1253509,3451,47393,7,275,65347,93,70.62,95.33,85.79,0.00,7978.47,6567.66,8865.69,638.27,0.00,7978.47,8616.74,1410.81
2452547,30407,14449,30733,,,26196,,277,64682,,,,48.77,,,,,,,195.08,,
2451942,55438,14931,75271,361428,7138,34895,7,156,165171,91,58.12,97.64,19.52,1136.84,1776.32,5288.92,8885.24,12.78,1136.84,639.48,652.26,-4649.44
2452213,70968,15591,45513,1682348,5136,20371,7,249,185161,97,69.55,132.14,13.21,384.41,1281.37,6746.35,12817.58,71.75,384.41,896.96,968.71,-5849.39
2451824,53589,16085,95213,1861136,1106,15476,7,83,141560,74,22.06,44.12,35.73,0.00,2644.02,1632.44,3264.88,52.88,0.00,2644.02,2696.90,1011.58
2450987,53527,7648,73817,1641404,2591,38531,10,64,175742,70,44.45,81.34,43.92,0.00,3074.40,3111.50,5693.80,92.23,0.00,3074.40,3166.63,-37.10
2451092,35643,16426,38196,249795,594,14593,2,52,135205,5,81.98,89.35,0.00,0.00,0.00,409.90,446.75,0.00,0.00,0.00,0.00,-409.90
2450981,46844,4894,39378,65277,6023,11522,7,77,209537,47,21.98,33.62,23.53,0.00,1105.91,1033.06,1580.14,66.35,0.00,1105.91,1172.26,72.85
2451944,36628,17657,37538,333438,6138,8791,8,140,175147,90,72.91,128.32,107.78,0.00,9700.20,6561.90,11548.80,873.01,0.00,9700.20,10573.21,3138.30
2452124,42544,11097,15451,1398847,996,24392,4,55,221258,70,22.30,42.81,10.70,0.00,749.00,1561.00,2996.70,22.47,0.00,749.00,771.47,-812.00
2450959,36947,1208,15783,1229541,4452,20963,7,35,29763,9,60.86,81.55,60.34,0.00,543.06,547.74,733.95,27.15,0.00,543.06,570.21,-4.68
2452433,35903,4377,17724,1714829,5087,15745,7,52,41045,35,4.45,7.25,0.87,0.00,30.45,155.75,253.75,1.82,0.00,30.45,32.27,-125.30
2451538,62693,9272,95399,1796605,7058,43864,1,90,84786,92,14.64,21.96,0.00,0.00,0.00,1346.88,2020.32,0.00,0.00,0.00,0.00,-1346.88
2451507,68097,17084,46392,1844232,472,34712,10,132,2989,45,6.35,10.92,3.38,48.67,152.10,285.75,491.40,0.00,48.67,103.43,103.43,-182.32
2452207,71271,7561,88584,551296,3255,48367,2,290,97398,30,8.61,9.81,4.90,0.00,147.00,258.30,294.30,11.76,0.00,147.00,158.76,-111.30
2452221,53901,14361,17278,248250,6422,30547,8,196,72466,47,99.65,166.41,24.96,0.00,1173.12,4683.55,7821.27,70.38,0.00,1173.12,1243.50,-3510.43
2451571,33182,17879,58618,1692832,3046,32060,10,172,204759,60,98.71,129.31,84.05,0.00,5043.00,5922.60,7758.60,302.58,0.00,5043.00,5345.58,-879.60
2452244,33334,13201,16496,1876327,4605,7236,4,108,66626,79,98.81,171.92,108.30,0.00,8555.70,7805.99,13581.68,171.11,0.00,8555.70,8726.81,749.71
2452499,64711,3907,38318,857456,594,4979,1,57,114986,74,14.48,25.48,24.71,0.00,1828.54,1071.52,1885.52,73.14,0.00,1828.54,1901.68,757.02
2452072,39964,9459,94173,1321094,5168,46089,8,80,80902,43,24.06,46.67,31.73,81.86,1364.39,1034.58,2006.81,64.12,81.86,1282.53,1346.65,247.95
2452107,31846,5201,43934,131403,6872,17988,8,127,102249,95,22.96,44.31,42.53,0.00,4040.35,2181.20,4209.45,242.42,0.00,4040.35,4282.77,1859.15
2451911,67921,1531,19065,1523364,6510,40056,1,55,212453,97,5.25,6.93,1.38,0.00,133.86,509.25,672.21,0.00,0.00,133.86,133.86,-375.39
,63080,7087,,,6833,,,268,158109,,40.40,78.78,10.24,,,242.40,,,,,,
2452048,45500,10131,74770,1106419,4021,36070,1,222,66607,21,21.75,24.36,5.11,0.00,107.31,456.75,511.56,4.29,0.00,107.31,111.60,-349.44
2451889,50566,10177,40586,310008,6630,28852,7,128,76142,55,47.06,55.06,4.40,0.00,242.00,2588.30,3028.30,16.94,0.00,242.00,258.94,-2346.30
2451834,30189,15008,71117,1009062,1407,30905,7,65,31197,64,33.82,52.42,18.87,0.00,1207.68,2164.48,3354.88,108.69,0.00,1207.68,1316.37,-956.80
2450952,70645,5074,54143,1312441,5586,4731,2,232,163092,75,47.68,60.07,34.84,966.81,2613.00,3576.00,4505.25,98.77,966.81,1646.19,1744.96,-1929.81
2450846,47710,6547,22027,799578,7176,43927,7,186,70651,67,98.91,129.57,6.47,338.12,433.49,6626.97,8681.19,8.58,338.12,95.37,103.95,-6531.60
2451067,42053,12961,814,1594834,4501,48521,7,256,104757,24,76.71,112.76,60.89,0.00,1461.36,1841.04,2706.24,29.22,0.00,1461.36,1490.58,-379.68
2452213,50331,10459,10088,1534945,1049,17506,7,202,86796,37,56.57,73.54,11.03,102.02,408.11,2093.09,2720.98,21.42,102.02,306.09,327.51,-1787.00
2451705,57027,1268,6387,378019,851,49683,1,133,69532,5,49.30,67.54,55.38,0.00,276.90,246.50,337.70,19.38,0.00,276.90,296.28,30.40
2451520,50415,10882,82207,1007043,6279,22315,1,145,208826,28,53.14,91.93,79.05,0.00,2213.40,1487.92,2574.04,199.20,0.00,2213.40,2412.60,725.48
2451812,37716,8960,73862,1505479,7049,3066,4,119,164065,28,97.34,114.86,86.14,0.00,2411.92,2725.52,3216.08,192.95,0.00,2411.92,2604.87,-313.60
2451662,43013,13957,29173,792492,611,34377,2,66,76294,63,72.20,119.13,83.39,4570.60,5253.57,4548.60,7505.19,13.65,4570.60,682.97,696.62,-3865.63
2451378,47282,922,42554,1372944,5381,38218,10,64,87886,64,40.72,41.94,11.32,0.00,724.48,2606.08,2684.16,14.48,0.00,724.48,738.96,-1881.60
2452049,35234,11537,15593,1757935,2230,23772,1,140,175646,75,42.36,74.55,69.33,0.00,5199.75,3177.00,5591.25,155.99,0.00,5199.75,5355.74,2022.75
2452004,46484,17933,83562,1445674,939,4204,1,247,86669,42,56.60,83.20,44.09,0.00,1851.78,2377.20,3494.40,74.07,0.00,1851.78,1925.85,-525.42
2451102,38500,6406,22146,863231,6716,19754,8,157,128937,48,81.25,138.93,98.64,0.00,4734.72,3900.00,6668.64,426.12,0.00,4734.72,5160.84,834.72
2452159,68089,2863,34426,751189,752,28268,1,42,129739,51,28.03,48.77,16.09,0.00,820.59,1429.53,2487.27,49.23,0.00,820.59,869.82,-608.94
2451543,34883,16966,30782,1297943,4304,9818,4,108,2212,3,27.22,32.66,22.20,0.00,66.60,81.66,97.98,3.99,0.00,66.60,70.59,-15.06
2451287,74974,2236,73628,358776,3124,48272,7,263,153049,18,18.23,34.09,26.93,0.00,484.74,328.14,613.62,24.23,0.00,484.74,508.97,156.60
2451403,65165,12226,4124,1882113,902,42091,7,76,200843,54,9.39,15.86,2.37,0.00,127.98,507.06,856.44,8.95,0.00,127.98,136.93,-379.08
2452225,37928,5245,33740,904913,2133,47353,4,157,113980,51,75.82,147.09,73.54,0.00,3750.54,3866.82,7501.59,337.54,0.00,3750.54,4088.08,-116.28
2451069,43673,5887,24998,1049570,1789,6761,7,253,213016,45,22.89,44.63,37.93,580.32,1706.85,1030.05,2008.35,33.79,580.32,1126.53,1160.32,96.48
2452507,43129,16806,77224,1729556,1088,17820,7,164,25564,32,22.41,32.04,19.86,0.00,635.52,717.12,1025.28,0.00,0.00,635.52,635.52,-81.60
2451032,55543,7153,42201,70034,4267,1653,10,177,204878,29,44.48,78.28,51.66,0.00,1498.14,1289.92,2270.12,14.98,0.00,1498.14,1513.12,208.22
2451176,68552,10358,30135,333729,5323,13270,7,280,36111,60,90.00,131.40,53.87,0.00,3232.20,5400.00,7884.00,0.00,0.00,3232.20,3232.20,-2167.80
2452539,37332,2457,61053,1404586,4119,27252,4,282,63008,8,12.90,20.51,18.86,104.10,150.88,103.20,164.08,4.21,104.10,46.78,50.99,-56.42
2451595,67104,15233,77801,1314060,719,7378,10,199,65754,33,39.47,60.38,33.81,0.00,1115.73,1302.51,1992.54,100.41,0.00,1115.73,1216.14,-186.78
2451137,45294,3673,80051,289249,6894,43692,8,268,71007,79,86.80,161.44,41.97,0.00,3315.63,6857.20,12753.76,165.78,0.00,3315.63,3481.41,-3541.57
2452447,63780,10533,2377,1059622,3267,22065,2,9,157750,91,19.55,21.30,20.66,0.00,1880.06,1779.05,1938.30,18.80,0.00,1880.06,1898.86,101.01
2451256,52360,7264,49825,1323694,3610,21079,4,78,177284,61,93.49,181.37,39.90,0.00,2433.90,5702.89,11063.57,48.67,0.00,2433.90,2482.57,-3268.99
2451438,44595,9926,32718,1359519,4367,25615,1,85,96681,11,36.58,42.06,13.45,0.00,147.95,402.38,462.66,0.00,0.00,147.95,147.95,-254.43
,,3762,,,2877,,2,89,82147,,,14.01,,0.00,,,980.70,16.07,0.00,803.60,,-28.00
2451081,55939,6016,91809,366227,4292,23110,10,58,20967,92,6.76,6.89,4.06,0.00,373.52,621.92,633.88,33.61,0.00,373.52,407.13,-248.40
2451133,44741,15274,47757,266096,6835,5174,4,25,155905,9,24.30,38.15,28.23,0.00,254.07,218.70,343.35,0.00,0.00,254.07,254.07,35.37
2451119,44023,3548,96181,992842,3456,44917,8,,162331,,36.98,63.97,,0.00,,,3134.53,,0.00,1849.26,,
