ss_sold_date_sk,ss_store_sk,ss_sales_price
2452232.0,3.0,81.8
2451180.0,6.0,102.72
2451887.0,1.0,10.46
2452621.0,1.0,17.79
2452404.0,5.0,15.99
2451418.0,5.0,23.88
2452110.0,4.0,8.65
2452597.0,5.0,2.66
2452543.0,1.0,24.35
2452542.0,6.0,47.79
2452537.0,3.0,49.59
2451444.0,6.0,8.31
2451119.0,1.0,142.84
2451917.0,2.0,85.07
2451117.0,2.0,145.64
2451828.0,7.0,12.83
2451939.0,7.0,29.28
2451056.0,1.0,31.74
2451137.0,8.0,5.02
2451933.0,2.0,66.95
2451546.0,5.0,12.83
2452262.0,1.0,19.84
2450909.0,6.0,27.41
2451368.0,4.0,92.34
2451106.0,7.0,5.47
2452034.0,3.0,0.59
2451465.0,4.0,38.93
2451456.0,8.0,18.48
2452178.0,3.0,29.38
2452270.0,6.0,18.5
2450920.0,1.0,21.37
2451863.0,2.0,70.38
2451037.0,6.0,22.43
2452451.0,1.0,87.81
2451082.0,7.0,22.66
2452539.0,3.0,18.71
2451514.0,5.0,27.43
2452339.0,4.0,22.31
2451485.0,8.0,49.76
2451846.0,7.0,88.98
2451911.0,7.0,22.67
2451139.0,2.0,17.44
2452332.0,1.0,23.65
2452609.0,4.0,91.04
,4.0,48.08
2452557.0,4.0,51.83
2451782.0,5.0,4.8
2451092.0,2.0,90.7
2452609.0,4.0,36.97
2451270.0,4.0,16.94
2451168.0,4.0,70.38
2451698.0,2.0,57.48
2452538.0,4.0,4.4
2452529.0,3.0,69.41
2451519.0,6.0,5.58
2452014.0,3.0,14.45
,6.0,22.94
2450939.0,7.0,57.63
2451478.0,2.0,22.99
,,47.26
2451134.0,2.0,3.42
2451877.0,6.0,79.63
2451771.0,3.0,9.29
2451090.0,1.0,39.02
2452610.0,7.0,27.44
2452511.0,4.0,139.16
2452194.0,7.0,12.72
2451161.0,6.0,58.83
2451172.0,8.0,41.95
2451171.0,1.0,14.69
2451494.0,4.0,140.04
2451294.0,7.0,97.03
2452481.0,,127.8
2452625.0,3.0,167.72
2451491.0,7.0,120.84
2452198.0,7.0,70.15
2451441.0,,41.21
2451703.0,8.0,2.7
2451386.0,7.0,36.29
2452107.0,4.0,62.79
2451443.0,2.0,19.83
2451647.0,,
2452034.0,4.0,125.63
2452082.0,4.0,18.15
2451685.0,7.0,9.57
2452606.0,5.0,43.32
2452552.0,1.0,14.2
2451088.0,2.0,53.79
2451894.0,8.0,5.26
2451529.0,6.0,14.83
2452219.0,,
2452590.0,3.0,47.8
2451889.0,7.0,1.63
2452578.0,2.0,13.7
2452433.0,3.0,1.7
2451824.0,6.0,0.9
2451394.0,5.0,50.92
2451192.0,2.0,8.71
2451948.0,4.0,27.94
2451528.0,7.0,20.28
2451646.0,1.0,1.57
2451286.0,6.0,8.32
,5.0,
2452329.0,4.0,10.13
2451160.0,,14.05
2451953.0,3.0,43.69
2451910.0,1.0,27.14
2451511.0,3.0,0.0
2451295.0,5.0,14.19
2452584.0,4.0,0.59
2451875.0,5.0,86.51
2452248.0,2.0,48.05
2452088.0,3.0,24.71
2452522.0,7.0,22.36
2452464.0,4.0,6.16
2451880.0,2.0,79.03
2452171.0,3.0,36.88
2451476.0,1.0,49.14
2451402.0,1.0,57.82
2451693.0,3.0,114.49
2451135.0,2.0,20.84
2451500.0,3.0,5.29
2451455.0,5.0,65.5
2450970.0,8.0,13.07
2452380.0,2.0,107.99
2451696.0,7.0,6.81
2451019.0,6.0,111.91
2451994.0,3.0,33.99
2452595.0,7.0,29.99
,,89.14
2450897.0,8.0,33.69
2452639.0,1.0,7.64
2452625.0,4.0,43.28
2451960.0,7.0,28.75
2452502.0,7.0,5.06
2451497.0,4.0,35.17
2451082.0,6.0,36.97
2451486.0,6.0,12.78
2452536.0,4.0,6.54
2452045.0,1.0,36.33
2451895.0,,
2452233.0,5.0,32.76
2452502.0,7.0,84.83
2451221.0,8.0,1.91
2451414.0,4.0,39.76
2452179.0,8.0,14.63
2451235.0,2.0,42.05
2451862.0,4.0,15.7
,4.0,
2451976.0,4.0,19.11
2451855.0,6.0,0.0
2452079.0,3.0,75.91
2451948.0,4.0,47.06
2451865.0,3.0,80.05
2452624.0,3.0,48.25
2451559.0,1.0,33.49
2452616.0,7.0,104.2
2451434.0,4.0,65.27
2451103.0,8.0,4.89
2451641.0,2.0,62.97
2451513.0,2.0,1.33
2452629.0,1.0,44.05
2451891.0,6.0,40.42
2451232.0,8.0,64.86
2451194.0,8.0,9.16
2451125.0,1.0,25.38
2452243.0,2.0,90.36
2452624.0,6.0,49.83
2451957.0,2.0,40.67
2452176.0,7.0,2.37
2451864.0,7.0,28.48
2452310.0,6.0,57.73
2452262.0,8.0,57.0
2452558.0,,68.01
2451566.0,3.0,75.62
2452621.0,1.0,37.44
2452219.0,8.0,31.6
2451270.0,2.0,60.02
2451696.0,1.0,102.07
2451379.0,1.0,63.14
2451871.0,1.0,62.22
2452285.0,5.0,14.74
2451320.0,3.0,1.35
2451787.0,2.0,29.86
2451295.0,5.0,64.48
2451834.0,7.0,2.59
2451471.0,2.0,86.15
2451436.0,4.0,5.91
2451786.0,6.0,5.95
2452143.0,4.0,11.82
2451500.0,8.0,15.54
2451170.0,7.0,4.56
2451866.0,8.0,17.21
2451056.0,8.0,78.37
2452508.0,1.0,8.3
2452593.0,5.0,65.09
2452486.0,2.0,9.93
2451160.0,5.0,12.68
2451387.0,7.0,51.51
2451143.0,7.0,40.97
2451522.0,2.0,0.0
2451520.0,2.0,115.64
2451086.0,5.0,31.01
2451870.0,4.0,6.0
2451146.0,4.0,4.94
2452514.0,1.0,9.15
2451012.0,7.0,83.86
2451740.0,6.0,110.67
2451478.0,8.0,7.34
2452507.0,4.0,48.29
2452360.0,6.0,0.54
2452260.0,,56.05
2452257.0,5.0,12.25
,,18.87
2451472.0,2.0,3.31
2451804.0,6.0,25.07
2451912.0,7.0,32.95
2451627.0,8.0,61.41
2452518.0,1.0,16.56
2451683.0,1.0,15.6
2451769.0,8.0,15.15
2452346.0,7.0,0.47
2451638.0,5.0,12.32
2452227.0,2.0,1.55
2451145.0,5.0,42.53
2451690.0,7.0,2.59
2451038.0,1.0,47.53
2451156.0,2.0,45.64
2452531.0,2.0,13.34
2452622.0,6.0,10.56
2451175.0,1.0,103.35
2451071.0,8.0,60.51
2451274.0,6.0,67.01
2451868.0,4.0,7.5
2451772.0,6.0,5.11
2452099.0,8.0,31.14
2452528.0,1.0,20.22
2451126.0,5.0,5.67
2451083.0,1.0,94.03
2452318.0,7.0,20.35
2452525.0,4.0,27.28
2451108.0,4.0,45.33
2451061.0,4.0,17.93
2452538.0,8.0,36.69
2451858.0,5.0,86.21
2451487.0,2.0,24.84
2451262.0,8.0,72.14
2452137.0,6.0,153.45
2451437.0,6.0,125.65
2451528.0,5.0,12.49
2451065.0,1.0,22.53
2451445.0,5.0,51.19
2452637.0,7.0,0.7
2451040.0,7.0,13.05
2451105.0,4.0,63.28
2451664.0,1.0,15.41
,6.0,
2452381.0,7.0,19.72
2452253.0,6.0,32.25
2451709.0,3.0,
2452385.0,,
2452151.0,2.0,14.05
2452564.0,1.0,1.17
2452299.0,,
2450842.0,2.0,12.68
2451822.0,8.0,19.01
2452412.0,6.0,54.03
,,
2452569.0,7.0,52.8
2452499.0,2.0,13.88
2452219.0,1.0,28.51
2451785.0,6.0,57.77
2451667.0,4.0,21.93
2451997.0,7.0,49.67
2451904.0,8.0,19.35
2451773.0,6.0,84.15
2451145.0,7.0,18.4
2451417.0,7.0,29.41
2451531.0,6.0,38.27
2451328.0,4.0,4.69
2451417.0,7.0,133.94
2451493.0,8.0,37.06
2452406.0,4.0,3.37
2452208.0,8.0,151.33
2451234.0,1.0,0.9
2452287.0,3.0,31.45
2452522.0,2.0,91.34
2451601.0,2.0,16.93
2451715.0,1.0,86.96
2451883.0,2.0,64.42
2452491.0,4.0,59.53
2452270.0,7.0,59.28
2452493.0,3.0,43.57
2452329.0,,7.1
2451143.0,5.0,2.09
2452463.0,3.0,35.97
2451129.0,1.0,15.09
2451225.0,8.0,34.72
2451736.0,6.0,1.27
,4.0,104.43
2451513.0,1.0,20.97
2451181.0,6.0,72.98
2452580.0,2.0,10.32
2451540.0,1.0,6.27
2451702.0,1.0,44.71
2451112.0,8.0,32.1
2451431.0,2.0,8.03
2451154.0,7.0,16.23
2452518.0,2.0,45.82
2451624.0,1.0,101.19
2452230.0,2.0,33.27
2451506.0,4.0,1.17
2452310.0,7.0,9.77
2451643.0,3.0,25.7
2451710.0,3.0,79.96
2451399.0,7.0,72.29
2451819.0,5.0,10.97
2452396.0,5.0,7.69
2452463.0,2.0,33.31
2452120.0,3.0,
2451128.0,2.0,5.12
2451544.0,6.0,39.69
2451170.0,4.0,63.2
2451507.0,8.0,119.31
2451305.0,6.0,110.77
2451298.0,3.0,15.7
2452314.0,6.0,2.88
2451861.0,8.0,55.91
2451460.0,4.0,5.96
2451346.0,1.0,17.38
2452629.0,3.0,55.09
2452127.0,6.0,15.7
2452551.0,5.0,22.01
2452453.0,7.0,93.53
2452248.0,1.0,138.58
,1.0,23.37
2452616.0,1.0,15.41
2452061.0,1.0,104.62
2451510.0,4.0,110.43
2451524.0,4.0,1.37
2451477.0,5.0,75.2
2452433.0,8.0,20.9
2452270.0,6.0,0.23
2451528.0,8.0,22.3
2452581.0,2.0,6.34
2452226.0,7.0,32.94
2451016.0,6.0,16.93
2451879.0,6.0,41.36
2451506.0,1.0,39.58
2450895.0,8.0,17.97
2451827.0,2.0,24.19
2451781.0,2.0,19.41
2451885.0,5.0,21.12
2451106.0,5.0,15.0
2451106.0,7.0,68.36
2451865.0,1.0,140.3
,,
2451622.0,3.0,149.49
,,50.02
2451551.0,3.0,6.21
2450819.0,4.0,41.42
2451428.0,7.0,14.93
2451339.0,6.0,1.94
2451771.0,1.0,10.63
2452241.0,4.0,178.45
,7.0,80.21
2451415.0,5.0,21.72
2451188.0,4.0,45.2
2451079.0,5.0,5.53
2451888.0,,
2450940.0,4.0,72.4
2451910.0,,49.49
2452478.0,3.0,10.12
,,
2451783.0,3.0,13.31
2450973.0,6.0,6.89
2452591.0,8.0,82.09
2451898.0,7.0,21.51
2452323.0,5.0,13.96
2452250.0,4.0,44.73
2451941.0,7.0,40.91
2452042.0,6.0,67.58
2452365.0,7.0,75.52
2450880.0,7.0,71.79
2451295.0,6.0,78.17
2450820.0,1.0,10.61
2451541.0,7.0,9.0
2451941.0,2.0,132.08
2450905.0,7.0,75.24
2451819.0,5.0,12.42
2452188.0,5.0,27.32
2451799.0,2.0,32.12
2452562.0,7.0,3.51
2451495.0,7.0,25.11
2452140.0,2.0,51.81
2451511.0,,18.92
2451590.0,5.0,40.56
2450855.0,3.0,17.49
2452501.0,4.0,59.95
2451972.0,5.0,7.07
,,
,,19.41
2451125.0,5.0,2.32
2451371.0,8.0,16.85
2452565.0,7.0,34.94
,2.0,71.82
2452147.0,7.0,4.12
2452316.0,4.0,47.14
2450837.0,1.0,6.35
2451126.0,7.0,70.02
2451542.0,1.0,46.88
,,
2451291.0,7.0,51.45
2450958.0,6.0,54.56
2452478.0,8.0,28.77
2452605.0,2.0,4.68
2451427.0,3.0,15.38
,3.0,67.97
2451020.0,5.0,6.25
2452280.0,6.0,110.91
2451769.0,1.0,192.08
2451493.0,7.0,11.98
2451491.0,2.0,8.64
2452023.0,4.0,13.73
2452371.0,6.0,18.67
,,
2451510.0,6.0,24.03
2451103.0,2.0,16.38
2451852.0,5.0,4.3
2451592.0,2.0,62.89
2451865.0,6.0,10.77
2451416.0,8.0,47.02
2451428.0,5.0,15.65
2451825.0,1.0,84.44
2452542.0,7.0,67.13
2452155.0,5.0,9.09
2452018.0,4.0,0.47
2452146.0,1.0,131.69
2451101.0,6.0,45.2
2452493.0,3.0,20.49
2452576.0,6.0,19.1
2451141.0,3.0,34.88
2451632.0,2.0,92.09
2450896.0,8.0,5.17
2451315.0,,
2451141.0,6.0,41.98
2451171.0,3.0,1.32
2450999.0,6.0,60.68
2451860.0,6.0,75.01
2452181.0,8.0,97.2
2451501.0,3.0,32.78
2452235.0,8.0,10.68
2451034.0,8.0,17.7
2452275.0,3.0,85.15
2451542.0,3.0,82.49
,2.0,
2451220.0,,
2452633.0,1.0,28.81
,2.0,
2451932.0,6.0,20.5
2451499.0,2.0,11.8
2452197.0,1.0,38.29
2451887.0,1.0,43.01
2451662.0,3.0,11.46
2451543.0,3.0,23.18
2452206.0,3.0,39.09
2452513.0,3.0,27.45
2451076.0,7.0,113.2
2452298.0,4.0,20.27
2451778.0,8.0,1.06
2451025.0,6.0,31.87
2451796.0,2.0,16.57
2451300.0,5.0,133.94
2452051.0,7.0,22.9
2452269.0,2.0,160.97
2451451.0,6.0,16.98
2451457.0,1.0,0.93
2452605.0,4.0,132.52
2451064.0,8.0,0.18
2452616.0,3.0,0.0
2451536.0,1.0,26.96
2452234.0,4.0,18.17
2452203.0,4.0,53.77
2451409.0,7.0,129.06
2452257.0,,48.16
2451455.0,7.0,3.09
2451198.0,7.0,87.83
2452324.0,4.0,27.79
2452198.0,7.0,17.34
2452459.0,4.0,54.56
2451613.0,5.0,19.28
2452591.0,4.0,1.53
2452132.0,3.0,109.48
2451289.0,1.0,89.74
2452022.0,3.0,51.84
2452313.0,6.0,9.79
,,
2451506.0,2.0,19.52
2451209.0,7.0,32.86
2451397.0,7.0,6.3
,6.0,40.45
2452237.0,7.0,15.17
2452579.0,,28.57
2451314.0,6.0,22.74
2452275.0,4.0,54.48
2451415.0,,9.57
2452042.0,4.0,17.86
2452573.0,6.0,96.91
2452259.0,5.0,28.97
2451541.0,,
2451499.0,8.0,17.47
2452223.0,1.0,44.71
2452559.0,8.0,47.84
2451465.0,7.0,5.7
2451838.0,7.0,3.97
2451083.0,3.0,0.97
2451147.0,3.0,40.13
2451565.0,5.0,24.43
2452100.0,3.0,79.98
,,7.18
2451279.0,,8.76
2451897.0,6.0,13.75
2451065.0,5.0,99.94
2451828.0,8.0,5.0
2451503.0,7.0,
2451956.0,5.0,29.26
2451371.0,8.0,69.93
,3.0,6.79
2451972.0,5.0,43.98
2451907.0,2.0,37.49
2452516.0,8.0,23.16
2451911.0,1.0,105.25
2451678.0,8.0,0.0
2451901.0,4.0,8.41
2452199.0,8.0,3.88
2452241.0,6.0,13.56
2452526.0,3.0,60.19
2451044.0,1.0,79.5
2451899.0,7.0,5.68
2451028.0,3.0,11.82
2451828.0,7.0,1.92
2451981.0,4.0,54.86
2450982.0,1.0,84.66
2452272.0,8.0,7.99
2451904.0,6.0,16.6
2452591.0,3.0,40.53
2452500.0,2.0,16.23
2451156.0,6.0,71.92
2452157.0,1.0,41.22
2452492.0,1.0,31.73
2452376.0,7.0,10.63
2452500.0,4.0,9.61
2452248.0,4.0,7.17
2452474.0,4.0,4.05
2452306.0,7.0,22.58
2451117.0,8.0,86.07
2452542.0,5.0,38.34
2451521.0,3.0,89.9
2451998.0,6.0,0.0
2452561.0,8.0,14.45
2452623.0,6.0,17.92
2451854.0,5.0,17.44
,8.0,27.56
2451123.0,1.0,0.3
2451827.0,7.0,85.93
2451211.0,8.0,18.6
2451876.0,7.0,119.81
2451115.0,7.0,11.95
,4.0,28.75
2451231.0,6.0,21.7
2451490.0,1.0,94.46
2451248.0,6.0,40.75
2450854.0,1.0,9.75
2451505.0,5.0,14.2
2451942.0,1.0,19.72
2452111.0,1.0,1.64
2451698.0,4.0,18.56
2451492.0,1.0,33.67
2452472.0,5.0,3.43
2451538.0,5.0,6.47
,1.0,
2451563.0,5.0,24.29
2451146.0,2.0,61.24
2452293.0,2.0,9.11
2452591.0,6.0,27.22
,7.0,13.11
2451399.0,6.0,39.37
2451154.0,3.0,8.05
2451122.0,5.0,46.68
2451440.0,3.0,48.24
2451993.0,8.0,25.06
2450891.0,3.0,75.79
2452321.0,4.0,40.32
2450839.0,6.0,31.49
2450971.0,2.0,44.41
2451606.0,,64.8
2451924.0,6.0,7.56
2452532.0,7.0,85.68
2452472.0,6.0,67.32
2452153.0,6.0,8.52
2451826.0,2.0,28.36
2450898.0,2.0,53.03
2451190.0,7.0,102.59
2451633.0,1.0,3.04
2452048.0,1.0,49.46
2451163.0,8.0,20.63
2452081.0,,
2451066.0,3.0,3.18
2451334.0,7.0,1.91
2451357.0,8.0,21.69
2451888.0,6.0,25.37
2451509.0,2.0,9.26
2451880.0,7.0,10.73
2452353.0,1.0,48.04
2451052.0,8.0,15.66
2451127.0,6.0,13.53
2451382.0,4.0,72.12
2452414.0,3.0,11.97
2451690.0,8.0,5.59
2451668.0,4.0,55.21
2452239.0,3.0,3.76
2452500.0,7.0,15.8
2452589.0,5.0,61.58
2451798.0,6.0,55.16
2452636.0,8.0,35.35
2451480.0,1.0,1.07
2451772.0,3.0,26.0
2452158.0,3.0,55.61
2451309.0,8.0,11.8
2452211.0,4.0,17.42
2452611.0,6.0,24.09
2451648.0,8.0,
2452189.0,6.0,14.05
2451079.0,7.0,34.2
2451152.0,8.0,39.83
2451425.0,1.0,3.48
2452321.0,3.0,17.13
2451029.0,6.0,111.87
2451879.0,8.0,37.99
2451027.0,1.0,56.75
2451450.0,4.0,7.23
2452468.0,1.0,56.34
2452618.0,3.0,27.23
2451224.0,1.0,14.36
2451884.0,3.0,11.95
2451432.0,3.0,57.67
2452357.0,5.0,10.55
2451844.0,5.0,20.83
2452508.0,5.0,91.16
2452209.0,2.0,42.87
2452227.0,1.0,55.67
,4.0,16.77
2451152.0,7.0,14.86
2452211.0,6.0,7.0
2452240.0,8.0,3.38
2452632.0,5.0,89.08
2452146.0,7.0,0.96
2450904.0,5.0,82.21
2451704.0,5.0,93.5
,,
2451346.0,6.0,2.26
2452338.0,3.0,29.8
2452540.0,,66.04
2452246.0,8.0,8.62
,8.0,75.39
2452094.0,8.0,72.75
2451109.0,1.0,10.53
2451899.0,6.0,65.99
2452611.0,8.0,77.34
2451828.0,8.0,33.86
2451859.0,8.0,1.37
2451705.0,6.0,43.76
2452564.0,3.0,31.24
2452145.0,1.0,20.13
2451513.0,1.0,75.68
2451798.0,1.0,63.96
2452114.0,1.0,5.58
2451439.0,2.0,19.69
2451051.0,3.0,65.97
2452587.0,1.0,56.33
2451592.0,6.0,38.52
2451308.0,7.0,4.77
2451903.0,7.0,0.45
2452506.0,5.0,96.43
2451612.0,6.0,108.64
2451070.0,8.0,54.82
2451500.0,4.0,90.8
2452506.0,2.0,
2452266.0,3.0,7.66
2452617.0,6.0,52.78
2451721.0,8.0,116.46
2452440.0,1.0,47.68
2451489.0,7.0,10.42
2452433.0,2.0,5.11
2451063.0,3.0,49.07
2451712.0,3.0,12.42
2451539.0,7.0,117.53
2451818.0,6.0,19.76
2452548.0,5.0,17.4
2451084.0,6.0,159.43
2452010.0,2.0,52.6
2452256.0,8.0,127.96
2452593.0,4.0,31.25
2451069.0,1.0,38.21
2450924.0,5.0,27.96
2450876.0,4.0,68.87
2452230.0,2.0,23.95
2451158.0,7.0,24.37
2451794.0,6.0,6.65
2452157.0,1.0,3.28
2450901.0,2.0,9.2
,6.0,
2451699.0,2.0,97.54
2451883.0,8.0,89.82
2451153.0,8.0,14.27
2451098.0,7.0,19.51
2451435.0,8.0,12.92
2451520.0,7.0,46.53
2451000.0,4.0,1.76
2451542.0,,
2451267.0,1.0,139.16
,,
2452051.0,5.0,10.78
2451039.0,3.0,74.73
2451335.0,4.0,48.92
2452530.0,2.0,10.71
2451135.0,3.0,48.9
2452164.0,4.0,4.68
,3.0,112.78
2452558.0,4.0,0.0
2452442.0,1.0,13.94
,,22.1
2452272.0,6.0,123.05
2452377.0,5.0,100.35
2452625.0,3.0,114.37
2451254.0,5.0,7.96
2451485.0,8.0,26.65
2451887.0,7.0,142.11
2451840.0,6.0,17.72
2451295.0,8.0,2.64
2451808.0,6.0,3.35
2450972.0,4.0,21.43
2452464.0,5.0,109.64
2452232.0,5.0,0.87
2452252.0,1.0,14.98
,,29.42
2452329.0,3.0,39.0
2452117.0,4.0,4.64
2451870.0,1.0,1.96
2452599.0,8.0,117.46
2451026.0,2.0,39.64
2451767.0,3.0,3.56
2450909.0,,
2451268.0,7.0,17.07
2451518.0,3.0,93.48
2451523.0,5.0,72.14
2450939.0,5.0,16.64
2452156.0,1.0,0.0
2451938.0,6.0,27.14
2452184.0,5.0,
2451521.0,3.0,55.93
2452263.0,3.0,72.49
2451698.0,6.0,134.87
2451429.0,4.0,40.69
2451525.0,1.0,1.73
2452212.0,8.0,38.92
2451789.0,1.0,135.85
2451677.0,1.0,31.32
2451162.0,4.0,52.17
2451760.0,3.0,18.89
2451124.0,3.0,63.93
2452633.0,7.0,36.58
2452143.0,6.0,34.29
2451290.0,6.0,50.6
,,
,,10.07
2451782.0,4.0,18.61
2451855.0,7.0,26.66
2452624.0,4.0,4.99
2451792.0,2.0,60.87
2452505.0,7.0,31.42
2451803.0,4.0,7.51
,,38.01
2451491.0,5.0,11.34
2451388.0,7.0,48.34
2452639.0,2.0,11.81
2451068.0,1.0,71.04
2451169.0,1.0,72.11
2450852.0,5.0,33.16
2451036.0,7.0,92.99
2451733.0,3.0,102.66
2452491.0,8.0,49.03
2451444.0,2.0,12.31
2451131.0,7.0,10.18
2452501.0,7.0,126.57
2452170.0,8.0,31.85
2451624.0,,
2452633.0,7.0,5.67
2451811.0,9.0,6.11
2451529.0,3.0,9.51
2451639.0,6.0,12.18
2452214.0,3.0,11.19
2451677.0,8.0,4.19
2452588.0,4.0,87.48
2451520.0,4.0,9.23
2452403.0,1.0,130.19
2451420.0,7.0,24.09
2451867.0,2.0,20.14
2451493.0,6.0,94.12
2452302.0,7.0,3.07
2451694.0,4.0,2.39
2450842.0,2.0,31.82
2452193.0,3.0,7.18
2451046.0,7.0,27.39
2452387.0,5.0,25.1
2450975.0,7.0,10.16
2452211.0,9.0,53.76
2452105.0,4.0,67.39
2451623.0,8.0,80.94
2452204.0,7.0,0.74
2452154.0,4.0,10.72
2452439.0,6.0,68.89
2451511.0,3.0,95.67
2451118.0,1.0,58.5
2451279.0,7.0,34.87
2451472.0,5.0,7.73
2452549.0,5.0,23.37
2451447.0,,26.37
2452311.0,5.0,2.15
2452601.0,5.0,19.68
2451074.0,7.0,17.99
2452542.0,4.0,38.68
2451715.0,7.0,33.15
2451822.0,7.0,59.31
2452304.0,6.0,10.06
2452550.0,3.0,22.72
2451420.0,3.0,77.51
2451318.0,4.0,60.62
2452180.0,1.0,16.83
2452579.0,5.0,5.05
2451566.0,1.0,100.49
2451476.0,8.0,82.36
2451559.0,5.0,114.06
2451065.0,7.0,113.95
2452489.0,3.0,0.4
2451811.0,3.0,0.23
2451808.0,4.0,63.21
2451574.0,1.0,145.86
2452551.0,8.0,44.53
2451269.0,7.0,58.92
2452208.0,1.0,27.37
2451869.0,4.0,138.37
2451478.0,4.0,4.8
2451777.0,1.0,2.87
2451036.0,1.0,0.4
2451198.0,2.0,84.18
2451807.0,8.0,44.72
2451020.0,3.0,4.63
2452554.0,1.0,59.07
2451298.0,6.0,3.07
2452276.0,3.0,51.1
,,
2451010.0,4.0,59.56
2452339.0,4.0,71.41
2452604.0,7.0,12.98
2451827.0,7.0,95.22
2451252.0,3.0,75.48
2451141.0,3.0,58.87
2452460.0,2.0,84.47
2451069.0,5.0,68.87
2451542.0,1.0,14.29
,2.0,47.06
2452230.0,4.0,31.37
2451219.0,6.0,11.67
2451283.0,2.0,
2452142.0,5.0,23.89
2451505.0,2.0,35.22
2451235.0,2.0,59.79
2450817.0,1.0,68.73
2452100.0,6.0,
2452624.0,5.0,32.35
2451904.0,2.0,55.84
2451499.0,1.0,34.33
2451457.0,2.0,13.04
,,60.98
2452116.0,6.0,5.26
2452496.0,1.0,53.26
2452296.0,3.0,11.29
2451895.0,3.0,1.55
2452252.0,7.0,25.19
2452496.0,3.0,0.29
2451838.0,4.0,23.53
2451167.0,,1.96
2451491.0,3.0,14.11
2452597.0,,0.84
2451917.0,7.0,51.69
2451429.0,7.0,59.59
2451520.0,1.0,9.88
2451431.0,8.0,79.3
2452235.0,7.0,40.97
2452597.0,,24.2
2451484.0,1.0,1.29
2451527.0,8.0,100.24
2451851.0,8.0,60.08
2451544.0,3.0,23.22
2452332.0,4.0,8.21
2450918.0,3.0,61.67
2451053.0,7.0,0.13
2452587.0,3.0,58.58
2452269.0,3.0,65.32
2452595.0,3.0,14.33
,4.0,
2451133.0,6.0,13.94
2451855.0,8.0,3.07
2451819.0,7.0,96.7
2451529.0,7.0,1.6
2451503.0,7.0,
,4.0,37.62
2451063.0,8.0,0.84
2451126.0,3.0,6.03
2451184.0,4.0,21.63
2451568.0,4.0,0.93
2450977.0,1.0,17.25
2451560.0,7.0,5.46
2451469.0,6.0,97.13
2450914.0,8.0,33.69
2451878.0,8.0,105.15
2451589.0,4.0,16.25
2452022.0,3.0,84.75
2452225.0,5.0,12.55
2452107.0,4.0,7.65
2451998.0,6.0,54.61
2452084.0,5.0,11.97
2451912.0,7.0,29.16
,,
2452272.0,8.0,0.13
2451214.0,5.0,24.65
2451847.0,2.0,56.89
,,28.28
2452245.0,7.0,22.27
2452049.0,2.0,39.47
2451089.0,7.0,61.54
2452497.0,5.0,122.14
2452070.0,5.0,18.87
2450825.0,1.0,19.81
2452546.0,8.0,74.71
2451100.0,7.0,1.4
2452589.0,7.0,66.14
2452224.0,6.0,0.18
2452641.0,1.0,47.06
2452572.0,4.0,99.25
2451253.0,3.0,19.81
2451769.0,5.0,13.41
2451054.0,6.0,39.19
2450915.0,2.0,0.76
2451168.0,5.0,22.39
2452321.0,8.0,127.37
2452119.0,1.0,69.76
2451477.0,3.0,21.96
2451414.0,6.0,63.64
2451184.0,1.0,56.69
2452558.0,5.0,9.63
2450828.0,3.0,
2451421.0,7.0,29.91
2452193.0,8.0,60.37
2452226.0,8.0,7.65
2451528.0,1.0,5.95
2451532.0,2.0,6.32
2451038.0,2.0,13.54
2452367.0,8.0,6.17
2452270.0,1.0,68.3
2452528.0,1.0,3.7
2452352.0,2.0,20.63
2451425.0,1.0,11.88
2452320.0,7.0,69.88
2451512.0,5.0,10.66
2451750.0,4.0,105.4
2452148.0,6.0,23.32
2452255.0,2.0,13.79
2451545.0,1.0,37.69
2451730.0,5.0,1.47
2452523.0,9.0,105.35
2452000.0,2.0,30.46
2451029.0,7.0,43.56
2452212.0,7.0,1.01
2452579.0,3.0,75.34
2452562.0,5.0,72.84
2452469.0,2.0,21.92
2452593.0,3.0,54.07
2451466.0,2.0,5.47
2452175.0,7.0,77.31
2450983.0,7.0,15.92
2451048.0,5.0,122.03
2452518.0,8.0,43.52
2451466.0,3.0,2.97
2451349.0,7.0,59.24
2452265.0,4.0,87.24
2451886.0,8.0,3.89
2451162.0,6.0,45.9
2452237.0,6.0,10.97
2451586.0,6.0,54.48
2450856.0,7.0,4.17
2452630.0,1.0,16.12
2450977.0,7.0,77.83
,,10.79
2451406.0,7.0,77.06
2451048.0,1.0,1.84
2451852.0,5.0,61.32
2452571.0,6.0,4.54
2451055.0,8.0,29.02
2450991.0,1.0,88.99
2452115.0,3.0,28.53
,8.0,3.57
2452075.0,8.0,115.81
2452259.0,4.0,6.02
2451204.0,8.0,7.79
2452625.0,1.0,114.37
2452605.0,7.0,51.53
2451538.0,5.0,22.92
,6.0,109.39
2451130.0,1.0,72.57
,7.0,36.13
2451550.0,6.0,
2451475.0,2.0,64.28
2451161.0,8.0,8.09
2452178.0,6.0,44.57
2451483.0,2.0,24.19
2451199.0,4.0,132.32
2451140.0,8.0,31.51
2452200.0,6.0,41.85
2451876.0,5.0,15.32
2451307.0,5.0,43.14
2451814.0,5.0,36.84
2452547.0,3.0,50.73
2451168.0,3.0,64.74
2451300.0,4.0,50.93
2451776.0,4.0,91.54
,,33.47
2452164.0,5.0,5.79
