ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451983,36134,194221,635921,329888,7055,4731069,382,398,144214973,72,48.15,90.04,73.83,0.00,5315.76,3466.80,6482.88,425.26,0.00,5315.76,5741.02,1848.96
2451746,66551,202994,1786068,1550722,976,4300830,536,391,192962345,58,77.47,82.11,39.41,1325.75,2285.78,4493.26,4762.38,19.20,1325.75,960.03,979.23,-3533.23
2452156,37110,48633,4703092,1655503,4714,195078,178,526,181410026,54,94.84,143.20,111.69,0.00,6031.26,5121.36,7732.80,301.56,0.00,6031.26,6332.82,909.90
2452303,48672,94041,1368040,684762,4684,5272606,181,745,16496035,1,1.72,2.75,1.54,0.00,1.54,1.72,2.75,0.09,0.00,1.54,1.63,-0.18
2450821,39784,91207,764565,1313216,1420,1465271,526,1464,202293020,16,14.87,24.23,20.83,0.00,333.28,237.92,387.68,19.99,0.00,333.28,353.27,95.36
2451862,44321,100334,341892,1068037,4229,3321574,340,126,139886956,88,87.61,134.04,80.42,0.00,7076.96,7709.68,11795.52,0.00,0.00,7076.96,7076.96,-632.72
2451046,36081,194467,595426,498441,1903,2065365,313,1414,230574695,47,85.06,89.31,15.18,85.61,713.46,3997.82,4197.57,18.83,85.61,627.85,646.68,-3369.97
2451992,38048,234405,3277660,1807452,797,2911389,187,291,26913590,51,4.43,7.08,2.69,0.00,137.19,225.93,361.08,12.34,0.00,137.19,149.53,-88.74
2452281,65523,185005,7866968,1272795,222,4488449,331,1155,92477149,29,80.19,109.05,78.51,1092.85,2276.79,2325.51,3162.45,71.03,1092.85,1183.94,1254.97,-1141.57
2452602,61458,13237,426567,574224,1881,2835138,280,1444,103965063,2,3.19,3.60,1.44,0.00,2.88,6.38,7.20,0.23,0.00,2.88,3.11,-3.50
2452604,44751,231090,10201730,137451,4372,4798493,400,363,209404562,60,30.83,55.80,37.38,0.00,2242.80,1849.80,3348.00,89.71,0.00,2242.80,2332.51,393.00
2451112,53764,269986,8430594,1392216,5485,1431554,308,262,224414530,88,12.97,14.00,5.32,0.00,468.16,1141.36,1232.00,42.13,0.00,468.16,510.29,-673.20
2452568,63295,134838,5234796,717263,2483,4974103,301,583,148134917,82,28.97,54.46,51.19,167.90,4197.58,2375.54,4465.72,0.00,167.90,4029.68,4029.68,1654.14
2451730,43475,58784,2293508,728565,2822,4801079,368,1251,157690916,44,12.70,23.24,20.45,575.87,899.80,558.80,1022.56,9.71,575.87,323.93,333.64,-234.87
2451141,50255,170584,9439279,1259898,5317,5229136,445,1390,33873575,65,18.65,28.72,16.08,0.00,1045.20,1212.25,1866.80,83.61,0.00,1045.20,1128.81,-167.05
2451880,32705,183505,9502013,107484,955,3593179,194,572,180737981,84,12.82,15.64,10.16,153.61,853.44,1076.88,1313.76,48.98,153.61,699.83,748.81,-377.05
2452126,29169,21057,11900809,939607,4805,60403,466,31,128929491,78,45.35,46.25,44.86,3324.12,3499.08,3537.30,3607.50,13.99,3324.12,174.96,188.95,-3362.34
2450927,39350,292612,2858796,1904070,6944,3935418,751,337,166622328,11,18.46,21.22,21.00,0.00,231.00,203.06,233.42,6.93,0.00,231.00,237.93,27.94
2451540,37812,5182,10557390,1680936,1282,106428,284,884,196131508,5,39.12,42.64,15.77,0.00,78.85,195.60,213.20,7.09,0.00,78.85,85.94,-116.75
2451923,68974,62847,11317739,1836991,6290,1390789,730,448,163246332,65,54.60,84.08,24.38,0.00,1584.70,3549.00,5465.20,79.23,0.00,1584.70,1663.93,-1964.30
2451795,48327,297068,1006765,1278432,1299,4574566,218,962,122421803,25,20.18,32.89,9.86,0.00,246.50,504.50,822.25,9.86,0.00,246.50,256.36,-258.00
2451882,51127,42101,4734309,915739,4369,102152,583,1064,208327390,30,75.49,121.53,23.09,0.00,692.70,2264.70,3645.90,41.56,0.00,692.70,734.26,-1572.00
2452354,52378,252585,7290327,1646607,2887,4384767,878,553,32738485,80,78.92,137.32,119.46,0.00,9556.80,6313.60,10985.60,95.56,0.00,9556.80,9652.36,3243.20
2452229,66911,122455,4549302,602453,5651,1583602,340,1432,199967053,64,49.05,78.97,60.01,0.00,3840.64,3139.20,5054.08,230.43,0.00,3840.64,4071.07,701.44
2450951,63610,206590,11131067,159969,1671,3902573,523,545,226337363,6,54.05,88.64,0.88,0.00,5.28,324.30,531.84,0.00,0.00,5.28,5.28,-319.02
2452257,50663,262371,3796732,194933,2287,5570441,361,333,132147413,1,29.27,41.56,14.96,0.00,14.96,29.27,41.56,1.19,0.00,14.96,16.15,-14.31
2452250,35354,252127,1868019,882152,6685,2959218,350,30,81938136,46,79.84,120.55,80.76,0.00,3714.96,3672.64,5545.30,185.74,0.00,3714.96,3900.70,42.32
2451339,50489,114313,4067986,351404,869,185087,64,197,20296948,55,42.80,60.34,18.10,0.00,995.50,2354.00,3318.70,69.68,0.00,995.50,1065.18,-1358.50
2451687,65332,197515,11326888,1167631,2774,1703070,488,866,217051620,40,26.23,27.80,14.45,0.00,578.00,1049.20,1112.00,40.46,0.00,578.00,618.46,-471.20
2452150,70124,199121,11268842,1747026,1210,5181794,586,129,210165529,52,26.93,44.97,12.59,477.91,654.68,1400.36,2338.44,5.30,477.91,176.77,182.07,-1223.59
2451159,35638,68404,11590628,1561501,2774,2246447,50,720,50030932,57,90.81,151.65,12.13,0.00,691.41,5176.17,8644.05,27.65,0.00,691.41,719.06,-4484.76
2452430,63590,133063,3594679,390795,3264,1588980,58,1450,131556313,31,42.95,78.59,27.50,8.52,852.50,1331.45,2436.29,25.31,8.52,843.98,869.29,-487.47
2451719,42462,249223,8098175,1290389,5003,1122017,638,500,82551814,95,17.42,31.00,26.35,0.00,2503.25,1654.90,2945.00,125.16,0.00,2503.25,2628.41,848.35
2451576,48730,284186,3183610,353363,716,5332069,556,14,200138203,57,20.68,21.30,9.58,316.71,546.06,1178.76,1214.10,6.88,316.71,229.35,236.23,-949.41
2451446,46181,211690,3520330,521257,2631,2212358,931,628,80868637,70,73.61,95.69,93.77,0.00,6563.90,5152.70,6698.30,131.27,0.00,6563.90,6695.17,1411.20
2451008,51448,274936,4776896,433243,1590,5711537,937,911,110344404,52,39.28,74.23,16.33,0.00,849.16,2042.56,3859.96,76.42,0.00,849.16,925.58,-1193.40
2451942,72182,80571,1372973,706225,2324,1117176,122,598,128763100,20,91.44,172.82,110.60,1504.16,2212.00,1828.80,3456.40,42.47,1504.16,707.84,750.31,-1120.96
2452612,,243139,4252060,1555612,,1953563,,191,38424890,4,71.94,,,,117.80,,,10.60,,,128.40,-169.96
2451130,49019,258406,5540289,1150623,1757,950938,866,387,4198224,46,29.79,48.25,3.37,0.00,155.02,1370.34,2219.50,12.40,0.00,155.02,167.42,-1215.32
2452491,47269,171283,11274757,241301,7045,273942,700,1200,24161033,73,9.29,14.30,2.43,0.00,177.39,678.17,1043.90,15.96,0.00,177.39,193.35,-500.78
2451879,34924,207593,8325141,374485,2676,2261620,164,1314,102329688,36,54.57,73.66,58.92,0.00,2121.12,1964.52,2651.76,63.63,0.00,2121.12,2184.75,156.60
2451590,65122,63158,10334268,699709,5597,5645885,55,677,49925107,47,86.43,88.15,14.10,125.91,662.70,4062.21,4143.05,10.73,125.91,536.79,547.52,-3525.42
2452100,51926,52689,2254890,1753844,4798,2731752,920,102,72250710,47,86.16,165.42,4.96,0.00,233.12,4049.52,7774.74,9.32,0.00,233.12,242.44,-3816.40
2451260,,104380,9618947,1707538,482,2581873,722,,86964699,25,,34.00,,0.00,,449.75,850.00,,0.00,195.50,199.41,-254.25
2451525,40535,141739,547608,,,,619,1285,50355045,,16.37,,,,,65.48,,,,,,-36.28
2451583,32690,177343,11477396,1329254,6712,4195723,116,885,190542056,67,67.81,122.73,34.36,230.21,2302.12,4543.27,8222.91,186.47,230.21,2071.91,2258.38,-2471.36
2451522,29802,84043,11345002,1347783,1764,2412992,172,751,231369608,63,73.86,76.81,11.52,0.00,725.76,4653.18,4839.03,0.00,0.00,725.76,725.76,-3927.42
2451148,46283,201547,2184255,45295,735,5115375,70,962,123805391,75,56.48,72.29,47.71,2146.95,3578.25,4236.00,5421.75,85.87,2146.95,1431.30,1517.17,-2804.70
2452492,45757,151795,8269695,1460489,6483,2359324,661,1280,27183014,13,55.61,56.16,39.31,0.00,511.03,722.93,730.08,35.77,0.00,511.03,546.80,-211.90
2451520,46785,189886,2650916,1302533,4103,4366120,860,1278,71618712,48,13.59,14.13,12.43,0.00,596.64,652.32,678.24,47.73,0.00,596.64,644.37,-55.68
2451131,,32174,,1092893,,3962671,796,,155187873,,94.18,,,0.00,761.25,2354.50,,53.28,0.00,761.25,814.53,
2451841,59831,176417,2615296,1823084,919,576354,157,334,7626492,12,23.99,42.70,28.60,0.00,343.20,287.88,512.40,6.86,0.00,343.20,350.06,55.32
2452345,68552,118110,4809080,1132675,717,4740312,583,102,217633579,25,51.34,51.34,1.54,0.00,38.50,1283.50,1283.50,0.38,0.00,38.50,38.88,-1245.00
2451511,70023,141524,11506846,904529,4965,2041848,970,870,138001876,89,64.10,108.32,30.32,0.00,2698.48,5704.90,9640.48,26.98,0.00,2698.48,2725.46,-3006.42
2452573,64868,40827,6829992,440782,6325,4523068,824,1341,120880904,48,76.36,99.26,52.60,0.00,2524.80,3665.28,4764.48,50.49,0.00,2524.80,2575.29,-1140.48
2451027,52271,153661,8655173,1189381,5189,5834244,214,464,128954227,94,30.13,53.93,46.37,0.00,4358.78,2832.22,5069.42,174.35,0.00,4358.78,4533.13,1526.56
2451534,51610,81040,1881607,290292,6177,5618062,752,292,69527223,52,97.71,152.42,48.77,0.00,2536.04,5080.92,7925.84,50.72,0.00,2536.04,2586.76,-2544.88
2452493,37419,51523,5724018,1114958,4298,5224038,673,557,44205160,40,8.29,11.27,11.04,0.00,441.60,331.60,450.80,17.66,0.00,441.60,459.26,110.00
2452427,34853,265341,10506815,922244,6120,4648749,439,1449,72532793,57,30.43,57.51,20.70,507.35,1179.90,1734.51,3278.07,6.72,507.35,672.55,679.27,-1061.96
2451292,35757,271070,6051335,1259719,2056,1663240,298,939,4235799,70,43.91,45.22,39.79,891.29,2785.30,3073.70,3165.40,170.46,891.29,1894.01,2064.47,-1179.69
2452493,67091,116487,6574392,218227,5615,3353803,196,1033,133279055,19,50.36,83.59,40.12,289.66,762.28,956.84,1588.21,23.63,289.66,472.62,496.25,-484.22
2451768,46588,29744,3663934,1538169,2804,3293839,28,918,174295469,27,38.05,55.55,36.66,0.00,989.82,1027.35,1499.85,29.69,0.00,989.82,1019.51,-37.53
2452346,60049,141385,11920892,1150853,2861,2501622,464,918,132968816,94,93.28,166.97,101.85,7180.42,9573.90,8768.32,15695.18,95.73,7180.42,2393.48,2489.21,-6374.84
2452451,37470,96913,8794487,514301,1315,521482,8,1453,69896056,40,91.96,124.14,104.27,0.00,4170.80,3678.40,4965.60,375.37,0.00,4170.80,4546.17,492.40
2451489,65696,33986,10347174,122805,2789,2018420,812,571,55841109,44,32.41,33.38,29.70,0.00,1306.80,1426.04,1468.72,78.40,0.00,1306.80,1385.20,-119.24
2450831,50802,265531,10361041,1024375,5309,2979043,224,1094,177322683,41,93.91,112.69,23.66,0.00,970.06,3850.31,4620.29,29.10,0.00,970.06,999.16,-2880.25
2452147,73138,161999,5025856,1135292,728,1391764,460,1302,50346465,77,69.70,124.06,0.00,0.00,0.00,5366.90,9552.62,0.00,0.00,0.00,0.00,-5366.90
2451513,51248,33782,9328153,641100,4094,1050641,824,49,97946149,28,52.11,98.48,4.92,0.00,137.76,1459.08,2757.44,11.02,0.00,137.76,148.78,-1321.32
2451888,,15983,,876646,6118,4262790,,801,86842070,,,,,,,6985.37,10826.63,,,,,592.76
2452523,64347,239049,5187446,793813,3827,5594641,434,1325,92689505,97,98.97,193.98,145.48,0.00,14111.56,9600.09,18816.06,1270.04,0.00,14111.56,15381.60,4511.47
2451848,42476,263659,8308969,1771032,4742,5053205,238,81,190254609,23,95.76,138.85,30.54,0.00,702.42,2202.48,3193.55,14.04,0.00,702.42,716.46,-1500.06
2451988,53080,33747,8524309,1079880,4251,276975,709,597,9858826,57,72.64,100.24,27.06,894.60,1542.42,4140.48,5713.68,0.00,894.60,647.82,647.82,-3492.66
2451707,60347,167671,3013879,1452406,980,789107,938,904,143478694,78,11.59,17.61,11.27,0.00,879.06,904.02,1373.58,70.32,0.00,879.06,949.38,-24.96
,50501,155450,,1891124,43,,,946,231994368,,88.87,95.09,,,,6220.90,,141.77,,4725.70,,-1495.20
2450884,63101,204110,3262932,1838932,532,3558485,277,872,85079717,47,10.99,13.40,11.25,0.00,528.75,516.53,629.80,37.01,0.00,528.75,565.76,12.22
2452527,61263,130129,5579320,1724125,3330,4127335,655,498,127064725,24,24.56,25.05,22.29,0.00,534.96,589.44,601.20,26.74,0.00,534.96,561.70,-54.48
2451320,39330,121669,4218887,198188,5489,5839190,590,533,224786798,93,95.54,117.51,105.75,7376.06,9834.75,8885.22,10928.43,0.00,7376.06,2458.69,2458.69,-6426.53
2450856,67685,52616,9392640,906967,4047,5013127,38,526,168779721,65,21.63,26.82,23.33,348.78,1516.45,1405.95,1743.30,46.70,348.78,1167.67,1214.37,-238.28
2452603,63141,20071,8268290,1232757,5224,5999291,895,609,203266051,46,75.25,100.83,5.04,0.00,231.84,3461.50,4638.18,6.95,0.00,231.84,238.79,-3229.66
,,250136,956689,1894879,,3790459,,,103442845,,,,,0.00,29.40,,,1.76,0.00,,31.16,
2452190,51719,255189,3707377,1109171,6965,3050359,58,1,112873094,7,35.96,39.55,15.02,0.00,105.14,251.72,276.85,9.46,0.00,105.14,114.60,-146.58
2452452,50232,119559,7216823,1327680,6984,3490288,824,688,169194511,14,76.61,117.97,25.95,0.00,363.30,1072.54,1651.58,25.43,0.00,363.30,388.73,-709.24
2451103,51311,88855,10605295,1250820,1145,1089070,908,544,218085325,60,56.91,81.95,18.84,0.00,1130.40,3414.60,4917.00,79.12,0.00,1130.40,1209.52,-2284.20
2450880,52113,61351,9075350,1375272,2041,2764810,745,527,223077628,10,81.18,157.48,37.79,0.00,377.90,811.80,1574.80,3.77,0.00,377.90,381.67,-433.90
2451546,38392,282637,7587417,1496523,3582,307088,619,854,63664820,91,94.12,176.00,28.16,0.00,2562.56,8564.92,16016.00,128.12,0.00,2562.56,2690.68,-6002.36
2451506,50997,130252,522117,943797,1830,952310,778,335,50950495,81,58.48,74.85,38.92,0.00,3152.52,4736.88,6062.85,94.57,0.00,3152.52,3247.09,-1584.36
2451910,51504,267967,3617491,643143,5148,2715600,394,1202,74903485,22,4.66,5.03,3.87,33.20,85.14,102.52,110.66,0.00,33.20,51.94,51.94,-50.58
2451655,69746,174812,9347062,1602438,6967,5762696,874,590,157459947,98,89.19,142.70,31.39,0.00,3076.22,8740.62,13984.60,215.33,0.00,3076.22,3291.55,-5664.40
2452591,44284,261361,1334676,1293768,4507,5231246,838,299,183094945,32,88.98,160.16,140.94,0.00,4510.08,2847.36,5125.12,270.60,0.00,4510.08,4780.68,1662.72
2451727,45369,101167,444602,1301184,6566,2509995,862,1076,155583565,51,32.53,39.68,36.90,526.93,1881.90,1659.03,2023.68,13.54,526.93,1354.97,1368.51,-304.06
2451062,63459,166124,8930382,410809,4389,5946416,526,1391,95271235,9,39.91,72.63,30.50,0.00,274.50,359.19,653.67,24.70,0.00,274.50,299.20,-84.69
2451353,60608,293857,11992781,462414,2800,1577233,490,941,179552339,22,64.75,66.69,23.34,0.00,513.48,1424.50,1467.18,46.21,0.00,513.48,559.69,-911.02
2450856,67239,77542,10408183,1144634,285,1243583,628,33,715920,92,37.82,44.24,23.00,0.00,2116.00,3479.44,4070.08,63.48,0.00,2116.00,2179.48,-1363.44
2451504,51011,296293,8434351,816962,5526,3349737,772,582,23176800,82,83.29,89.12,79.31,260.13,6503.42,6829.78,7307.84,124.86,260.13,6243.29,6368.15,-586.49
2452529,67200,177613,4886869,1252297,478,2107859,34,405,230270620,52,66.00,75.24,22.57,0.00,1173.64,3432.00,3912.48,11.73,0.00,1173.64,1185.37,-2258.36
2452132,34367,101919,7877150,1648673,6596,1683719,43,446,76412319,96,14.76,29.22,21.03,0.00,2018.88,1416.96,2805.12,60.56,0.00,2018.88,2079.44,601.92
2452522,61487,252969,6624406,1792658,4557,1594409,391,356,90348469,57,9.19,13.78,5.37,0.00,306.09,523.83,785.46,9.18,0.00,306.09,315.27,-217.74
2452212,60633,148165,1071262,1693013,3117,3174468,284,44,212776807,46,60.36,74.24,12.62,0.00,580.52,2776.56,3415.04,52.24,0.00,580.52,632.76,-2196.04
2452598,73064,181453,9412446,1661416,2386,4300956,356,1386,129399120,49,14.18,25.66,7.44,309.87,364.56,694.82,1257.34,3.82,309.87,54.69,58.51,-640.13
2450900,39014,248191,3280395,312056,4070,2324884,664,498,146081965,52,99.32,168.84,54.02,0.00,2809.04,5164.64,8779.68,0.00,0.00,2809.04,2809.04,-2355.60
2451630,39228,25289,968131,962876,6774,775119,226,1174,57040239,35,92.01,123.29,71.50,0.00,2502.50,3220.35,4315.15,25.02,0.00,2502.50,2527.52,-717.85
2452319,39836,6789,8352791,165718,4245,5261619,632,502,104527689,42,34.49,51.39,27.75,396.27,1165.50,1448.58,2158.38,69.23,396.27,769.23,838.46,-679.35
2452374,40821,53001,8100819,1635375,1484,412040,469,5,53038164,89,70.12,112.89,89.18,0.00,7937.02,6240.68,10047.21,714.33,0.00,7937.02,8651.35,1696.34
,,64307,,,,,26,1008,208986377,61,77.80,,,998.24,3024.99,4745.80,5932.25,121.60,998.24,,2148.35,-2719.05
2451304,49277,106988,6445212,191159,7153,2435500,565,1293,10266630,81,32.81,55.77,5.57,0.00,451.17,2657.61,4517.37,4.51,0.00,451.17,455.68,-2206.44
2452145,43104,190305,8628081,1677657,6433,2280009,692,614,91798330,61,83.44,116.81,101.62,0.00,6198.82,5089.84,7125.41,123.97,0.00,6198.82,6322.79,1108.98
2451181,30020,147067,11839713,1596762,2611,5475660,326,547,143573456,85,29.18,53.69,51.54,0.00,4380.90,2480.30,4563.65,306.66,0.00,4380.90,4687.56,1900.60
2450881,57609,174040,7641006,1548736,3219,3087749,292,48,179484602,11,77.13,119.55,80.09,546.21,880.99,848.43,1315.05,10.04,546.21,334.78,344.82,-513.65
2451518,60619,298933,7854387,1909712,5037,4057962,718,1198,188192217,21,69.82,87.97,10.55,0.00,221.55,1466.22,1847.37,6.64,0.00,221.55,228.19,-1244.67
2452246,35956,80183,5858859,709679,5299,2559766,316,258,24167345,45,60.19,74.63,24.62,0.00,1107.90,2708.55,3358.35,22.15,0.00,1107.90,1130.05,-1600.65
2451417,35291,257500,11392743,1471599,3608,2063264,229,1343,72924109,14,82.92,97.84,51.85,0.00,725.90,1160.88,1369.76,0.00,0.00,725.90,725.90,-434.98
2451481,65199,299446,818070,1423125,6580,3060435,469,322,176120765,96,36.56,38.38,12.28,0.00,1178.88,3509.76,3684.48,94.31,0.00,1178.88,1273.19,-2330.88
2451529,48101,222469,11957482,915887,3539,3033944,860,989,875134,50,6.29,6.91,5.18,0.00,259.00,314.50,345.50,0.00,0.00,259.00,259.00,-55.50
2451071,70174,162190,10387928,386955,3135,5141715,853,863,207801350,48,54.87,75.17,52.61,1287.89,2525.28,2633.76,3608.16,37.12,1287.89,1237.39,1274.51,-1396.37
2451294,34698,294034,5251351,408151,6551,1245751,682,1470,154145484,27,6.55,10.61,3.28,0.00,88.56,176.85,286.47,0.88,0.00,88.56,89.44,-88.29
2452084,65100,101125,9634180,1655946,112,5854678,757,430,215558419,83,14.55,28.08,17.12,895.20,1420.96,1207.65,2330.64,0.00,895.20,525.76,525.76,-681.89
2452145,50979,63815,6028825,605404,5630,3443009,890,649,218548429,20,95.09,105.54,23.21,0.00,464.20,1901.80,2110.80,13.92,0.00,464.20,478.12,-1437.60
2451113,45089,228181,7674759,1699398,3237,4794276,424,937,105549289,82,74.27,114.37,93.78,0.00,7689.96,6090.14,9378.34,307.59,0.00,7689.96,7997.55,1599.82
2451879,45303,111326,9558224,463087,750,3717166,814,495,95722555,98,16.09,23.81,21.42,0.00,2099.16,1576.82,2333.38,188.92,0.00,2099.16,2288.08,522.34
2452612,69512,206532,2040130,941474,5218,198209,428,454,179076310,59,57.25,71.56,22.89,0.00,1350.51,3377.75,4222.04,40.51,0.00,1350.51,1391.02,-2027.24
2451522,39096,14947,3635280,466099,3318,554937,568,1162,18459394,72,90.55,181.10,157.55,0.00,11343.60,6519.60,13039.20,680.61,0.00,11343.60,12024.21,4824.00
2452515,58205,187806,4049231,1675835,4039,2405843,154,1406,176110102,53,20.60,32.54,5.20,0.00,275.60,1091.80,1724.62,24.80,0.00,275.60,300.40,-816.20
2451144,35419,159307,1863280,1159806,4332,5280058,428,1353,40816105,23,3.86,7.29,1.16,0.00,26.68,88.78,167.67,1.33,0.00,26.68,28.01,-62.10
2452207,69015,196831,390902,167458,2861,,,1244,221238499,,,82.59,,0.00,1942.08,2402.88,,77.68,0.00,,2019.76,-460.80
2451962,74720,217141,2254564,515720,4076,5999985,458,172,15446260,61,22.75,34.80,32.71,1715.96,1995.31,1387.75,2122.80,19.55,1715.96,279.35,298.90,-1108.40
2452350,42029,138042,6263236,829307,178,86696,638,573,220376138,43,17.44,29.82,25.94,1003.87,1115.42,749.92,1282.26,0.00,1003.87,111.55,111.55,-638.37
2452276,55880,139957,3752028,1488468,3308,3040548,769,1085,65726924,63,12.46,14.32,10.74,0.00,676.62,784.98,902.16,13.53,0.00,676.62,690.15,-108.36
2452443,50448,2295,5301258,635096,2181,911666,898,221,95137486,48,39.79,40.18,32.94,0.00,1581.12,1909.92,1928.64,142.30,0.00,1581.12,1723.42,-328.80
2451342,52134,102130,1591222,1763028,1681,2370287,319,418,69232108,32,16.04,27.42,3.83,0.00,122.56,513.28,877.44,2.45,0.00,122.56,125.01,-390.72
2450880,42336,214322,437347,1711913,5326,5115092,211,938,208505336,73,51.84,80.35,40.17,0.00,2932.41,3784.32,5865.55,29.32,0.00,2932.41,2961.73,-851.91
2451542,30506,54829,5253724,1888231,5138,2539645,278,705,132983345,58,36.99,42.53,38.70,0.00,2244.60,2145.42,2466.74,67.33,0.00,2244.60,2311.93,99.18
2452388,64530,90361,1614620,413921,7175,1876876,784,1249,39760366,39,77.77,97.99,42.13,0.00,1643.07,3033.03,3821.61,98.58,0.00,1643.07,1741.65,-1389.96
2451196,73342,234523,6795879,934458,5484,2914910,781,1378,112740910,47,77.48,120.09,85.26,0.00,4007.22,3641.56,5644.23,200.36,0.00,4007.22,4207.58,365.66
2451534,56647,208330,2157830,1296817,6557,1701897,38,1345,187838835,93,28.51,37.06,8.15,0.00,757.95,2651.43,3446.58,30.31,0.00,757.95,788.26,-1893.48
2452231,53153,178217,6984965,203711,6457,1907956,866,1253,54914481,3,38.11,64.78,45.99,0.00,137.97,114.33,194.34,4.13,0.00,137.97,142.10,23.64
2451492,65932,103027,10448873,1510953,2633,113160,820,1409,113923774,11,50.51,81.32,0.81,0.00,8.91,555.61,894.52,0.62,0.00,8.91,9.53,-546.70
,53354,28027,,1264837,2402,2642367,,1101,17817022,80,36.76,38.23,27.90,,,,3058.40,22.32,,,2254.32,
2451787,66070,221557,621284,797332,580,1096981,746,1497,148411649,51,76.42,132.97,29.25,0.00,1491.75,3897.42,6781.47,89.50,0.00,1491.75,1581.25,-2405.67
2451313,45615,214916,3124996,1268680,717,1415601,508,1175,155045564,38,93.44,125.20,33.80,0.00,1284.40,3550.72,4757.60,115.59,0.00,1284.40,1399.99,-2266.32
2452234,65679,4313,11179252,843273,1694,1279315,340,1292,100640264,2,35.45,39.34,37.76,0.00,75.52,70.90,78.68,5.28,0.00,75.52,80.80,4.62
2451640,45938,207065,10429817,1879028,5039,637003,619,358,95835280,15,80.16,154.70,102.10,1424.29,1531.50,1202.40,2320.50,4.28,1424.29,107.21,111.49,-1095.19
2451396,52966,183626,5942684,1421254,977,505500,481,1035,133578057,5,6.16,7.57,4.61,0.00,23.05,30.80,37.85,0.69,0.00,23.05,23.74,-7.75
2451077,61425,255992,7026549,1516460,6724,3039035,700,423,17737046,47,54.13,104.47,73.12,1477.75,3436.64,2544.11,4910.09,137.12,1477.75,1958.89,2096.01,-585.22
2451548,31276,40483,11706913,643700,6887,3059674,514,88,168072815,47,30.70,46.05,16.11,545.16,757.17,1442.90,2164.35,10.60,545.16,212.01,222.61,-1230.89
2451388,31739,246472,8200842,1008812,3982,1372752,850,1278,213869563,4,92.46,151.63,150.11,0.00,600.44,369.84,606.52,0.00,0.00,600.44,600.44,230.60
2452439,46344,92395,5015956,735285,3414,2220343,634,328,166116812,16,79.32,114.22,54.82,324.53,877.12,1269.12,1827.52,27.62,324.53,552.59,580.21,-716.53
2452365,68778,152485,11180381,107213,798,4325583,661,50,146437475,62,59.39,82.55,80.89,0.00,5015.18,3682.18,5118.10,451.36,0.00,5015.18,5466.54,1333.00
2451801,49747,57425,754069,1127549,229,343309,115,987,154176103,49,89.14,94.48,44.40,0.00,2175.60,4367.86,4629.52,130.53,0.00,2175.60,2306.13,-2192.26
2452266,60013,199415,5647250,381821,1192,1459763,250,873,202423370,16,32.74,43.54,19.59,0.00,313.44,523.84,696.64,25.07,0.00,313.44,338.51,-210.40
2452072,66590,262893,6193521,333025,2129,2640033,91,732,215708895,46,65.75,114.40,92.66,0.00,4262.36,3024.50,5262.40,255.74,0.00,4262.36,4518.10,1237.86
2451078,35311,84152,10676888,555681,5674,874067,910,1235,186971132,38,43.58,74.52,62.59,0.00,2378.42,1656.04,2831.76,118.92,0.00,2378.42,2497.34,722.38
2450956,39060,198880,7410164,1561975,3386,996797,404,503,179725504,47,25.01,50.02,18.50,0.00,869.50,1175.47,2350.94,8.69,0.00,869.50,878.19,-305.97
2451129,66082,242536,4107493,509647,1754,5023908,559,36,6857099,63,49.24,79.27,46.76,0.00,2945.88,3102.12,4994.01,176.75,0.00,2945.88,3122.63,-156.24
2452592,55703,217659,908252,687283,2761,1655839,904,1387,200731307,68,23.30,32.15,19.61,1280.14,1333.48,1584.40,2186.20,1.06,1280.14,53.34,54.40,-1531.06
2451108,37988,244741,1963110,358596,4835,5348321,968,111,38657011,67,96.97,167.75,157.68,0.00,10564.56,6496.99,11239.25,105.64,0.00,10564.56,10670.20,4067.57
2451092,43972,63781,7486797,885676,6602,2443081,397,849,49058367,75,15.77,24.28,15.05,0.00,1128.75,1182.75,1821.00,56.43,0.00,1128.75,1185.18,-54.00
2451902,70837,169963,10294196,1065192,3741,3761137,176,1001,167681341,23,64.25,91.87,87.27,0.00,2007.21,1477.75,2113.01,0.00,0.00,2007.21,2007.21,529.46
2451516,50194,72874,5550722,954720,6271,2879869,814,442,193349442,58,26.89,47.86,25.36,1132.57,1470.88,1559.62,2775.88,6.76,1132.57,338.31,345.07,-1221.31
2451486,35771,126158,2316085,1721470,6408,3450993,718,1180,121272572,41,25.74,48.39,24.19,0.00,991.79,1055.34,1983.99,39.67,0.00,991.79,1031.46,-63.55
2451776,47653,42343,11867581,1517688,595,1748302,769,465,137293925,26,46.74,92.54,88.83,1709.08,2309.58,1215.24,2406.04,36.03,1709.08,600.50,636.53,-614.74
2452134,64624,170651,4399393,1542256,1119,1611629,550,307,210969873,62,6.23,11.02,4.18,0.00,259.16,386.26,683.24,5.18,0.00,259.16,264.34,-127.10
