x,y
96.4,451.22
79.4,444.74
64.06,427.83
91.3,438.52
70.57,434.94
57.4,431.82
55.53,444.16
84.48,470.75
87.28,432.79
59.55,433.32
92.98,437.47
44.76,438.09
67.55,461.56
96.68,474.17
60.54,443.92
73.64,479.16
73.38,436.19
52.11,455.07
46.11,449.7
46.04,449.41
90.51,437.83
63.89,457.54
84.72,435.68
74.8,453.34
65.22,455.93
92.67,432.21
51.58,429.58
57.86,461.06
84.61,458.09
66.55,433.24
70.22,445.72
48.56,431.07
59.26,431.48
75.1,449.43
49.49,439.3
61.6,434.14
88.56,479.08
63.36,457.8
88.71,435.75
94.11,473.79
87.26,444.9
84.95,475.37
69.49,478.35
91.9,475.34
90.08,431.24
69.37,453.47
86.11,481.49
90.07,436.67
84.91,477.65
71.91,472.16
71.48,468.87
48.38,433.89
89.86,479.82
64.29,435.57
63.72,438.43
61.36,443.43
96.69,478.02
87.23,455.64
90.09,439.12
55.98,448.42
94.85,479.14
87.18,435.51
63.16,445.33
77.29,471.27
71.77,431.87
65.96,463.9
87.69,473.19
85.19,436.94
68.18,453.74
67.03,429.39
87.32,448.89
51.26,440.79
73.11,461.15
89.76,438.56
63.31,446.95
75.0,430.53
79.49,442.85
45.8,431.97
64.52,442.64
47.74,441.65
68.88,441.51
82.77,445.4
77.92,488.17
92.4,442.83
80.25,448.71
66.03,438.54
71.32,479.28
80.77,442.48
86.49,459.85
92.86,486.79
69.13,481.7
46.16,440.26
77.75,481.03
67.43,435.75
35.04,425.11
84.64,450.66
58.27,466.26
63.0,443.31
79.04,473.12
93.47,464.7
59.0,437.93
37.34,427.22
88.71,480.61
95.17,463.87
53.19,451.44
57.82,464.36
88.13,452.82
55.84,435.99
77.92,435.99
69.99,438.64
79.0,465.51
67.34,448.32
82.46,479.7
61.13,439.75
68.53,463.75
82.85,443.46
68.18,470.19
73.94,444.99
61.2,441.58
44.59,447.54
65.82,430.06
68.61,462.56
86.98,444.89
62.3,474.07
86.28,444.77
66.14,442.93
73.92,457.91
87.74,483.94
92.1,480.36
83.98,476.41
68.53,468.98
84.64,476.0
86.64,442.53
76.14,430.89
57.35,430.26
50.43,430.98
48.29,440.53
95.22,472.63
91.9,461.37
75.09,464.18
46.79,446.23
60.78,441.04
63.86,447.95
61.28,464.26
71.45,468.8
37.08,437.25
59.99,460.76
90.34,455.05
54.03,438.93
94.72,447.96
87.62,434.34
90.19,446.33
64.62,459.83
59.42,430.92
45.65,464.56
91.29,436.33
60.68,467.08
72.47,484.2
52.79,454.01
86.92,431.27
67.67,467.85
95.69,442.45
84.39,473.92
69.68,476.8
63.8,446.95
72.9,432.2
56.27,425.14
88.21,453.8
71.24,440.68
41.57,450.16
94.6,475.65
51.05,442.43
76.87,463.93
71.97,469.47
94.19,484.25
90.3,470.84
74.08,478.75
94.34,465.86
42.82,434.54
84.98,474.16
76.05,482.85
47.39,427.06
43.47,430.11
96.44,469.52
46.19,439.49
87.51,446.49
70.74,475.61
61.14,440.62
54.03,430.83
45.98,440.06
82.71,443.54
85.8,456.08
34.84,428.67
89.69,443.58
90.77,477.89
89.5,478.69
91.83,488.85
88.9,451.75
61.7,433.16
92.99,445.86
70.86,428.49
81.95,456.55
79.2,436.46
86.93,481.02
83.72,459.31
91.6,480.98
78.94,466.85
88.51,463.4
79.48,440.11
71.87,451.84
84.77,454.59
44.45,434.22
86.4,466.36
86.14,453.3
35.4,463.05
32.25,428.35
67.38,469.06
91.1,475.14
77.77,466.49
57.89,428.92
60.42,433.44
70.04,439.76
83.81,489.68
76.06,468.49
69.65,460.75
100.1,455.33
72.23,455.29
74.08,437.9
87.39,446.29
66.3,489.02
65.37,439.42
48.96,429.27
56.28,441.71
83.22,464.7
54.52,443.73
40.07,432.79
60.97,480.06
99.08,444.9
74.23,453.28
89.61,472.4
66.21,442.75
94.27,452.84
87.99,431.96
74.1,474.26
59.62,446.26
43.66,432.06
84.42,481.28
70.45,469.94
87.85,479.91
76.16,480.2
72.01,448.82
77.86,442.82
93.23,491.77
81.64,489.1
55.13,440.79
85.26,473.9
48.05,445.49
96.14,447.64
95.38,437.02
86.94,479.8
80.91,484.85
61.0,437.44
48.48,438.12
92.16,477.78
88.49,471.05
90.12,482.26
58.29,453.49
93.7,434.77
83.03,467.8
100.12,460.44
89.42,439.29
86.64,462.81
68.2,458.62
80.22,470.98
80.79,445.22
66.82,434.38
82.12,471.44
86.36,483.01
61.15,429.12
86.03,437.98
53.3,443.73
77.56,429.57
82.83,436.45
56.85,430.63
38.35,425.41
82.79,437.53
81.95,463.37
71.78,494.9
73.3,442.69
75.33,476.54
58.48,436.95
83.46,455.71
72.19,433.74
83.8,467.41
56.18,440.93
98.97,466.75
75.48,460.43
69.71,439.25
89.59,437.97
58.88,455.57
87.05,474.29
79.14,490.23
74.32,460.44
45.19,451.93
89.45,472.54
63.31,444.68
63.56,433.08
98.04,466.73
81.35,467.3
84.29,474.81
73.51,470.39
51.61,430.22
79.62,433.03
98.27,474.76
45.23,457.01
85.11,455.14
71.34,439.14
58.1,434.44
68.18,448.37
88.57,432.25
75.44,430.32
58.22,449.27
56.42,452.0
99.9,471.07
97.21,490.68
80.52,440.91
76.47,458.34
63.32,473.44
74.28,432.64
50.43,431.12
43.18,432.56
75.14,488.53
73.27,439.93
82.61,435.86
87.57,456.77
68.78,451.4
52.94,436.37
97.39,443.59
86.25,475.03
95.25,467.18
83.48,467.12
61.27,438.5
49.47,443.8
92.21,482.58
52.86,446.51
91.36,437.55
46.49,433.72
96.63,437.07
59.17,462.72
61.46,438.36
80.62,459.14
76.38,458.41
73.26,433.92
82.22,445.71
97.07,489.44
77.11,457.75
70.57,438.67
70.81,452.94
68.19,450.08
80.9,441.18
41.39,429.93
94.47,448.17
49.46,466.38
71.1,457.61
81.67,474.26
62.04,440.87
82.87,483.82
77.28,492.85
89.22,474.2
59.76,436.77
71.63,460.31
55.6,428.26
43.57,429.46
87.56,455.17
67.16,439.2
46.16,426.64
51.43,441.3
68.35,465.72
74.85,465.35
60.55,465.17
92.69,441.24
82.49,470.19
84.12,443.44
57.05,429.64
53.7,429.85
68.09,470.42
48.62,471.08
77.59,473.01
67.21,447.19
81.06,440.28
63.88,477.57
89.82,463.98
64.25,469.38
86.19,462.72
70.29,474.65
89.08,440.74
64.62,432.49
84.09,446.44
87.07,481.94
59.68,484.55
95.19,469.03
72.78,439.82
56.74,440.13
92.0,466.47
81.27,485.06
85.62,472.32
53.13,430.53
78.98,437.06
95.86,472.86
32.25,427.62
68.47,451.86
72.71,436.31
66.17,459.72
70.39,443.04
89.03,480.32
59.63,439.74
53.18,447.1
84.94,467.6
62.97,443.98
78.38,462.66
81.51,439.12
56.39,444.42
74.25,462.19
38.35,429.83
85.25,448.74
57.01,435.27
85.53,467.99
90.28,443.44
86.56,489.07
91.92,445.31
89.56,450.86
91.87,433.34
64.49,439.65
90.88,466.04
63.78,448.71
86.98,442.97
69.25,432.33
63.89,452.52
66.74,467.06
47.56,430.06
73.5,436.16
85.31,434.68
97.02,442.94
76.94,469.27
75.48,440.39
72.25,430.68
61.12,456.08
62.13,439.74
55.88,446.88
69.44,467.19
71.9,467.8
88.84,482.9
96.23,475.69
86.45,430.56
71.97,444.79
86.44,462.12
99.89,446.68
73.85,432.02
89.17,469.49
64.18,439.69
83.5,448.89
82.48,430.2
58.58,453.42
75.31,479.76
66.37,442.71
69.91,454.74
53.53,432.43
75.27,436.02
78.97,489.36
77.63,468.49
70.46,487.4
79.89,457.94
73.78,478.79
58.97,450.15
74.0,445.33
81.45,444.5
77.97,473.0
74.88,459.84
95.82,468.64
85.82,443.41
80.26,443.24
65.08,458.19
75.35,444.35
48.06,447.76
95.97,448.07
81.59,459.14
91.67,479.62
71.22,436.44
85.21,476.96
77.08,440.07
39.61,426.61
72.45,441.54
86.68,482.22
61.26,444.38
82.93,463.53
92.46,459.96
55.51,472.76
61.96,462.69
79.23,479.6
72.35,463.2
80.36,490.47
93.68,490.92
66.52,477.41
78.1,455.56
82.54,450.81
55.63,461.96
52.9,456.92
84.32,468.28
64.23,458.91
88.61,486.05
64.95,454.67
67.17,469.93
67.12,460.76
48.4,463.31
48.48,439.48
71.63,444.4
68.99,435.99
36.27,461.07
92.97,446.35
93.15,488.82
51.53,438.66
62.82,465.57
43.51,426.3
88.8,485.08
87.32,433.3
100.09,452.02
86.47,469.6
94.36,448.31
70.67,467.22
85.85,471.82
58.15,438.4
92.78,474.55
78.19,452.39
63.62,463.27
93.44,486.6
81.32,469.75
46.73,470.14
55.44,493.72
47.79,450.04
78.9,449.12
25.89,427.84
65.16,454.64
86.28,452.6
38.2,432.87
74.36,447.84
79.25,434.96
71.8,463.49
87.39,437.73
78.67,487.17
83.89,454.15
82.37,446.7
75.41,444.71
74.25,465.89
65.97,435.98
72.73,445.34
96.62,473.9
89.72,441.29
93.35,436.74
84.39,462.21
55.96,443.13
94.02,467.09
83.85,470.17
88.67,451.71
83.51,428.6
79.4,462.73
98.83,467.8
42.66,460.2
82.43,440.64
61.3,428.75
64.67,438.36
54.28,453.58
88.48,472.33
41.26,437.65
71.91,448.77
62.44,426.56
58.07,442.83
71.8,438.39
89.79,480.15
56.04,443.65
67.31,484.81
58.4,455.53
80.21,434.9
86.91,492.12
65.93,437.82
97.13,449.41
94.37,448.28
95.24,467.95
74.35,478.25
90.12,439.0
76.22,447.42
84.45,430.98
46.36,430.3
64.04,449.57
31.9,432.05
72.03,465.05
67.92,465.32
85.43,474.51
88.17,441.07
71.72,447.46
92.26,470.92
87.42,484.05
53.23,437.13
74.97,490.96
75.34,481.83
89.84,481.74
82.71,475.19
43.61,440.26
50.9,442.64
90.12,452.94
74.96,455.27
52.97,432.04
86.92,449.63
72.1,475.41
85.83,436.16
78.13,430.62
78.76,452.56
54.68,441.66
68.24,459.01
95.18,482.1
88.24,444.43
68.58,465.74
66.76,437.72
78.43,447.75
49.95,435.95
68.78,444.51
80.85,439.55
64.55,445.18
55.42,444.09
64.11,458.78
77.37,486.92
84.94,482.82
62.7,436.66
75.39,445.87
58.39,441.93
58.09,448.83
94.16,479.61
81.8,486.41
87.74,470.9
59.17,469.35
77.09,454.14
45.33,446.77
71.35,455.34
86.77,450.5
85.67,433.28
86.38,431.7
56.76,437.99
82.32,460.25
62.93,435.06
79.0,446.15
95.24,483.38
72.1,428.1
70.41,467.15
67.28,448.49
65.34,440.22
88.72,450.55
86.45,470.28
68.57,455.24
98.74,475.96
96.26,474.04
96.98,477.06
56.09,445.36
69.09,456.09
70.42,443.46
79.86,449.03
52.4,436.35
87.59,481.27
68.11,467.65
94.81,468.57
52.23,445.32
73.69,453.26
71.35,436.05
53.6,444.58
66.36,448.15
83.08,442.7
57.62,444.65
97.61,458.67
63.83,445.79
83.73,463.06
76.05,464.59
61.27,440.3
93.58,467.41
64.46,463.64
75.13,431.37
86.56,465.16
82.5,435.59
67.26,435.27
78.53,474.44
78.47,447.01
86.43,484.54
49.76,434.77
84.16,462.12
100.09,451.44
65.9,425.64
92.68,487.43
60.18,433.46
88.32,467.98
86.18,442.78
62.31,441.83
81.49,479.17
91.88,485.02
59.17,439.92
90.38,448.97
88.25,479.92
92.11,470.88
62.57,456.11
83.22,484.14
71.01,447.25
88.21,447.52
99.16,478.5
68.76,437.78
62.91,459.53
73.06,440.16
87.8,461.88
49.03,439.74
78.52,482.11
80.84,488.01
80.24,493.87
80.72,450.4
64.31,448.58
86.78,473.82
67.32,435.87
59.1,425.21
53.66,444.8
89.17,482.17
86.03,476.02
67.32,434.66
62.66,450.33
94.33,436.69
85.52,454.88
87.11,477.3
93.63,453.4
88.83,471.94
52.67,445.33
88.14,438.62
88.34,439.02
91.47,474.07
80.26,467.3
64.47,446.9
61.76,470.89
55.03,444.59
79.29,458.67
71.0,432.26
76.95,451.98
94.27,442.19
76.41,457.28
90.53,482.8
39.85,463.14
58.34,444.81
72.19,465.77
66.47,466.2
62.45,462.59
74.77,441.1
62.17,430.15
66.12,473.41
65.99,430.91
69.02,437.27
71.63,477.86
81.34,456.07
65.43,456.41
82.65,463.28
79.63,485.86
85.91,463.82
72.85,444.87
64.66,435.35
88.82,482.09
76.91,434.02
63.39,437.48
84.52,446.79
55.34,437.58
89.97,479.56
73.8,441.3
59.8,439.45
76.05,472.22
73.76,437.57
48.34,433.73
90.76,468.61
82.71,478.7
69.6,434.54
64.22,432.83
77.03,464.67
75.38,459.42
94.28,462.59
53.24,435.2
69.56,447.09
84.57,478.21
81.32,479.02
48.94,444.66
51.43,469.9
86.1,437.27
67.25,456.89
52.68,461.93
54.71,446.09
80.26,455.79
64.53,439.66
73.78,441.49
78.93,433.69
96.5,448.61
53.3,430.27
71.64,450.67
90.98,428.74
75.3,437.76
95.18,466.46
95.84,477.12
61.77,452.33
67.63,445.23
62.32,465.24
94.53,463.04
50.99,431.77
51.73,438.09
82.8,443.86
91.31,476.67
76.86,438.41
49.2,449.82
77.14,463.74
98.56,437.05
78.39,448.34
43.24,441.22
48.25,431.82
87.9,479.68
50.09,473.73
50.93,438.39
65.96,440.25
80.15,484.21
78.91,479.97
51.95,469.12
80.32,483.49
89.37,446.48
64.22,453.99
71.21,431.27
62.95,443.79
55.66,435.02
81.38,490.81
77.06,448.26
86.81,469.57
67.67,471.28
68.66,435.91
79.25,466.62
76.06,437.08
100.16,470.96
98.27,473.55
87.29,475.13
85.15,484.65
76.95,444.37
62.43,465.89
76.89,434.1
85.04,455.75
88.84,469.63
82.57,441.14
89.06,428.83
91.76,479.81
86.41,438.46
91.9,456.11
80.79,480.26
71.54,436.14
93.53,483.2
74.4,439.26
72.46,440.55
80.67,452.37
51.34,442.47
68.48,463.09
74.03,478.05
73.32,483.51
80.49,489.96
71.35,438.15
84.82,432.88
76.49,480.86
65.49,445.35
87.0,481.27
89.49,439.02
78.37,448.76
82.62,477.88
58.18,429.28
70.02,485.96
58.3,442.5
91.27,443.09
58.97,440.47
87.22,472.31
89.58,485.75
81.22,435.82
95.53,466.71
52.24,448.35
75.43,446.12
50.61,431.18
47.51,456.44
40.17,430.45
99.1,473.6
80.49,465.25
92.04,459.42
82.5,446.98
82.91,490.07
86.73,473.42
89.23,435.46
69.44,477.52
63.6,486.07
89.67,470.41
75.8,451.84
92.28,484.41
83.28,463.93
85.14,435.2
66.27,455.55
86.51,445.26
86.39,445.52
75.75,444.01
84.26,436.75
58.2,441.45
60.71,432.59
44.81,441.46
65.59,433.71
70.95,449.38
88.71,446.56
81.64,464.13
68.35,435.28
71.09,433.32
75.01,452.68
56.05,427.53
70.56,435.93
65.81,434.7
90.7,437.01
65.37,441.27
82.34,440.6
94.13,478.88
61.54,452.53
88.37,471.19
72.17,428.41
81.94,437.44
56.77,451.63
90.02,468.07
51.46,437.49
81.29,442.57
84.73,479.0
85.16,436.55
74.64,437.49
82.8,444.99
64.03,440.03
52.81,442.07
42.84,435.2
63.32,464.15
79.02,438.53
59.14,442.14
76.97,490.55
59.74,435.72
95.46,472.37
82.08,439.96
56.6,433.97
85.36,481.83
56.24,468.8
34.53,425.91
53.93,455.25
65.18,439.36
84.0,448.1
88.49,486.7
62.73,449.88
65.24,440.33
86.22,473.94
75.6,432.0
83.9,467.69
58.54,435.16
54.59,439.06
72.47,442.76
92.43,440.75
85.73,479.94
97.76,489.11
82.79,456.86
89.57,456.78
99.86,449.62
52.48,442.13
83.29,474.35
94.79,467.44
59.36,468.8
64.02,451.42
78.13,435.74
82.04,469.75
62.44,444.6
89.29,440.16
59.95,432.61
70.67,430.22
39.48,435.89
96.6,458.4
99.52,452.82
86.37,448.9
50.74,437.83
77.09,448.02
72.69,445.05
85.35,472.53
61.29,437.49
81.51,437.12
82.29,467.74
74.25,439.71
80.84,455.85
58.91,473.74
69.14,439.97
53.74,439.43
93.53,471.79
64.7,433.08
88.51,430.89
72.04,438.24
75.98,441.52
79.58,447.86
73.88,455.2
57.21,456.18
77.98,474.13
65.38,443.94
69.71,460.26
86.2,477.99
86.43,484.54
88.37,455.71
61.88,461.78
92.65,459.06
81.79,463.49
80.26,474.64
65.28,453.8
77.94,453.83
56.42,432.44
78.05,456.48
94.8,478.08
52.34,439.54
57.97,429.95
85.67,426.14
55.75,436.77
88.91,464.45
64.52,444.97
58.91,440.2
92.32,432.48
59.01,437.43
58.96,442.32
86.0,446.91
96.76,472.54
91.34,481.24
59.87,434.82
60.2,492.96
92.14,485.2
65.61,481.18
90.26,473.23
59.83,447.69
71.85,434.2
66.48,438.78
77.47,449.6
46.58,440.64
75.83,477.24
70.21,481.88
87.28,484.94
86.75,451.93
84.68,462.77
87.81,444.19
63.98,466.78
56.77,458.04
52.96,425.5
94.71,444.9
58.86,435.69
65.36,454.26
60.14,453.45
96.4,449.23
67.87,451.99
73.67,473.32
74.6,483.24
29.43,465.49
63.09,432.44
84.84,432.73
78.85,433.18
40.8,446.05
69.27,467.83
55.96,426.85
74.84,459.52
97.8,462.88
75.97,464.56
87.35,479.0
67.72,437.55
64.12,445.07
88.42,452.03
86.83,432.93
54.9,444.77
87.66,464.45
66.51,485.29
83.61,435.25
91.65,460.45
73.9,448.04
87.77,479.14
91.31,469.23
97.27,476.15
83.65,485.54
69.84,445.84
54.99,459.36
38.37,436.64
48.03,432.72
90.36,478.43
35.7,465.57
70.52,478.65
84.95,447.86
78.24,466.88
59.95,445.36
52.63,464.48
85.4,476.81
76.1,436.77
89.06,469.96
85.08,462.87
78.53,473.41
53.05,431.66
42.33,443.57
56.34,445.1
58.96,450.69
58.19,433.05
61.28,482.37
84.14,477.22
83.23,432.41
78.8,438.51
70.37,441.71
62.47,467.51
88.48,471.79
62.39,447.46
77.46,468.92
85.7,465.03
91.14,464.15
94.09,448.75
96.75,460.41
73.44,448.54
75.55,480.61
86.44,486.91
91.27,469.59
57.11,438.71
69.61,485.25
59.15,428.89
87.74,464.59
73.65,444.08
84.75,433.1
95.32,436.5
88.29,439.66
81.61,477.53
57.14,473.71
88.24,449.48
57.19,450.75
74.31,448.92
56.44,449.67
51.9,461.57
64.55,443.89
78.34,450.22
91.0,460.03
57.66,463.38
96.83,440.42
89.04,448.85
92.35,442.07
76.73,432.0
85.61,464.22
83.76,472.59
78.42,432.82
70.99,433.37
61.46,436.37
79.48,448.67
60.97,432.07
88.24,458.55
97.95,477.79
94.95,467.68
85.8,467.33
67.12,451.67
93.64,464.08
77.63,438.24
93.94,488.42
44.71,435.85
41.34,458.41
62.82,462.6
89.45,483.92
60.57,441.61
59.55,431.44
87.44,478.19
64.92,430.59
76.22,452.71
64.02,449.07
64.94,473.27
86.04,474.15
54.09,433.46
67.27,472.42
87.16,466.92
83.94,460.68
75.35,430.07
77.65,479.63
73.25,479.52
58.24,441.3
81.13,431.86
78.35,470.67
70.91,449.91
85.63,472.95
48.53,445.11
63.93,442.71
83.43,475.47
91.47,438.08
80.81,453.29
94.67,465.36
81.59,435.25
69.07,470.2
80.25,446.15
57.53,437.38
49.9,432.33
42.14,445.78
44.66,466.2
58.01,435.45
69.75,464.91
76.33,480.28
78.55,456.07
75.94,454.86
81.4,474.64
89.54,465.25
83.69,470.78
90.52,477.51
82.93,474.02
60.55,442.34
51.42,444.46
79.78,468.19
48.09,468.8
84.05,444.86
88.73,471.46
100.09,448.23
84.03,471.86
96.03,469.17
74.38,475.76
78.22,466.29
63.71,449.28
74.06,476.21
63.88,483.88
55.69,456.58
82.85,456.93
81.09,474.76
84.24,445.3
57.27,442.77
66.35,445.81
60.62,480.58
55.73,456.31
53.17,435.71
91.07,484.12
65.43,445.26
77.51,477.2
94.87,449.59
91.99,456.44
49.31,433.72
47.57,441.07
96.25,465.98
70.53,438.08
72.67,462.55
60.88,440.96
79.79,463.6
84.98,484.13
80.57,453.96
66.01,472.63
46.09,434.79
76.92,464.42
67.28,470.93
51.67,442.72
82.43,468.4
64.99,472.69
45.47,444.09
72.31,439.68
72.1,483.42
78.59,455.19
61.98,462.63
77.82,449.13
34.64,439.87
31.29,459.85
84.49,463.09
89.01,444.75
83.16,441.87
99.9,460.19
72.01,433.56
87.53,462.96
72.37,491.1
82.62,455.48
82.51,451.59
81.51,457.98
82.85,457.21
64.25,446.3
75.63,434.65
61.97,447.5
74.88,473.17
87.29,463.86
65.38,471.32
71.57,443.09
82.26,486.79
81.29,444.01
53.41,431.97
92.56,449.24
69.82,472.17
88.62,478.3
81.49,446.2
74.94,481.53
87.58,447.58
45.6,436.42
71.33,435.45
67.87,441.9
64.26,452.56
87.42,467.07
75.93,434.83
90.01,463.71
45.24,478.96
75.28,454.26
97.93,471.61
42.0,450.94
41.07,455.95
55.92,445.79
90.19,453.39
59.58,425.12
52.01,441.61
83.53,476.68
81.73,437.55
86.58,477.2
46.75,433.59
77.31,460.88
52.91,438.26
58.12,475.62
76.45,472.73
83.63,453.2
62.49,433.42
65.71,456.24
86.4,436.6
51.6,439.77
71.46,471.39
84.74,446.75
53.96,420.26
57.59,474.4
79.0,467.62
36.71,465.61
97.89,466.14
52.78,432.73
75.62,461.98
86.33,453.27
66.09,442.79
88.51,440.03
94.41,434.15
81.91,475.96
86.76,473.45
92.43,466.16
44.91,467.69
55.59,444.1
75.14,478.82
74.24,454.18
61.59,474.7
68.23,474.94
66.11,454.02
88.74,447.31
69.65,446.03
89.51,467.41
91.45,478.34
83.94,480.74
66.12,454.15
87.67,437.43
84.07,453.33
87.68,468.92
66.49,477.89
63.15,475.08
83.02,479.03
60.89,462.05
87.99,464.05
63.79,433.72
81.28,440.9
52.95,435.7
78.88,454.59
68.36,444.02
64.03,447.57
89.88,476.57
64.44,449.12
81.22,433.86
75.22,450.82
62.29,454.48
82.43,440.67
76.85,453.5
99.14,461.14
87.52,432.14
71.83,457.66
53.02,439.81
76.13,435.38
81.69,446.46
85.18,463.36
60.11,439.15
55.5,430.72
95.38,463.47
97.16,490.79
89.64,472.65
76.95,442.29
75.59,454.54
100.13,465.99
68.37,442.66
75.75,447.27
58.58,450.46
61.1,475.96
74.64,474.26
69.22,447.64
60.68,451.16
85.51,448.79
61.6,442.94
67.09,431.81
85.36,440.67
69.03,481.73
73.21,437.31
59.59,441.94
67.31,427.53
49.76,439.72
66.78,433.4
74.12,442.11
73.88,456.03
81.32,489.52
40.58,433.32
62.42,425.75
82.97,485.5
78.98,450.93
94.78,489.36
62.85,438.7
89.85,457.55
79.23,450.74
89.35,464.57
86.38,451.74
61.87,451.95
72.59,438.87
87.4,436.59
76.82,427.55
82.4,460.54
80.93,445.39
81.98,452.76
63.25,440.98
65.47,475.64
100.1,454.02
69.32,449.1
80.12,433.77
90.87,485.94
49.97,432.58
86.69,450.89
95.61,480.38
65.83,440.26
61.81,430.46
64.65,444.21
87.87,457.05
88.06,450.83
83.12,440.15
77.3,428.5
72.11,464.39
86.34,470.65
75.31,442.65
78.28,455.24
42.72,437.84
43.8,433.7
93.03,471.79
85.74,452.03
41.54,463.35
80.85,434.09
44.3,438.25
56.49,445.67
80.67,459.39
71.97,443.53
77.63,438.24
42.28,436.05
74.38,451.7
72.36,487.19
67.16,442.38
72.1,455.13
78.92,478.75
62.8,436.73
57.76,444.04
78.36,455.29
68.78,450.14
80.91,439.78
60.87,450.57
72.05,425.16
77.75,455.25
93.42,484.34
72.03,432.96
95.86,459.38
100.09,450.44
93.58,451.37
68.79,460.42
79.77,440.75
75.8,457.7
58.89,433.01
85.39,437.11
57.68,435.91
76.11,481.77
70.53,480.54
67.13,463.63
69.61,459.12
69.6,465.36
84.05,490.02
76.76,432.08
94.29,466.12
64.57,466.68
74.3,461.14
95.71,462.94
65.25,452.3
94.55,441.34
93.3,471.69
67.97,450.39
75.23,442.3
84.16,447.93
84.62,448.17
89.84,471.11
89.9,473.13
82.61,443.89
64.84,482.8
82.52,440.11
98.0,478.38
60.2,432.05
83.57,481.85
72.7,493.3
53.11,471.47
41.56,433.19
90.84,483.77
65.14,444.19
87.47,463.32
82.18,470.44
68.4,476.83
69.46,436.48
84.5,491.84
87.13,438.59
84.49,472.86
73.97,430.88
76.92,463.91
63.14,450.75
61.28,454.67
74.33,455.71
62.12,437.52
79.2,437.2
63.48,445.1
85.23,477.76
68.99,442.99
57.32,455.58
95.72,462.88
90.23,437.01
46.22,432.04
92.27,474.65
66.15,467.62
81.44,474.92
81.56,471.38
62.83,456.29
49.01,440.0
82.97,460.86
65.0,458.76
82.57,452.51
49.79,449.98
49.44,467.83
83.97,452.42
61.81,479.78
84.58,467.32
81.02,448.27
80.69,434.48
60.55,443.8
62.07,430.24
77.51,459.04
92.88,484.57
82.39,442.4
62.89,442.82
95.34,463.71
99.83,469.73
84.7,489.62
91.27,455.11
56.11,437.63
60.77,479.78
68.33,451.29
67.07,442.4
60.55,429.23
86.52,456.49
91.96,443.85
84.27,449.14
90.76,486.35
46.93,438.84
82.6,452.71
89.94,441.44
68.8,458.42
72.73,448.17
63.06,442.38
75.17,440.4
63.98,430.16
62.9,483.72
97.24,433.43
85.75,433.63
81.51,447.5
92.33,433.78
70.4,436.5
67.46,434.33
78.05,445.96
87.06,442.31
70.15,432.64
86.3,469.33
81.42,457.73
88.16,487.83
64.64,442.76
85.73,480.86
61.23,441.21
77.02,478.55
73.96,430.11
79.07,460.4
75.54,437.85
96.4,466.55
78.32,465.09
67.09,432.49
40.96,433.43
48.21,448.56
87.98,437.92
60.89,426.85
87.0,471.0
67.54,478.5
65.98,452.18
55.25,438.19
73.35,455.75
78.08,448.5
80.16,474.97
70.76,479.13
100.12,459.37
77.43,463.71
96.1,475.96
62.48,451.44
79.26,434.16
88.27,439.03
87.68,488.27
92.14,488.85
45.26,442.87
84.46,471.31
84.94,446.17
93.05,438.67
72.87,474.19
95.0,477.31
83.43,465.31
77.72,442.63
58.02,439.58
79.74,442.43
89.65,477.23
77.11,464.36
42.6,451.95
47.96,444.42
84.71,452.66
61.32,429.31
83.59,465.69
58.7,427.15
80.37,447.13
78.84,479.97
69.84,435.98
85.23,464.12
64.38,444.35
48.61,432.41
67.39,444.72
89.05,452.7
53.83,474.46
91.54,473.56
66.64,494.3
69.22,469.41
61.27,442.22
44.04,440.17
87.07,434.79
60.87,437.01
67.72,452.27
76.82,463.39
76.17,449.07
64.22,473.16
80.25,464.85
65.81,440.8
76.19,442.62
62.77,433.96
93.6,460.08
51.97,430.17
67.09,445.1
52.26,438.92
72.41,432.6
83.26,448.69
65.97,462.64
61.6,427.22
82.54,447.4
78.97,483.38
88.4,465.09
82.04,478.01
74.0,478.77
86.72,478.79
41.56,454.06
52.95,445.17
74.79,456.88
83.39,483.56
47.7,436.3
88.35,465.45
85.13,428.8
70.55,486.91
85.56,441.29
60.33,439.86
63.37,439.99
83.9,468.69
75.07,467.77
67.38,494.75
77.2,443.87
73.9,453.45
83.73,437.6
67.72,439.74
58.44,443.48
67.34,431.01
54.57,430.86
76.29,475.9
76.89,455.85
84.48,470.31
84.47,475.64
63.21,450.07
54.75,445.61
91.73,460.73
81.48,456.75
94.81,463.6
74.99,434.08
87.56,443.3
66.98,445.36
93.87,442.26
81.8,446.01
63.61,447.02
60.04,440.06
52.69,430.55
86.57,456.86
88.43,480.73
93.54,466.52
59.78,446.22
72.75,459.73
54.76,429.18
86.33,485.86
76.5,442.51
87.87,472.31
47.38,440.63
75.71,456.71
81.2,465.13
84.45,462.68
60.46,441.57
74.06,476.06
46.85,435.08
83.25,447.9
83.38,451.96
81.04,451.69
92.18,438.85
83.48,430.92
66.61,451.89
56.08,437.2
63.69,462.52
81.24,433.63
68.94,471.24
84.46,480.18
92.07,449.6
47.93,441.33
62.86,451.96
51.67,428.6
43.3,425.35
82.4,469.12
76.82,457.81
88.22,450.68
85.95,484.04
86.45,443.85
86.83,462.19
43.56,442.89
72.69,476.88
60.44,446.42
42.45,439.47
64.34,440.26
96.55,471.15
88.4,467.2
66.58,453.16
83.18,454.41
75.22,454.72
