T_TRADE_PRICE,T_COMM
21.86,27.98
21.05,26.94
26.30,29.46
22.15,49.62
28.99,12.76
26.08,58.42
28.61,9.16
26.65,9.59
24.10,17.35
26.24,29.39
20.48,13.11
29.58,66.26
22.06,15.88
22.00,56.32
29.96,21.57
26.15,23.01
29.99,10.80
28.53,9.13
28.68,20.65
26.78,23.57
24.57,17.69
25.08,18.06
20.43,16.34
27.94,22.35
23.50,18.80
24.67,11.84
22.02,14.09
25.04,9.01
23.68,30.31
23.67,17.04
28.79,10.36
29.00,18.56
26.26,23.11
25.93,58.08
22.36,28.62
28.94,41.67
25.16,18.12
24.75,55.44
22.62,57.91
26.00,66.56
23.09,7.39
27.10,9.76
27.35,8.75
23.10,7.39
23.10,10.16
27.33,8.75
25.94,9.34
22.81,65.69
27.67,39.84
20.83,46.66
28.68,64.24
20.60,46.14
24.85,21.87
29.28,10.54
23.64,45.39
24.37,70.19
23.77,45.64
25.01,9.00
26.63,23.43
24.27,10.68
29.58,66.26
25.98,18.71
27.38,17.52
22.04,35.26
26.53,19.10
23.94,17.24
21.38,7.70
26.12,20.90
28.18,36.07
24.15,69.55
28.44,63.71
23.37,29.91
22.86,25.60
28.39,36.34
22.35,42.91
20.20,29.09
22.45,14.37
20.07,7.23
24.89,23.89
28.98,20.87
20.04,57.72
28.39,9.08
28.14,63.03
23.44,16.88
21.52,41.32
22.03,9.69
24.19,8.71
20.06,14.44
24.55,17.68
22.02,24.66
24.35,70.13
27.77,19.99
22.66,43.51
21.84,7.86
20.69,26.48
29.75,38.08
23.93,53.60
25.17,18.12
26.07,58.40
25.95,29.06
22.86,18.29
27.87,13.38
28.39,18.17
24.23,17.45
23.12,44.39
24.61,31.50
20.01,38.42
26.75,51.36
22.12,49.55
26.79,9.64
26.20,18.86
24.07,30.81
22.72,10.00
20.44,8.18
20.85,18.35
22.59,9.94
26.88,17.20
22.98,8.27
29.18,10.50
24.12,61.75
22.83,9.13
23.52,16.93
25.49,9.18
29.03,20.90
21.80,9.59
22.42,16.14
28.61,45.78
24.67,47.37
27.29,61.13
28.26,20.35
28.86,36.94
23.74,34.19
22.68,9.07
20.07,7.23
29.74,33.31
26.83,30.05
24.44,54.75
20.59,13.18
28.17,12.39
24.72,17.80
24.04,7.69
25.79,28.88
25.90,11.40
24.13,30.89
24.33,19.46
22.04,63.48
29.21,42.06
27.04,60.57
27.46,61.51
23.00,51.52
20.97,26.84
25.72,32.92
22.14,10.63
29.08,65.14
25.96,20.77
27.12,34.71
29.37,21.15
29.97,10.79
27.99,10.08
22.93,51.36
20.90,23.41
20.34,39.05
22.27,32.07
24.23,27.14
26.39,59.11
27.09,10.84
21.61,15.56
20.99,15.11
24.71,17.79
24.93,7.98
22.63,28.97
22.86,7.32
20.09,45.00
27.59,8.83
23.30,37.28
22.17,63.85
26.13,50.17
27.85,31.19
28.35,36.29
25.11,64.28
20.79,29.94
25.67,18.48
20.59,9.88
27.99,62.70
24.50,54.88
28.07,44.91
20.84,15.00
22.90,51.30
28.90,55.49
22.92,51.34
20.27,25.95
25.25,10.10
25.68,11.30
26.72,11.76
20.30,14.62
22.76,16.39
21.98,7.91
21.80,41.86
26.75,34.24
23.50,8.46
20.89,15.04
26.63,59.65
25.17,28.19
26.69,38.43
20.06,38.52
29.55,37.82
23.73,53.16
21.02,30.27
29.86,10.75
23.74,17.09
29.01,37.13
23.12,59.19
26.99,38.87
20.90,46.82
26.81,8.58
24.45,27.38
24.30,17.50
23.44,18.75
27.02,30.26
23.82,17.15
28.16,20.28
21.45,10.30
25.10,36.14
20.19,38.76
20.58,23.05
26.23,11.54
21.93,28.07
25.00,18.00
25.56,20.45
21.72,41.70
26.16,33.48
25.98,9.35
25.67,18.48
20.77,53.17
20.68,18.20
23.06,73.79
26.41,23.24
25.64,65.64
23.51,33.85
24.71,27.68
23.26,8.37
20.91,6.69
26.87,9.67
28.74,64.38
23.43,16.87
26.99,43.18
24.25,62.08
28.83,25.37
22.61,14.47
28.16,72.09
21.77,31.35
21.72,48.65
26.46,29.64
27.33,9.84
20.83,39.99
28.33,36.26
28.76,25.31
25.01,20.01
27.42,10.97
25.06,32.08
29.37,21.15
22.87,65.87
20.16,45.16
27.26,30.53
21.19,40.68
21.36,17.09
28.13,10.13
24.40,17.57
25.63,18.45
21.15,27.07
28.84,55.37
23.56,8.48
29.46,21.21
22.64,9.06
27.34,35.00
28.24,31.63
25.21,32.27
22.54,16.23
29.93,86.20
22.22,10.67
22.53,10.81
25.10,48.19
23.38,37.41
29.27,65.56
24.42,19.54
24.02,7.69
28.51,20.53
25.93,58.08
21.97,9.67
22.62,25.33
27.22,11.98
20.04,19.24
29.79,21.45
25.30,16.19
22.12,15.93
27.49,8.80
23.56,60.31
21.49,27.51
22.29,32.10
27.46,35.15
24.61,55.13
23.09,51.72
28.34,36.28
23.67,7.57
25.90,11.40
27.37,12.04
27.23,21.78
23.76,9.50
20.57,14.81
27.09,11.92
26.81,17.16
22.48,9.89
21.95,28.10
25.01,40.02
23.24,29.75
21.97,15.82
22.91,43.99
21.76,7.83
22.45,28.74
21.22,61.11
25.95,33.22
20.90,10.03
29.63,75.85
20.07,57.80
25.37,9.13
20.14,16.11
20.20,58.18
26.12,18.81
25.59,9.21
24.34,27.26
26.39,21.11
26.60,51.07
25.23,28.26
23.02,58.93
23.68,30.31
26.50,19.08
23.96,53.67
24.26,19.41
26.64,10.66
20.07,14.45
29.36,9.40
25.00,18.00
22.48,8.99
27.43,19.75
21.25,54.40
24.71,31.63
23.59,37.74
23.50,18.80
28.74,64.38
25.95,18.68
22.79,16.41
21.53,27.56
22.39,32.24
29.86,26.28
28.78,20.72
22.76,10.01
26.26,10.50
23.02,29.47
23.97,15.34
20.30,7.31
23.75,19.00
22.53,7.21
21.22,13.58
22.89,32.96
24.47,54.81
20.17,25.82
27.99,17.91
25.50,32.64
26.72,9.62
28.62,10.30
27.75,19.98
21.33,15.36
21.37,23.93
24.25,21.34
29.99,38.39
25.16,72.46
28.10,62.94
22.19,49.71
23.63,68.05
21.13,7.61
24.88,7.96
23.20,14.85
29.88,57.37
28.30,63.39
23.17,10.19
29.87,38.23
23.30,37.28
22.91,51.32
24.51,8.82
21.90,24.53
27.31,19.66
24.36,10.72
23.72,53.13
28.99,92.77
26.58,38.28
22.34,8.04
28.48,18.23
28.45,10.24
25.22,20.18
29.23,10.52
29.70,19.01
27.39,9.86
22.81,14.60
20.12,16.10
21.09,47.24
25.96,20.77
27.34,19.68
23.96,26.84
23.99,26.87
22.61,25.32
21.83,15.72
29.10,9.31
29.82,21.47
21.79,27.89
29.45,65.97
21.26,54.43
22.26,49.86
21.44,7.72
25.09,9.03
25.70,16.45
24.65,63.10
23.59,37.74
22.07,19.42
24.26,15.53
20.89,7.52
20.37,22.81
27.68,17.72
22.96,29.39
26.51,9.54
21.89,35.02
25.13,18.09
21.28,13.62
29.97,21.58
28.41,36.36
20.90,26.75
22.21,35.54
24.50,54.88
25.96,33.23
25.60,49.15
21.27,47.64
26.32,8.42
27.67,22.14
27.92,35.74
25.40,22.35
20.94,33.50
24.54,10.80
26.00,9.36
22.72,32.72
26.57,19.13
26.49,10.60
24.93,55.84
25.72,16.46
27.47,26.37
25.83,33.06
22.49,9.00
27.55,61.71
20.35,8.14
26.91,17.22
23.68,26.52
27.51,17.61
26.55,16.99
24.83,31.78
26.60,11.70
24.30,42.77
26.18,67.02
20.97,23.49
24.60,62.98
20.10,32.16
28.59,10.29
25.63,16.40
21.98,17.58
21.48,48.12
22.22,56.88
23.32,9.33
25.86,57.93
23.10,44.35
21.13,9.30
24.91,39.86
28.81,25.35
28.70,20.66
28.03,11.21
29.79,38.13
24.96,7.99
25.34,56.76
24.85,27.83
26.47,29.65
20.33,13.01
25.71,32.91
20.90,9.20
22.30,7.14
28.63,36.65
26.64,19.18
24.59,31.48
21.17,13.55
24.24,21.33
28.91,10.41
24.92,9.97
24.16,27.06
21.16,13.54
29.20,37.38
20.51,32.82
30.00,26.40
24.61,8.86
23.72,41.75
22.32,16.07
21.57,7.77
28.79,64.49
22.06,31.77
24.82,55.60
26.25,50.40
26.51,29.69
26.77,9.64
25.39,32.50
23.99,53.74
26.40,59.14
22.29,32.10
23.07,73.82
29.60,21.31
24.30,69.98
22.14,8.86
24.22,21.31
22.31,24.99
29.70,21.38
22.91,29.32
24.09,53.96
26.51,59.38
26.14,16.73
21.50,37.84
27.87,31.21
23.11,10.17
26.14,37.64
26.34,29.50
22.01,14.09
22.08,7.07
24.03,9.61
24.14,15.45
24.67,21.71
25.45,65.15
20.33,6.51
26.40,76.03
28.78,73.68
22.13,49.57
27.99,11.20
28.53,20.54
29.48,33.02
23.11,66.56
26.51,59.38
23.94,53.63
20.92,16.74
25.67,73.93
26.01,20.81
23.70,15.17
20.26,64.83
20.30,14.62
23.15,20.37
24.94,21.95
29.06,65.09
25.60,18.43
26.69,10.68
20.95,26.82
27.70,22.16
20.47,9.01
26.15,33.47
24.22,15.50
21.07,53.94
21.33,54.60
28.77,64.44
26.39,19.00
27.22,34.84
21.04,15.15
27.92,12.28
20.16,8.87
21.02,7.57
26.52,19.09
24.35,21.43
20.23,6.47
29.74,19.03
28.19,40.59
20.00,8.00
26.23,8.39
25.67,16.43
25.61,57.37
28.63,41.23
21.92,31.56
27.29,9.82
21.24,15.29
25.79,16.51
28.49,22.79
26.39,38.00
22.69,19.97
24.97,10.99
29.22,74.80
23.39,16.84
25.46,28.52
27.53,52.86
25.17,16.11
24.15,8.69
23.94,15.32
28.12,27.00
26.78,42.85
24.59,31.48
28.61,20.60
22.44,25.13
21.20,13.57
21.69,62.47
29.65,14.23
25.11,72.32
26.04,33.33
21.97,8.79
23.50,15.04
22.31,35.70
25.46,20.37
20.70,16.56
23.97,15.34
23.42,8.43
20.00,8.00
26.81,9.65
29.65,11.86
23.55,30.14
26.10,58.46
26.03,74.97
22.46,16.17
26.05,33.34
24.30,17.50
23.41,29.96
28.14,10.13
20.08,32.13
24.94,47.88
26.71,34.19
22.56,57.75
21.76,15.67
23.44,26.25
25.65,10.26
22.20,35.52
25.86,22.76
22.85,51.18
22.05,14.11
20.55,26.30
27.19,87.01
29.69,66.51
24.95,71.86
28.98,32.46
23.33,16.80
25.54,9.19
23.82,7.62
25.24,64.61
27.05,9.74
24.65,17.75
24.84,35.77
20.70,14.90
23.07,25.84
23.71,18.97
20.83,9.17
25.70,57.57
28.24,10.17
22.74,50.94
22.59,7.23
27.58,79.43
22.88,16.47
23.10,59.14
28.67,82.57
28.60,20.59
27.70,53.18
26.07,41.71
20.37,13.04
23.59,15.10
20.06,57.77
26.36,33.74
23.76,8.55
28.24,18.07
28.10,10.12
24.19,17.42
20.08,51.40
28.54,10.27
28.15,11.26
20.07,14.45
26.23,9.44
22.93,16.51
26.10,18.79
20.17,45.18
20.63,23.11
26.58,42.53
27.74,19.97
21.26,6.80
22.03,35.25
28.07,20.21
25.25,32.32
24.33,15.57
22.23,32.01
27.61,79.52
22.95,36.72
28.81,64.53
25.10,8.03
28.58,10.29
22.15,15.95
27.28,34.92
23.04,9.22
22.50,64.80
22.06,14.12
25.31,9.11
25.45,8.14
25.97,9.35
28.35,36.29
27.60,61.82
20.48,45.88
28.94,20.84
23.23,8.36
28.89,12.71
21.55,41.38
25.86,18.62
21.43,61.72
25.47,57.05
22.80,10.03
29.44,9.42
21.85,62.93
22.07,24.72
22.74,43.66
29.57,42.58
27.01,69.15
23.10,51.74
20.20,7.27
21.58,18.99
28.25,54.24
26.82,60.08
29.92,9.57
26.13,50.17
23.92,38.27
25.55,49.06
25.87,33.11
22.40,43.01
29.54,21.27
26.10,11.48
25.65,57.46
27.72,79.83
23.18,29.67
20.29,38.96
22.02,42.28
24.88,39.81
20.35,8.95
28.93,37.03
23.10,51.74
25.10,9.04
25.93,33.19
25.70,28.78
29.30,65.63
24.93,17.95
28.99,10.44
29.00,74.24
20.51,22.97
22.47,16.18
27.37,10.95
22.62,14.48
22.62,28.95
23.30,16.78
26.02,41.63
26.54,59.45
27.31,17.48
24.87,7.96
29.10,10.48
26.53,19.10
27.15,43.44
23.26,8.37
21.24,47.58
26.52,9.55
26.53,9.55
21.43,18.86
25.09,56.20
29.74,21.41
27.82,35.61
25.53,11.23
21.97,19.33
25.89,41.42
25.36,32.46
22.03,7.93
28.94,20.84
21.56,48.29
26.66,9.60
24.94,15.96
29.72,47.55
25.14,9.05
20.19,16.15
25.78,41.25
27.46,35.15
25.94,41.50
25.73,16.47
21.57,13.80
23.87,38.19
25.80,16.51
28.13,36.01
23.06,33.21
25.25,11.11
24.74,17.81
25.54,28.60
23.29,9.32
22.12,24.77
25.74,49.42
27.32,17.48
21.23,15.29
21.95,28.10
22.37,35.79
20.05,44.91
29.35,18.78
23.95,53.65
21.63,48.45
22.16,8.86
24.80,31.74
25.41,32.52
28.16,31.54
26.84,51.53
29.76,13.09
26.95,34.50
24.81,8.93
27.26,52.34
23.31,14.92
27.57,35.29
23.54,45.20
20.56,8.22
23.58,15.09
28.39,31.80
27.00,34.56
20.85,23.35
24.17,54.14
21.96,31.62
28.02,71.73
27.41,19.74
24.73,8.90
28.87,32.33
25.26,72.75
26.36,9.49
25.63,36.91
25.06,56.13
21.73,27.81
28.89,64.71
28.91,9.25
22.75,18.20
28.65,41.26
23.45,45.02
23.21,14.85
26.29,33.65
27.01,9.72
29.96,21.57
28.78,11.51
21.21,47.51
29.40,84.67
21.29,15.33
27.07,21.66
29.72,9.51
27.85,62.38
21.11,7.60
22.65,43.49
27.24,21.79
21.73,31.29
25.58,9.21
29.52,10.63
26.76,42.82
27.35,70.02
22.97,16.54
22.53,50.47
23.14,16.66
20.34,16.27
20.59,14.82
22.64,8.15
24.49,54.86
25.27,22.24
24.84,31.80
21.88,7.88
22.72,32.72
29.35,84.53
26.25,33.60
21.48,30.93
26.84,30.06
25.33,8.11
23.68,9.47
26.04,33.33
26.35,37.94
21.85,62.93
24.83,39.73
26.61,9.58
23.25,26.04
20.11,12.87
21.95,31.61
23.71,10.43
25.80,11.35
27.90,17.86
26.80,51.46
25.61,32.78
25.02,32.03
22.22,14.22
22.91,8.25
23.75,15.20
28.78,10.36
21.45,27.46
24.76,19.81
20.34,32.54
27.98,24.62
23.91,8.61
23.60,52.86
22.43,16.15
28.96,23.17
23.94,9.58
20.19,7.27
22.28,7.13
26.61,21.29
25.52,22.46
28.27,36.19
23.55,30.14
22.09,8.84
29.88,10.76
26.75,34.24
24.31,8.75
21.75,6.96
22.96,25.72
20.05,7.22
23.55,30.14
28.11,24.74
27.14,10.86
29.41,23.53
22.21,31.98
26.91,17.22
28.22,63.21
26.61,76.64
28.83,20.76
23.77,45.64
20.81,59.93
29.22,21.04
21.40,18.83
22.50,28.80
23.69,53.07
29.37,10.57
22.99,33.11
26.94,23.71
26.23,41.97
24.20,54.21
20.67,6.61
29.73,19.03
25.00,28.00
25.37,9.13
25.72,74.07
20.27,17.84
25.11,56.25
21.46,48.07
21.37,27.35
29.55,13.00
28.13,45.01
24.02,30.75
22.59,50.60
23.40,16.85
20.59,26.36
22.66,18.13
28.57,25.14
27.09,9.75
25.71,57.59
29.60,23.68
27.47,12.09
27.85,35.65
26.98,47.48
22.72,58.16
25.61,73.76
26.04,11.46
30.00,57.60
22.40,64.51
24.46,70.44
27.34,19.68
21.67,17.34
26.72,59.85
29.41,32.94
22.46,16.17
25.10,28.11
23.04,16.59
23.67,45.45
26.70,51.26
29.96,10.79
25.60,16.38
23.94,17.24
27.24,17.43
26.28,11.56
27.19,23.93
22.66,29.00
22.71,25.44
27.07,51.97
24.60,17.71
21.62,19.03
26.17,23.03
22.56,50.53
20.84,15.00
20.98,26.85
25.29,9.10
29.74,10.71
25.50,65.28
21.09,13.50
23.61,8.50
25.48,81.54
28.07,20.21
21.05,23.58
24.56,47.16
22.11,8.84
28.36,31.76
28.95,27.79
21.57,6.90
20.08,22.49
20.32,6.50
27.54,8.81
25.26,22.23
22.87,16.47
24.24,17.45
20.09,14.46
28.57,10.29
22.27,32.07
26.19,58.67
27.54,61.69
20.95,60.34
20.66,14.88
29.07,9.30
29.02,37.15
24.56,31.44
24.26,15.53
26.35,42.16
27.03,51.90
28.56,54.84
20.76,7.47
24.28,69.93
22.90,8.24
20.39,22.84
23.33,29.86
21.28,15.32
23.90,21.03
25.57,16.36
20.44,7.36
25.77,37.11
20.80,14.98
22.75,29.12
20.30,19.49
28.18,63.12
26.42,76.09
20.26,38.90
26.68,8.54
27.42,9.87
22.42,21.52
25.31,22.27
20.31,39.00
20.59,39.53
23.12,8.32
27.95,40.25
20.36,14.66
23.47,75.10
25.27,8.09
23.73,60.75
27.80,35.58
22.22,14.22
26.80,9.65
29.98,13.19
27.55,22.04
27.24,17.43
23.23,59.47
24.51,31.37
25.08,48.15
26.86,21.49
20.03,38.46
26.08,16.69
22.98,29.41
20.03,44.87
29.58,21.30
21.31,27.28
29.61,42.64
20.22,22.65
29.31,25.79
28.57,11.43
25.65,22.57
25.36,56.81
20.80,46.59
25.09,40.14
26.56,76.49
28.38,18.16
26.07,8.34
27.27,30.54
29.09,18.62
26.02,37.47
26.14,29.28
20.93,40.19
23.20,8.35
29.16,41.99
22.62,25.33
26.70,51.26
21.45,27.46
21.39,7.70
24.71,47.44
20.03,44.87
25.36,22.32
25.61,18.44
23.72,15.18
23.66,10.41
29.94,67.07
24.99,19.99
28.15,36.03
24.34,31.16
23.13,8.33
22.57,28.89
29.41,28.23
26.01,49.94
26.98,8.63
29.70,11.88
24.29,46.64
26.63,23.43
28.28,63.35
26.30,58.91
20.94,15.08
23.73,8.54
23.54,10.36
26.37,67.51
20.68,16.54
22.49,8.10
26.98,51.80
26.61,9.58
29.43,21.19
23.53,16.94
22.19,42.60
21.39,41.07
20.39,52.20
25.59,12.28
23.53,15.06
26.20,41.92
28.11,71.96
28.24,10.17
29.46,33.00
23.00,51.52
29.26,21.07
24.90,71.71
21.03,47.11
24.91,39.86
20.14,12.89
27.15,13.03
21.64,10.39
22.83,10.05
26.52,67.89
25.87,28.97
22.70,18.16
20.90,23.41
22.38,8.95
27.20,23.94
21.11,9.29
26.44,23.27
21.34,15.36
21.80,7.85
29.33,21.12
23.55,30.14
28.88,23.10
27.07,10.83
26.26,16.81
29.34,9.39
27.38,52.57
22.79,16.41
25.92,9.33
20.92,23.43
26.71,47.01
22.73,16.37
27.81,31.15
27.04,19.47
20.94,7.54
23.46,15.01
23.75,60.80
24.32,8.76
24.00,10.56
20.94,46.91
26.24,18.89
27.40,35.07
20.62,46.19
26.41,16.90
25.75,20.60
24.05,53.87
22.22,49.77
24.79,63.46
29.02,65.00
27.49,39.59
27.71,12.19
24.90,31.87
29.69,38.00
27.62,8.84
23.83,53.38
27.55,52.90
20.15,29.02
21.68,15.61
28.63,20.61
26.27,18.91
26.25,33.60
25.26,9.09
28.19,31.57
26.08,41.73
27.78,22.22
24.02,10.57
20.47,26.20
29.55,33.10
26.85,8.59
27.21,34.83
27.33,39.36
23.59,8.49
27.15,60.82
24.74,55.42
25.73,18.53
20.02,44.84
21.11,54.04
20.04,14.43
28.45,31.86
27.33,78.71
26.50,38.16
26.40,9.50
27.31,69.91
28.51,72.99
26.52,33.95
22.88,29.29
24.81,71.45
20.39,26.10
28.56,82.25
25.06,32.08
20.07,7.23
29.75,13.09
24.62,17.73
29.11,10.48
29.39,11.76
22.60,16.27
25.50,57.12
21.39,23.96
25.53,9.19
22.25,28.48
23.79,7.61
22.75,65.52
21.11,47.29
29.08,10.47
27.38,78.85
22.83,14.61
23.39,16.84
29.88,21.51
20.94,6.70
28.98,25.50
28.19,10.15
20.42,13.07
22.82,51.12
22.37,8.05
21.64,48.47
23.56,8.48
21.18,40.67
23.01,8.28
26.89,60.23
28.50,22.80
23.70,8.53
26.24,33.59
26.17,37.68
29.22,84.15
21.43,17.14
21.80,69.76
21.97,15.82
24.58,31.46
20.70,26.50
22.20,17.76
21.99,56.29
22.83,51.14
22.84,29.24
23.85,9.54
21.85,10.49
21.25,17.00
29.53,25.99
26.74,9.63
22.79,20.06
25.92,33.18
26.96,19.41
27.32,61.20
27.07,9.75
23.21,20.42
26.64,17.05
20.06,51.35
23.19,7.42
21.61,7.78
26.07,22.94
20.39,14.68
24.52,8.83
28.89,64.71
28.47,10.25
22.74,65.49
21.63,48.45
20.73,46.44
20.37,26.07
23.98,7.67
26.93,9.69
23.65,15.14
26.69,59.79
28.35,9.07
21.04,15.15
26.56,84.99
23.99,53.74
21.22,9.34
28.67,50.46
22.33,35.73
25.56,18.40
21.76,48.74
24.06,7.70
21.54,15.51
21.85,24.47
23.93,68.92
23.73,20.88
20.85,8.34
29.53,33.07
20.62,7.42
23.79,17.13
24.68,10.86
29.68,85.48
24.49,15.67
23.39,29.94
20.29,12.99
25.47,32.60
22.00,49.28
20.22,14.56
22.25,28.48
21.53,6.89
22.78,8.20
20.63,33.01
27.99,40.31
23.74,8.55
23.66,30.28
23.43,7.50
27.48,19.79
23.82,8.58
20.40,32.64
22.54,32.46
26.44,10.58
28.50,54.72
27.92,35.74
23.15,7.41
20.52,6.57
22.07,31.78
28.45,10.24
21.35,40.99
24.12,61.75
20.16,8.06
25.71,11.31
24.55,17.68
28.45,20.48
28.03,62.79
24.20,17.42
25.21,9.08
25.78,8.25
25.17,9.06
26.07,33.37
28.71,32.16
28.79,36.85
28.10,35.97
20.71,8.28
22.07,7.95
21.02,13.45
23.50,7.52
25.66,32.84
28.35,81.65
26.99,17.27
22.20,24.86
26.42,59.18
23.32,37.31
29.47,9.43
28.67,10.32
24.74,19.79
27.04,23.80
28.86,20.78
22.52,16.21
29.74,38.07
28.25,81.36
29.22,37.40
29.03,20.90
28.72,11.49
21.76,48.74
24.62,35.45
27.34,19.68
21.98,49.24
28.43,45.49
21.69,41.64
21.55,41.38
28.82,46.11
21.26,54.43
28.06,22.45
21.09,23.62
21.24,27.19
22.97,66.15
27.13,17.36
23.79,17.13
28.82,23.06
26.83,11.81
21.35,7.69
29.48,47.17
20.23,6.47
24.96,63.90
20.55,14.80
23.48,52.60
22.75,16.38
22.12,14.16
20.91,26.76
27.78,35.56
27.38,30.67
25.45,18.32
21.65,7.79
20.99,26.87
25.65,22.57
25.37,28.41
20.52,59.10
28.12,20.25
23.28,7.45
21.95,7.02
20.54,8.22
24.61,27.56
22.75,8.19
26.53,8.49
22.98,8.27
24.61,9.84
26.59,17.02
25.66,36.95
23.36,52.33
28.90,18.50
21.96,35.14
22.73,8.18
23.30,44.74
20.72,8.29
25.97,16.62
20.26,19.45
25.79,28.88
24.63,31.53
20.16,14.52
27.61,8.84
26.20,67.07
22.51,8.10
26.80,9.65
22.63,16.29
23.01,11.04
28.20,10.15
29.24,10.53
27.70,9.97
20.55,7.40
20.53,16.42
26.02,33.31
20.59,39.53
20.42,22.87
25.82,33.05
28.85,18.46
25.61,9.22
22.22,7.11
23.94,7.66
21.77,48.76
24.98,8.99
21.20,15.26
21.69,62.47
23.28,7.45
27.31,52.44
23.59,18.87
24.34,62.31
29.75,11.90
27.51,12.10
24.70,39.52
25.24,72.69
27.50,26.40
26.06,33.36
21.77,8.71
26.11,11.49
26.34,16.86
21.10,47.26
22.89,8.24
26.27,21.02
21.98,42.20
21.82,48.88
23.80,26.66
25.38,18.27
20.21,7.28
25.03,20.02
25.94,33.20
25.92,9.33
26.34,21.07
27.95,20.12
21.28,17.02
22.56,14.44
24.82,55.60
30.00,9.60
21.34,9.39
25.80,9.29
21.04,9.26
21.56,34.50
24.73,55.40
24.57,47.17
28.74,12.65
28.13,36.01
29.71,11.88
25.20,11.09
24.81,19.85
23.59,16.98
22.34,25.02
28.52,63.88
24.05,26.94
25.70,32.90
21.51,7.74
27.45,9.88
28.23,9.03
29.75,57.12
21.61,27.66
23.92,17.22
20.23,22.66
27.48,9.89
28.59,10.29
29.06,32.55
24.15,10.63
21.73,8.69
26.64,9.59
28.38,20.43
26.20,16.77
23.50,18.80
20.52,7.39
28.55,20.56
25.72,32.92
24.82,7.94
24.06,30.80
24.13,15.44
24.66,27.62
20.48,16.38
20.16,45.16
22.13,15.93
23.40,44.93
20.27,14.59
23.20,16.70
20.38,35.87
27.18,34.79
21.08,18.55
24.12,34.73
23.33,29.86
22.58,65.03
29.06,32.55
28.72,12.64
27.27,39.27
25.88,33.13
22.98,7.35
25.18,32.23
25.90,74.59
21.24,47.58
21.70,41.66
29.44,25.91
29.44,25.91
24.17,38.67
22.94,16.52
23.48,26.30
25.67,16.43
27.52,19.81
27.69,24.37
24.46,10.76
26.30,23.14
21.49,15.47
28.51,11.40
23.12,8.32
20.64,13.21
24.49,54.86
20.26,51.87
27.82,62.32
20.24,16.19
29.26,65.54
25.77,41.23
20.78,46.55
22.46,28.75
25.98,66.51
28.69,36.72
21.31,47.73
29.09,65.16
24.11,8.68
22.68,29.03
27.35,24.07
22.54,18.03
20.69,39.72
22.68,16.33
21.49,7.74
26.89,9.68
20.91,46.84
26.55,10.62
21.30,34.08
22.32,8.04
23.28,29.80
20.71,8.28
20.12,25.75
23.41,8.43
27.71,19.95
22.63,28.97
27.78,80.01
22.00,49.28
23.22,8.36
27.17,9.78
25.94,58.11
26.03,33.32
24.21,21.30
24.89,8.96
27.14,34.74
28.40,20.45
27.55,9.92
26.16,58.60
21.97,15.82
29.37,23.50
29.03,9.29
25.37,10.15
26.74,51.34
23.89,8.60
24.27,8.74
21.96,49.19
29.36,10.57
23.38,8.42
25.24,64.61
25.43,8.14
29.71,52.29
24.82,7.94
27.12,9.76
24.33,9.73
20.36,16.29
29.78,38.12
25.47,40.75
26.88,38.71
23.76,8.55
20.06,14.44
22.18,17.74
28.83,12.69
28.30,18.11
26.00,18.72
26.20,83.84
24.09,53.96
22.39,16.12
29.55,11.82
23.85,17.17
26.91,34.44
22.19,28.40
21.14,23.68
25.53,9.19
20.06,32.10
26.92,23.69
21.58,48.34
27.17,19.56
20.84,53.35
27.71,35.47
24.84,23.85
20.96,13.41
25.06,48.12
22.86,43.89
27.50,35.20
26.38,75.97
29.81,23.85
27.99,22.39
27.64,17.69
24.43,17.59
24.91,71.74
22.14,28.34
24.46,31.31
25.71,57.59
21.10,7.60
24.79,31.73
23.51,30.09
28.02,12.33
24.12,27.01
25.64,8.20
29.80,47.68
21.90,42.05
21.21,61.08
25.40,18.29
27.92,17.87
27.65,30.97
24.29,31.09
26.28,16.82
27.15,60.82
23.02,16.57
25.43,11.19
27.60,19.87
26.81,68.63
26.73,51.32
20.46,7.37
26.83,21.46
29.69,21.38
27.22,17.42
28.66,9.17
27.48,52.76
29.74,10.71
21.36,27.34
21.98,14.07
28.01,62.74
23.75,53.20
28.26,72.35
23.24,16.73
21.90,31.54
29.87,10.75
20.92,46.86
21.25,9.35
24.34,19.47
20.29,6.49
23.63,8.51
21.41,68.51
25.09,10.04
28.44,36.40
26.52,33.95
22.43,25.12
23.36,8.41
20.78,26.60
27.60,61.82
28.73,55.16
21.68,41.63
20.63,23.11
26.90,25.82
28.15,63.06
25.77,10.31
21.95,56.19
20.36,32.58
25.24,20.19
27.90,35.71
28.93,20.83
23.51,7.52
22.26,8.01
26.38,59.09
23.05,25.82
25.66,9.24
25.22,32.28
20.56,18.09
29.93,13.17
25.87,28.97
21.27,7.66
26.32,37.90
22.77,58.29
25.06,9.02
29.02,11.61
29.83,21.48
20.26,7.29
24.47,19.58
29.90,21.53
20.50,45.92
26.14,58.55
22.49,64.77
25.01,18.01
26.21,10.48
25.78,33.00
20.82,59.96
23.07,36.91
21.63,31.15
26.37,37.97
25.67,32.86
26.53,33.96
25.34,32.44
22.12,28.31
21.45,48.05
21.80,7.85
27.40,35.07
28.62,20.61
24.36,54.57
22.61,28.94
26.92,38.76
25.27,28.30
24.81,55.57
22.31,7.14
24.04,26.92
