ss_list_price,ss_wholesale_cost
99.93,76.29
102.70,63.40
85.24,58.39
8.05,5.71
62.95,35.77
128.84,95.44
24.14,14.20
24.58,21.95
95.60,77.10
144.59,77.74
3.85,2.19
46.12,28.65
55.74,32.41
66.93,66.93
132.76,69.15
123.01,69.11
105.57,55.86
166.25,93.93
29.91,27.96
117.64,96.43
123.57,82.38
157.08,91.33
56.98,41.29
155.19,92.93
54.46,43.23
148.81,98.55
114.98,73.71
83.04,79.85
36.00,18.37
50.13,41.78
72.98,51.04
186.80,96.29
4.48,2.56
148.94,77.98
112.36,65.71
104.65,65.00
131.34,98.02
46.98,23.97
119.61,71.20
66.95,42.11
77.02,55.02
18.33,11.46
5.83,5.78
17.35,13.45
90.58,70.77
106.67,99.70
39.94,38.41
153.28,94.04
88.91,71.13
141.28,78.06
15.44,13.79
164.60,94.06
79.67,40.24
11.30,11.19
21.72,16.97
36.24,18.78
103.17,94.66
44.26,27.84
98.28,55.53
105.74,53.95
92.76,66.26
115.05,59.00
36.44,21.31
20.52,15.20
86.60,50.06
134.11,90.01
105.64,59.35
98.21,58.81
92.26,84.65
25.57,18.40
89.84,63.72
64.55,45.14
98.40,98.40
34.95,26.89
67.56,63.74
102.52,93.20
62.71,51.83
102.76,87.83
18.86,12.83
93.93,67.58
87.46,78.80
23.56,16.25
40.66,24.95
138.17,81.76
25.94,16.74
120.33,90.48
37.65,35.86
114.32,93.71
38.49,19.74
75.54,52.10
31.78,18.06
124.68,82.57
98.00,50.52
44.69,34.12
91.37,47.59
84.11,54.27
5.75,3.53
40.88,33.51
77.22,51.14
128.45,70.58
99.25,66.17
91.22,86.88
94.69,62.71
65.15,32.74
102.00,87.18
96.71,81.27
112.34,77.48
26.83,18.51
63.20,33.80
10.20,8.50
79.81,42.91
119.41,86.53
34.16,24.58
31.17,22.92
73.86,43.71
49.60,25.31
29.92,17.92
17.16,13.00
32.92,23.52
74.75,62.82
157.90,82.24
108.59,85.51
59.73,54.30
156.64,79.92
75.28,47.05
42.14,37.97
116.09,87.29
177.18,88.59
1.95,1.28
104.52,81.66
114.11,70.01
26.94,18.71
54.57,30.66
87.82,51.36
89.94,48.36
85.62,60.73
53.31,39.49
19.64,9.87
143.55,78.02
81.96,65.05
16.81,12.10
11.86,9.89
37.14,36.42
95.65,77.77
113.45,66.35
46.67,32.19
100.77,70.47
86.40,45.24
126.48,71.06
158.78,81.85
44.29,34.34
120.11,96.87
7.47,6.08
69.06,38.16
68.85,35.86
9.67,9.30
103.56,75.05
35.52,24.00
133.90,99.19
95.58,53.10
81.82,55.29
64.94,47.06
109.36,65.88
69.02,35.95
25.83,24.37
62.39,54.73
7.82,6.31
37.99,22.89
156.09,78.44
33.55,19.62
24.66,20.05
158.26,79.93
122.40,62.77
158.09,81.49
35.09,29.74
26.09,14.91
39.25,33.27
33.09,25.46
36.00,18.37
67.58,41.21
43.61,32.55
140.78,81.38
67.08,50.44
161.90,83.89
18.98,17.42
61.17,47.42
164.37,93.93
99.14,56.98
152.79,78.76
130.66,81.16
143.60,72.53
96.42,59.52
17.64,14.83
53.30,50.29
154.50,84.43
47.29,38.77
152.45,89.68
19.03,14.10
12.35,11.77
15.93,8.95
17.31,9.78
66.34,62.59
65.45,42.78
78.54,73.41
52.76,29.48
72.34,43.58
141.05,82.01
7.77,4.37
161.00,85.64
131.30,91.82
55.60,39.72
31.47,25.80
72.87,36.62
52.89,30.75
8.80,4.71
71.59,58.21
101.15,62.06
75.94,37.97
8.80,8.31
110.52,91.34
126.16,63.40
29.61,19.61
62.45,40.82
118.11,69.89
73.16,40.42
61.75,38.36
103.44,94.90
34.26,32.63
27.48,21.99
10.97,9.71
32.49,24.07
10.28,9.44
119.86,71.35
129.08,80.18
9.62,4.91
54.25,31.73
91.45,73.75
166.03,92.24
16.61,11.62
5.17,4.46
30.65,17.32
79.35,49.29
94.71,73.42
131.81,99.86
71.89,61.45
63.70,56.38
123.41,83.39
98.81,61.76
115.69,60.89
3.11,3.05
94.66,57.03
13.77,12.52
52.14,28.65
119.85,90.80
61.84,35.75
90.35,87.72
164.62,96.27
27.11,14.05
72.63,45.97
114.44,73.36
114.22,77.18
6.97,4.53
24.43,20.71
78.14,39.27
13.90,9.59
34.67,24.42
50.66,29.12
4.19,3.25
106.99,56.91
138.01,83.14
164.59,89.94
84.74,79.95
102.10,77.94
19.07,11.63
59.93,38.92
154.01,96.26
141.97,97.24
1.88,1.83
158.71,95.04
162.56,81.69
85.55,65.81
90.72,77.54
154.22,87.13
96.09,79.42
120.36,72.51
45.03,40.94
98.34,66.45
117.79,92.03
133.79,87.45
102.60,68.86
62.88,60.47
100.83,60.02
61.36,39.85
91.71,82.63
66.91,64.34
15.88,11.77
100.19,53.87
94.97,59.36
101.53,94.89
3.12,2.60
17.90,12.79
21.78,17.02
39.20,31.36
149.62,86.49
124.41,75.40
126.20,92.12
26.07,14.90
83.41,48.78
79.08,48.22
36.35,24.90
179.90,90.86
103.37,63.42
65.53,53.28
119.92,98.30
82.77,45.73
17.06,13.87
16.95,8.52
86.96,80.52
22.31,19.07
49.83,32.15
79.43,57.98
43.89,24.25
37.42,21.51
32.45,29.24
8.00,4.63
99.71,54.79
34.76,27.59
86.17,47.35
34.26,31.44
133.59,76.34
39.87,25.89
133.87,76.94
40.49,21.54
97.74,89.67
136.25,75.28
76.25,44.08
30.50,20.20
60.75,47.84
55.95,48.66
124.26,65.06
54.26,31.92
166.46,83.65
4.64,3.63
105.74,57.47
71.97,59.98
29.73,18.82
128.31,75.04
105.06,65.26
182.81,99.90
18.77,9.83
97.30,49.90
135.40,83.07
37.74,35.28
60.29,51.10
22.43,18.24
5.13,2.85
88.92,58.12
47.87,34.44
30.81,30.81
117.07,79.64
52.80,36.42
109.97,74.31
64.68,59.89
43.24,37.28
11.78,9.43
26.96,22.47
67.72,45.15
31.63,30.42
28.96,16.09
180.48,98.09
60.28,53.35
170.89,99.94
17.40,12.52
82.25,62.79
58.19,33.64
60.31,46.04
8.21,5.07
77.44,50.95
69.23,43.82
131.25,81.02
76.63,48.50
22.82,19.51
69.82,38.79
87.53,51.19
7.37,6.96
122.03,62.58
41.82,21.56
45.80,33.93
51.37,39.52
183.07,94.37
28.56,22.67
3.24,2.04
53.07,33.17
78.63,74.89
64.52,32.59
68.89,57.41
31.44,31.13
57.30,45.48
42.08,38.97
95.97,93.18
27.77,27.23
94.23,53.85
16.68,9.07
45.42,26.41
14.42,9.43
40.79,22.17
114.89,74.61
19.42,15.92
81.71,51.72
18.99,14.39
17.76,17.42
85.03,66.43
106.15,73.72
83.49,83.49
106.16,57.08
79.96,47.60
35.58,23.72
73.82,55.93
68.62,42.36
88.52,75.02
76.51,39.04
78.11,73.00
27.25,20.04
3.08,2.16
46.17,30.58
82.41,44.31
2.01,1.61
80.92,49.65
132.38,81.22
25.06,17.53
78.30,73.87
31.76,28.62
129.77,96.13
108.69,64.70
110.52,60.73
124.34,70.25
38.69,31.46
152.50,92.99
134.89,73.31
9.05,6.81
96.88,52.09
55.40,34.41
3.52,2.43
50.88,42.40
24.92,23.08
97.99,80.99
57.54,37.86
155.56,96.03
55.05,32.77
58.74,35.60
120.44,64.41
149.55,78.30
102.55,61.41
24.87,16.58
41.54,41.54
85.97,85.97
112.61,88.67
82.05,77.41
128.27,86.09
42.30,39.54
37.62,22.13
48.60,29.28
105.33,92.40
114.34,92.21
91.28,49.08
72.17,45.68
95.18,88.96
136.11,71.64
131.19,74.97
18.95,12.47
82.35,54.18
73.83,48.90
78.40,46.12
4.35,3.89
111.82,71.68
8.00,6.35
102.82,95.21
42.25,29.97
8.06,5.20
2.08,1.58
107.87,79.91
169.68,89.31
6.66,3.99
106.57,55.51
129.37,93.75
104.88,68.55
69.64,42.73
159.81,90.29
128.78,78.53
18.45,14.53
62.22,36.82
91.68,75.77
120.60,91.37
6.16,4.74
21.77,12.44
98.23,67.75
44.50,24.32
128.64,71.47
78.52,68.88
102.93,63.54
39.64,25.58
1.31,1.07
103.52,55.36
44.69,44.25
16.84,9.41
62.31,34.62
152.27,88.02
134.98,74.17
159.90,84.16
185.43,96.58
90.41,51.96
42.99,36.75
191.89,96.43
8.92,6.76
98.94,58.55
8.96,6.40
111.82,89.46
93.43,61.88
80.70,50.76
104.25,63.57
132.71,72.92
85.92,50.25
77.64,66.36
32.10,18.45
118.71,60.57
158.77,92.31
56.61,33.70
169.09,97.18
8.43,8.27
111.86,79.34
17.66,12.80
145.68,90.49
58.47,38.98
136.42,72.18
21.52,18.40
87.57,54.06
104.76,62.36
171.95,95.53
22.30,15.28
22.99,22.11
39.80,28.43
85.81,82.51
36.54,33.84
73.27,45.51
103.48,52.00
122.44,61.22
1.75,1.09
2.37,1.95
70.83,56.67
80.64,44.31
74.38,39.78
65.75,50.97
99.99,55.55
90.33,63.17
58.33,40.51
75.37,69.79
155.85,87.56
191.10,95.55
9.56,8.32
102.33,65.18
152.50,80.69
5.35,3.52
14.16,7.34
86.98,64.43
61.57,56.49
194.22,97.60
78.42,47.82
17.20,16.39
111.68,58.17
89.94,81.77
177.03,88.96
74.90,56.32
117.30,67.03
81.09,42.68
111.64,93.82
13.01,7.11
44.60,32.80
61.75,61.75
92.57,58.59
35.11,27.22
115.56,81.96
105.95,87.57
37.22,32.65
84.05,51.57
62.37,41.86
10.47,5.37
14.00,13.60
65.35,55.86
9.13,5.22
50.11,37.12
151.78,87.23
138.58,72.56
10.46,5.45
161.36,82.75
4.92,4.74
88.28,46.22
102.62,51.57
102.32,64.76
96.71,62.80
42.71,40.30
40.74,29.31
79.74,56.16
63.05,36.66
145.24,81.60
16.33,9.96
97.85,78.28
61.79,32.87
33.75,33.09
60.07,43.22
93.79,57.90
15.08,14.50
13.61,8.25
37.26,20.70
71.78,58.84
24.38,12.57
101.06,58.76
123.51,92.87
124.95,81.14
27.06,14.79
148.25,89.85
64.76,45.93
84.39,68.06
37.06,23.46
13.20,9.50
84.43,43.75
52.83,45.16
37.66,25.80
91.40,58.59
73.85,52.01
20.54,15.93
62.97,42.55
182.12,99.52
82.60,53.64
117.13,84.27
157.34,87.90
69.80,37.13
1.30,1.23
34.40,24.75
83.86,73.57
144.96,91.17
105.35,56.95
98.52,52.97
45.74,27.56
75.20,40.00
66.97,66.31
78.34,65.29
66.00,44.30
158.41,88.01
102.96,80.44
4.37,4.33
178.99,97.28
98.78,69.08
61.57,34.59
71.71,48.13
12.67,7.41
85.54,57.41
97.40,48.70
67.24,38.87
77.55,45.62
155.48,87.35
43.44,28.96
71.48,48.63
59.27,40.32
76.26,47.37
43.24,22.76
47.29,31.32
26.82,15.87
74.80,43.49
121.08,77.62
138.39,85.96
86.30,46.40
95.95,54.52
88.02,53.35
97.31,48.90
50.04,49.06
113.70,69.76
46.70,24.20
78.41,56.82
27.14,16.06
65.95,65.95
91.86,60.04
32.98,26.18
27.38,24.02
128.60,80.38
90.13,46.70
63.69,33.70
181.22,91.99
38.25,27.92
48.72,26.34
92.54,60.49
19.13,12.19
157.08,86.31
51.00,42.50
81.87,55.70
59.78,58.61
85.53,61.98
50.36,47.97
23.35,19.63
44.14,33.70
28.35,14.69
147.76,94.12
96.31,53.51
161.75,88.39
80.02,55.57
85.72,47.36
39.67,24.19
8.07,6.84
40.35,38.80
113.24,76.00
95.14,88.92
20.20,19.43
39.90,27.33
62.12,53.56
102.55,78.29
5.21,2.69
135.76,77.58
132.30,82.69
44.93,32.80
133.03,89.89
88.74,49.03
18.22,16.27
44.89,44.45
114.93,70.51
61.82,49.07
118.65,78.58
20.33,10.70
126.02,65.30
26.93,23.63
99.69,80.40
164.91,84.14
44.71,24.98
92.48,46.71
41.36,39.02
180.02,99.46
131.92,94.23
62.47,37.41
2.46,1.69
17.97,16.64
39.48,25.31
143.18,98.75
31.76,18.05
53.00,30.46
69.60,62.15
118.51,67.72
98.96,71.20
32.86,19.68
79.13,63.31
31.60,20.13
1.67,1.06
36.44,18.50
42.14,41.32
25.57,17.76
27.71,27.44
91.29,59.67
30.03,23.28
27.91,20.99
102.21,71.98
133.12,95.09
38.40,34.29
32.11,17.94
101.85,52.50
83.68,65.89
182.04,91.48
118.43,81.12
65.39,45.41
127.37,72.37
116.09,79.52
77.76,67.62
54.56,37.89
48.82,25.04
4.04,3.40
41.44,22.28
55.78,28.61
159.56,94.98
53.91,52.86
156.73,92.74
120.54,60.27
81.14,48.30
89.31,52.23
11.70,6.65
27.44,17.37
23.06,14.15
84.88,74.46
104.70,70.27
72.80,68.68
37.01,27.83
123.93,74.21
70.50,44.34
5.06,3.29
52.25,49.77
93.12,49.80
49.07,39.58
97.32,61.99
18.96,15.42
16.77,16.61
54.31,53.78
27.18,19.56
132.16,71.44
11.37,11.15
58.38,41.41
56.41,32.99
123.65,65.08
32.24,25.39
150.85,93.12
91.72,88.20
93.53,54.70
59.61,32.40
158.55,81.31
132.48,73.60
52.10,52.10
81.41,58.57
29.20,20.42
34.90,32.32
107.30,97.55
31.49,27.39
16.61,10.58
76.98,69.36
33.73,33.73
107.09,57.58
103.72,96.94
122.69,85.80
85.57,52.50
65.46,45.15
57.43,51.74
100.90,69.59
120.62,88.05
91.28,45.64
60.90,34.41
27.08,21.67
32.98,24.99
123.49,78.16
14.58,8.43
45.00,26.63
42.49,24.01
148.61,78.63
107.79,75.91
107.13,66.96
19.80,11.93
67.33,42.35
27.78,21.71
10.94,7.99
77.33,63.39
18.03,9.11
109.86,79.04
6.01,5.84
47.60,30.32
37.10,19.53
20.75,17.59
31.03,22.33
198.64,99.82
95.47,61.20
26.49,22.45
147.40,79.25
105.83,77.82
45.24,35.07
73.79,69.62
58.49,40.34
87.55,77.48
32.40,26.78
167.15,93.38
74.72,42.70
116.41,85.60
46.94,33.06
45.51,41.38
154.44,95.93
123.47,67.47
194.64,97.32
72.88,38.36
136.72,93.01
71.57,67.52
39.00,22.81
116.54,95.53
152.87,93.79
91.27,83.74
13.66,10.93
102.39,56.57
109.61,72.59
104.45,72.04
15.13,12.11
19.47,10.04
123.15,86.12
52.16,27.60
116.50,74.21
49.12,34.35
6.47,4.10
122.78,86.47
104.56,61.15
63.13,55.38
64.04,40.79
26.26,23.88
41.07,34.81
133.57,75.04
5.26,3.33
65.84,41.15
121.23,60.92
63.69,35.19
41.94,41.53
23.64,20.38
133.60,69.95
103.70,81.66
51.34,30.93
80.04,72.11
36.77,20.66
9.60,7.01
24.76,12.38
39.32,19.96
103.46,63.09
75.14,72.96
96.48,69.92
12.58,8.74
64.67,33.86
141.10,89.31
73.65,43.58
10.87,9.98
70.71,54.82
141.81,78.35
71.00,50.36
31.54,24.84
125.73,80.60
88.22,46.19
9.90,8.25
91.00,75.21
54.92,45.77
70.36,41.39
128.89,85.93
97.96,52.11
186.05,97.41
44.70,31.48
114.47,68.14
102.14,53.48
45.29,35.39
15.60,9.69
91.32,81.54
85.43,48.54
92.29,58.05
50.47,48.07
71.48,52.56
186.86,95.83
11.26,8.94
43.71,27.67
118.01,73.30
78.99,56.83
32.92,21.95
67.53,41.43
41.45,37.01
41.94,31.07
79.91,69.49
176.30,94.28
84.30,64.85
43.58,29.45
122.86,87.14
47.53,27.96
53.13,50.60
27.36,22.07
87.60,51.53
98.37,69.77
126.21,66.08
41.85,41.44
84.78,60.56
4.99,2.56
98.23,67.75
92.94,88.52
118.08,65.24
12.30,9.18
72.87,56.06
108.60,81.05
118.24,91.66
138.04,90.82
76.41,51.63
91.20,53.65
47.60,35.79
14.24,9.69
28.02,18.32
96.04,57.17
83.93,50.87
71.38,41.50
73.94,42.99
90.94,59.83
109.93,89.38
111.41,56.27
2.66,2.36
45.73,33.63
2.14,1.44
56.24,34.72
42.99,36.44
129.27,92.34
97.93,49.46
104.62,66.64
36.36,33.67
84.48,44.94
67.21,38.63
129.29,96.49
135.10,95.82
2.99,2.63
65.66,34.56
41.84,30.32
62.20,44.43
80.14,76.33
5.43,4.31
44.90,34.28
66.67,34.37
22.77,12.18
163.50,93.97
137.24,94.65
97.71,88.03
123.40,83.38
113.61,97.94
57.21,28.75
125.95,98.40
151.03,95.59
83.97,78.48
29.15,22.09
30.23,25.84
40.01,29.64
48.50,26.08
126.36,66.51
29.89,18.12
34.25,34.25
49.06,26.81
95.95,90.52
18.52,17.48
22.34,19.10
51.43,31.95
146.62,82.84
148.94,84.15
22.00,15.39
98.94,77.30
113.44,75.13
143.57,82.99
30.45,27.19
91.52,74.41
105.89,54.87
95.42,86.75
131.30,71.36
180.34,96.44
102.95,64.75
70.68,53.15
79.01,64.24
115.92,93.49
74.45,64.74
20.85,15.22
53.05,40.50
120.06,75.99
42.73,26.38
4.02,2.94
141.16,84.53
97.63,84.90
6.58,4.45
39.47,21.34
101.36,99.38
149.36,76.99
160.47,84.91
41.82,28.45
77.19,44.88
20.30,15.38
26.19,13.23
73.42,42.20
100.13,50.83
2.18,1.10
5.35,3.77
17.19,17.02
124.46,64.49
43.92,26.30
2.18,1.23
8.30,6.34
26.87,16.69
123.31,88.08
41.86,21.47
161.86,89.43
90.44,69.57
35.48,34.45
24.46,24.22
93.70,59.31
12.24,6.31
81.67,58.76
47.24,32.58
7.47,4.70
102.47,74.80
83.79,82.97
46.65,41.66
151.89,83.00
55.52,53.91
78.69,47.12
98.73,81.60
52.93,49.01
24.09,14.60
83.25,52.69
152.66,97.24
32.86,18.36
66.81,41.76
72.19,48.78
8.75,5.72
99.69,51.39
51.18,29.76
150.60,99.08
153.29,97.64
58.13,34.40
97.94,59.00
146.31,83.61
67.46,37.69
102.21,71.48
41.17,32.94
16.30,10.87
143.89,93.44
21.66,20.06
121.91,74.34
93.73,72.10
59.07,33.00
44.09,27.56
154.59,92.57
114.48,80.62
90.74,84.02
25.61,14.98
120.52,65.50
126.90,75.54
175.46,91.39
39.38,33.38
108.40,66.10
66.05,53.27
59.78,57.49
105.19,59.77
19.53,12.94
84.80,55.07
110.59,76.27
124.50,83.00
132.63,98.98
18.67,11.97
47.56,43.24
63.45,43.46
92.77,63.98
12.23,10.46
40.94,35.60
128.60,64.95
83.35,70.64
49.79,36.35
64.27,40.17
86.56,43.72
42.67,39.88
51.53,26.98
106.38,87.20
62.58,53.49
39.97,35.38
92.79,73.07
34.01,17.81
55.63,34.77
94.94,84.77
137.54,76.84
115.01,64.98
30.25,16.81
101.04,62.76
109.03,61.95
146.41,80.89
75.65,47.88
159.45,91.64
5.29,4.45
124.50,90.88
125.65,81.07
65.72,38.66
143.88,92.83
100.06,73.04
55.96,31.44
103.31,58.04
133.56,84.00
77.35,47.17
84.63,77.65
14.14,11.79
15.57,14.69
136.24,82.57
49.46,42.64
8.04,7.38
124.93,91.19
136.71,96.28
86.53,84.01
22.26,15.68
113.15,93.52
161.04,94.18
46.49,26.12
48.84,47.42
21.40,10.92
166.57,87.67
87.47,67.29
4.09,2.29
107.55,85.36
28.06,15.42
136.81,78.63
116.99,82.39
40.64,25.89
23.08,22.63
140.29,99.50
63.66,55.36
158.01,87.30
117.96,79.17
96.15,53.72
103.70,72.52
110.13,80.39
100.78,81.94
117.47,83.91
122.30,69.10
109.92,80.83
24.48,18.27
64.65,54.79
109.45,55.00
67.18,62.79
27.23,20.63
96.74,80.62
136.22,70.95
43.09,38.14
88.95,64.46
61.36,55.28
26.57,25.80
48.34,28.27
94.54,62.61
27.54,17.00
45.30,26.04
142.61,78.36
95.64,55.61
122.82,96.71
123.34,65.96
112.00,88.89
99.07,65.61
66.78,37.10
87.55,69.49
6.49,5.80
44.45,27.61
125.78,88.58
43.27,43.27
95.16,71.55
86.84,67.32
117.38,86.31
89.16,52.45
44.61,43.74
126.79,81.28
103.16,58.95
102.35,61.29
25.36,13.86
12.50,9.26
50.32,47.48
157.28,78.64
69.27,53.29
72.97,44.77
58.17,45.45
127.57,67.86
127.35,94.34
156.06,90.21
44.36,36.97
41.55,34.92
40.05,37.43
69.32,56.36
12.04,10.21
91.62,81.08
92.26,46.13
26.89,14.54
60.55,52.66
96.39,59.87
99.76,72.29
21.85,15.39
79.40,43.63
24.12,12.83
64.44,41.85
60.53,40.63
30.32,23.33
66.26,62.51
120.98,74.68
72.32,65.75
59.61,56.78
38.79,22.82
6.46,4.79
7.31,5.42
123.33,99.46
29.14,19.56
8.02,5.99
32.79,31.84
65.51,53.70
92.89,66.83
14.96,13.60
63.70,41.64
70.40,36.29
114.09,98.36
50.34,30.51
63.44,37.54
59.18,37.46
48.44,25.77
105.57,53.59
14.09,7.54
66.85,43.41
133.55,99.67
8.66,5.07
45.35,29.26
11.69,8.73
48.79,31.28
42.91,35.47
20.74,11.59
141.96,97.91
17.65,9.34
121.77,66.18
122.61,98.09
167.09,84.39
13.97,13.97
42.30,37.44
50.44,39.72
120.74,65.27
29.18,21.62
112.58,57.44
146.94,91.84
136.53,96.83
98.47,57.59
65.50,50.00
1.97,1.66
13.81,8.69
19.69,12.31
178.38,92.91
21.41,15.86
102.86,63.89
57.51,45.29
100.03,77.55
96.53,88.56
70.76,66.14
130.82,94.80
35.48,21.12
27.24,15.39
115.92,79.40
86.88,60.34
60.90,39.04
110.87,64.09
95.81,72.59
74.33,55.89
148.76,92.98
100.64,66.65
68.26,45.21
107.45,71.16
144.74,72.37
28.70,25.18
172.33,94.17
119.63,62.31
82.49,46.87
45.84,36.10
69.24,60.74
100.24,72.64
160.05,97.00
31.78,18.48
110.84,83.97
4.07,2.17
51.19,31.80
2.01,1.68
40.97,21.34
85.62,83.95
141.68,74.18
99.06,76.20
68.29,49.13
168.20,90.92
83.26,59.05
48.03,32.68
29.79,24.42
12.88,11.93
23.04,21.95
146.14,94.90
103.79,84.39
81.35,53.17
96.83,84.94
78.19,74.47
56.81,38.13
133.76,98.36
72.18,57.75
4.22,2.80
81.62,57.08
88.96,80.88
30.21,23.98
110.03,66.69
6.43,4.15
26.27,25.51
150.64,94.15
84.22,82.57
21.28,16.25
137.41,73.88
79.30,77.75
101.85,73.28
145.77,99.17
5.12,4.38
151.97,93.81
114.73,67.49
54.48,48.22
61.54,55.95
137.38,85.33
73.09,43.51
71.50,47.99
119.51,85.37
29.42,26.75
4.06,3.01
7.05,4.44
47.81,30.26
32.20,29.01
89.62,62.24
71.06,43.60
59.90,30.88
68.60,59.14
56.47,30.20
63.89,34.54
147.36,84.69
109.94,67.45
47.01,33.58
12.01,7.75
75.82,47.39
54.17,49.70
50.41,40.33
27.86,16.89
3.09,1.77
18.88,15.74
33.55,21.79
68.11,67.44
97.38,91.87
109.09,58.03
106.83,63.59
100.27,60.77
62.53,56.34
72.55,41.70
50.32,28.92
113.80,88.91
86.36,56.45
59.38,46.76
42.18,38.35
64.61,32.80
73.56,57.47
166.18,98.92
55.38,35.73
118.51,73.16
5.76,5.10
20.02,11.85
164.58,89.45
11.26,6.09
15.62,15.47
78.39,60.77
102.76,73.40
78.07,55.37
138.68,82.55
118.61,99.68
29.34,26.44
114.55,92.38
4.34,2.31
3.44,3.13
81.79,54.17
120.01,76.93
12.88,7.32
6.69,5.40
66.57,44.09
70.63,45.28
30.50,25.21
109.09,56.82
128.92,86.53
158.96,81.52
19.70,11.94
9.22,6.78
44.92,33.03
31.88,26.35
46.22,28.71
33.15,18.52
71.89,41.08
28.81,21.03
25.67,18.08
12.89,10.66
51.89,26.08
19.11,12.10
6.17,5.32
70.43,44.58
7.56,4.56
4.43,4.26
39.89,29.12
49.63,35.71
163.73,89.47
8.11,7.88
51.02,38.08
88.38,70.15
83.75,58.98
40.34,35.39
57.61,57.04
119.57,81.90
109.33,59.42
167.69,87.80
44.35,29.18
73.49,38.48
31.87,28.72
68.45,36.22
99.44,86.47
68.88,51.41
16.91,11.91
151.94,83.95
69.70,35.93
133.06,88.12
70.56,47.36
57.98,35.14
102.66,64.57
114.38,82.89
48.65,26.02
22.98,13.44
130.10,83.94
59.62,42.59
80.21,41.35
161.10,90.51
34.42,24.24
172.77,98.73
161.55,98.51
76.21,65.70
43.18,29.58
85.81,83.32
24.91,14.74
60.76,55.75
122.82,76.29
108.23,66.81
131.33,79.12
147.48,92.18
111.28,59.83
153.62,97.23
62.37,34.46
48.48,35.39
22.36,11.47
82.75,64.65
168.52,84.26
179.61,93.55
16.52,9.13
20.44,10.54
117.53,77.84
76.60,51.41
113.16,72.54
87.92,47.02
98.60,73.04
84.50,45.68
35.54,20.43
125.60,97.37
14.66,13.21
14.32,13.91
69.90,46.60
47.42,32.26
47.28,32.17
67.73,56.92
113.83,63.24
80.63,71.36
97.81,69.87
26.78,23.29
73.17,69.03
69.15,67.80
2.80,2.72
171.96,97.71
70.88,43.49
138.55,71.79
39.05,20.34
26.19,17.94
7.73,7.30
84.10,62.30
72.19,54.69
63.89,55.56
85.85,56.86
14.91,10.73
22.47,13.96
61.46,39.91
136.42,85.80
56.11,31.00
60.77,58.44
38.06,20.80
42.62,32.79
83.50,50.00
16.28,11.47
119.67,66.12
163.06,98.23
49.19,40.66
110.47,96.91
13.33,8.83
183.70,91.85
62.36,43.01
99.60,55.96
64.73,55.81
57.82,30.76
94.01,72.32
131.70,70.43
136.90,77.35
77.72,59.79
50.83,42.72
68.92,62.66
148.44,91.07
10.75,7.42
163.65,86.59
27.06,27.06
31.23,17.45
24.72,23.11
19.59,13.33
125.00,98.43
27.25,16.42
37.63,31.36
84.02,57.95
25.65,16.24
51.92,48.53
195.38,98.68
48.69,29.16
135.83,85.43
19.18,9.94
15.07,8.87
108.84,71.14
94.09,91.35
41.78,27.67
93.05,63.30
34.57,33.90
47.29,33.54
72.58,49.38
116.46,73.71
57.48,43.88
27.90,21.63
96.13,53.41
67.74,55.53
137.62,89.95
83.57,61.45
76.95,52.35
56.19,32.48
117.62,76.88
63.54,59.95
92.20,53.61
35.88,34.18
29.02,15.95
78.61,75.59
51.97,36.60
63.78,37.97
113.37,90.70
105.34,65.03
35.86,26.57
113.91,75.44
103.16,63.68
55.29,28.07
102.38,59.18
138.07,79.81
10.04,5.52
110.55,68.67
7.00,5.47
32.84,31.28
86.49,83.98
77.05,55.04
88.05,66.21
72.56,45.64
28.56,22.32
134.62,71.23
82.83,51.77
45.40,44.51
74.11,59.29
59.46,59.46
120.85,95.16
34.79,19.33
111.05,63.10
68.57,56.21
81.94,43.59
1.96,1.06
30.47,20.18
110.39,66.50
3.57,3.50
148.37,99.58
82.48,49.10
3.16,2.47
36.98,23.41
29.98,27.01
67.32,36.79
36.26,24.67
146.88,85.90
21.04,17.99
140.78,75.69
80.86,68.53
108.54,66.59
125.94,90.61
97.31,85.36
147.47,74.86
100.09,68.56
114.09,94.29
100.54,53.20
64.87,57.92
177.18,88.59
180.89,97.78
55.44,41.38
34.70,21.42
69.30,40.77
68.21,42.37
117.35,65.56
41.88,21.37
51.11,28.88
91.40,58.59
95.34,59.59
79.67,66.95
72.74,40.64
118.31,77.84
13.34,11.81
91.50,54.47
79.73,42.87
7.74,6.35
61.41,33.56
105.99,89.07
14.82,12.25
23.10,15.00
23.98,19.99
85.82,72.73
88.12,47.38
24.68,23.97
4.28,3.63
14.13,12.40
61.56,35.18
81.39,42.84
65.76,64.48
27.78,21.54
115.89,97.39
73.76,65.28
34.04,24.32
109.80,70.39
140.83,80.02
3.62,2.52
88.79,76.55
45.47,24.58
155.26,88.72
48.01,39.68
152.11,86.92
48.49,40.41
21.73,11.44
75.02,62.00
190.29,99.11
4.18,2.38
126.73,70.02
124.95,65.08
8.70,6.75
29.28,28.16
28.92,18.54
132.96,69.25
130.57,85.34
115.15,63.27
20.16,11.20
10.88,6.52
14.76,11.72
48.52,35.16
192.96,98.45
114.97,97.44
132.56,92.06
60.23,37.18
66.95,38.04
22.77,16.27
83.96,75.64
56.66,50.15
1.87,1.60
77.63,44.11
18.91,15.76
74.55,43.60
66.41,58.77
32.11,16.99
112.96,75.31
47.47,34.91
9.52,5.26
108.42,63.78
24.64,21.81
