ss_list_price,ss_wholesale_cost
96.64,49.31
64.51,46.75
64.50,35.64
128.17,72.01
47.55,29.72
159.12,83.31
29.82,22.77
41.48,24.84
17.69,8.98
40.12,26.93
24.79,13.70
166.15,86.09
2.42,2.33
5.19,2.78
73.83,37.48
44.28,28.21
51.83,30.31
33.44,29.08
104.88,57.95
107.14,65.33
109.61,85.64
16.88,15.93
59.48,36.05
135.94,86.59
89.29,53.15
87.71,84.34
76.57,75.07
61.95,36.66
68.14,39.62
46.92,33.76
33.33,30.03
89.95,82.53
13.02,9.37
110.53,96.96
119.59,88.59
56.27,35.17
82.01,56.56
62.87,61.64
5.29,3.19
152.67,98.50
12.24,9.14
113.40,97.76
85.27,45.36
45.73,25.27
20.30,14.30
142.66,78.82
2.51,2.06
89.73,66.97
104.94,87.45
74.20,66.85
40.39,27.48
106.95,64.43
96.99,58.43
98.81,70.58
62.89,49.14
96.11,60.45
26.68,18.53
42.20,26.71
98.81,63.75
121.17,63.44
17.01,13.29
73.45,56.07
72.94,47.06
48.37,46.07
106.68,97.88
168.72,89.27
51.09,47.75
31.00,18.68
70.38,44.83
99.16,75.70
48.16,30.68
82.90,47.92
28.69,19.13
96.79,86.42
141.35,96.16
47.00,27.17
110.63,72.31
38.50,29.39
143.74,89.28
112.14,80.10
33.52,28.65
136.98,71.72
70.18,53.99
162.95,93.65
69.03,38.14
12.48,8.79
20.16,12.60
63.28,36.58
41.53,40.72
27.21,19.30
98.74,71.04
44.10,30.21
107.79,68.66
117.09,60.36
46.89,45.09
36.72,36.36
101.56,65.95
95.30,74.46
124.69,65.63
33.12,23.83
136.47,96.11
90.67,78.17
63.86,33.09
6.69,4.96
122.90,91.04
48.60,30.38
4.61,3.25
75.30,50.54
105.44,85.73
47.55,24.02
169.76,87.51
44.08,26.56
22.60,22.60
81.47,74.07
42.28,21.25
152.39,97.69
93.58,62.39
30.55,24.25
11.47,9.64
3.25,2.91
17.14,16.49
7.44,6.71
98.71,91.40
61.44,44.85
47.57,34.23
88.41,64.54
92.85,65.39
93.98,47.23
130.02,65.01
82.86,80.45
25.23,24.99
63.63,52.16
95.78,57.70
22.66,19.54
80.23,46.11
50.16,33.22
52.55,45.70
100.82,71.00
36.46,19.71
51.54,46.02
157.83,89.68
74.68,37.72
175.65,92.94
42.96,34.37
157.19,99.49
83.04,68.63
175.16,90.76
13.73,8.53
75.34,50.91
41.12,26.88
96.40,85.31
42.18,38.35
28.06,15.68
61.32,31.13
55.41,54.33
6.61,5.09
49.24,33.05
7.76,5.93
58.71,33.36
76.20,72.58
49.97,30.47
70.93,42.99
98.36,91.08
50.64,30.88
78.40,63.23
76.28,61.52
92.75,88.34
126.79,88.67
60.98,45.85
76.76,49.85
81.89,60.66
112.47,68.58
122.04,76.28
57.73,46.19
76.13,50.42
27.66,26.35
85.36,76.22
10.10,5.13
81.29,52.79
14.51,13.08
50.03,49.54
142.09,72.13
35.53,29.37
19.84,19.84
14.50,7.44
84.85,67.88
95.56,53.39
96.80,78.07
58.72,45.88
51.00,51.00
49.11,42.34
167.49,88.62
95.07,69.91
131.72,70.44
95.49,51.90
6.64,4.29
19.09,13.08
56.47,55.92
148.11,95.56
63.62,57.32
59.07,49.64
11.65,8.21
104.75,66.30
21.76,21.55
152.75,89.33
106.46,54.32
49.12,24.81
93.92,55.25
72.18,39.02
133.19,70.85
49.40,41.17
93.83,60.15
8.05,4.60
11.89,6.76
25.75,20.94
130.44,76.73
150.84,91.98
63.26,36.15
183.87,98.86
129.36,92.40
169.54,92.65
140.24,96.06
45.93,45.93
35.98,34.94
123.87,79.41
113.94,57.84
49.44,42.26
110.22,95.02
118.23,99.36
87.52,54.70
6.99,4.14
13.10,12.98
16.08,9.81
146.60,99.73
158.72,95.62
111.83,77.66
16.94,8.87
75.29,63.27
146.45,80.47
49.07,44.21
85.87,61.34
47.23,32.13
112.87,66.01
76.40,72.08
112.48,99.54
160.27,80.54
55.94,41.44
42.23,34.62
91.66,73.92
2.66,1.90
71.38,65.49
78.60,51.04
67.00,59.30
17.06,11.85
83.91,53.45
7.66,7.37
70.53,53.84
13.73,12.26
80.27,49.86
22.58,11.35
108.40,98.55
25.66,21.04
15.27,8.44
4.99,4.67
16.94,16.29
134.99,91.83
80.37,50.87
7.95,4.60
50.03,29.43
82.08,48.00
96.12,62.42
58.23,54.94
185.23,97.49
56.37,56.37
13.97,8.47
76.59,41.40
21.57,11.79
6.88,6.20
48.72,48.72
68.69,65.42
105.32,69.29
129.40,73.11
21.92,12.53
6.29,4.84
29.11,23.11
167.64,89.65
22.63,13.16
32.88,26.10
54.43,44.62
97.91,61.58
80.92,41.29
150.27,90.53
130.50,93.89
42.47,24.27
126.29,80.96
72.81,41.37
14.97,12.08
151.12,95.05
1.95,1.13
30.15,26.92
117.02,77.50
41.37,36.29
16.99,13.93
42.80,32.93
45.10,26.53
104.49,62.20
77.09,54.29
127.43,93.02
16.21,9.83
134.42,82.98
89.49,49.72
78.44,76.91
117.43,70.32
119.68,77.72
101.95,62.17
74.81,50.55
17.13,12.79
99.64,57.60
47.72,24.35
36.41,18.30
149.40,86.36
67.30,42.60
104.65,68.40
36.32,19.74
74.93,50.63
90.49,78.01
4.72,4.18
74.39,44.55
59.95,53.53
81.07,57.50
104.25,56.05
101.71,75.91
96.46,50.77
130.24,93.03
102.02,67.12
97.97,89.07
93.59,73.70
118.85,67.15
60.86,39.27
88.86,56.60
58.02,45.69
33.46,24.25
58.16,56.47
154.05,94.51
61.67,42.83
10.36,9.17
59.51,37.91
61.47,56.40
169.92,88.50
28.89,21.09
129.57,74.47
97.44,77.34
30.18,23.77
83.72,59.38
129.61,88.78
34.69,23.13
160.10,94.18
37.92,28.30
159.98,99.99
122.22,74.53
80.30,77.22
64.45,52.83
48.49,29.57
144.90,72.45
37.51,37.51
49.64,36.50
104.15,57.23
103.33,66.67
8.26,7.95
142.91,91.61
88.67,86.94
93.19,69.03
23.82,22.06
79.31,74.13
41.77,25.32
25.85,21.91
52.28,27.09
168.77,96.44
25.51,21.26
92.92,48.40
98.82,51.47
113.95,64.38
109.89,74.76
8.21,4.64
35.21,20.24
42.37,25.53
35.28,22.33
38.44,21.24
11.18,5.92
43.05,26.74
54.90,52.79
153.64,89.85
99.82,80.50
111.25,78.35
124.99,69.06
142.75,80.65
118.28,63.94
32.11,27.93
77.43,41.19
37.22,35.12
48.41,37.24
103.28,62.98
61.26,56.21
42.00,21.88
78.82,63.06
70.00,37.84
32.06,27.88
112.93,81.25
93.12,51.45
122.75,64.95
55.20,39.43
90.26,66.37
38.38,22.58
101.39,91.35
153.03,96.86
61.99,39.49
46.46,29.04
113.75,62.16
64.94,47.75
59.21,54.83
118.67,80.73
102.97,70.05
43.44,42.59
20.12,18.13
83.21,68.77
120.45,90.57
16.52,11.89
119.44,89.81
147.67,80.26
33.74,30.13
111.66,83.33
51.91,27.47
69.15,42.17
56.09,36.19
187.46,98.15
93.08,66.49
91.29,74.22
94.73,92.88
101.46,66.75
67.47,39.46
70.36,61.72
98.95,90.78
67.87,49.91
27.47,23.48
87.21,58.14
31.52,21.16
180.23,92.43
82.09,46.91
44.96,23.18
29.52,17.68
3.87,2.07
35.19,19.66
33.54,19.28
66.66,53.33
22.70,14.19
120.21,78.06
162.81,99.28
187.21,97.51
62.90,61.07
78.78,71.62
96.31,59.82
159.22,92.57
56.18,36.72
128.52,68.00
162.42,82.87
87.57,63.46
6.56,5.17
113.61,86.07
50.63,47.32
123.77,68.01
77.96,56.91
66.66,33.84
193.14,97.06
70.15,70.15
60.99,45.52
129.06,67.22
84.20,49.24
22.27,18.72
101.67,66.89
74.70,61.74
136.48,74.58
180.15,96.34
18.13,16.64
103.27,92.21
28.03,23.36
11.12,7.32
97.44,48.72
20.55,10.33
118.33,92.45
157.06,88.74
42.70,34.16
134.38,81.94
17.66,12.62
70.65,42.82
35.15,32.55
9.05,9.05
14.06,7.77
100.29,77.15
63.31,33.50
32.37,29.17
20.09,16.61
84.32,64.37
84.30,50.48
25.57,16.61
82.34,69.78
60.35,38.69
42.98,29.85
159.06,85.98
144.87,74.68
110.01,75.87
81.06,60.05
7.89,5.30
12.84,6.42
12.47,6.97
37.12,30.94
16.15,13.69
128.00,92.76
43.91,33.52
31.94,17.27
78.24,66.88
19.67,12.45
77.32,50.87
55.36,48.57
24.66,20.90
9.83,9.37
42.12,28.85
5.99,5.60
80.24,76.42
59.76,37.12
195.78,97.89
12.43,11.20
16.40,10.19
33.24,18.57
54.90,37.10
85.02,70.27
140.19,81.51
91.69,55.91
30.41,22.20
45.14,37.31
79.40,49.63
116.60,94.80
10.70,9.64
74.33,52.72
34.15,19.74
137.68,86.05
75.69,51.49
7.50,6.82
56.08,29.52
65.06,34.98
65.65,43.77
45.04,34.92
93.87,51.02
91.23,67.58
122.52,79.05
77.96,55.69
74.39,41.56
131.08,74.48
11.78,10.52
133.59,69.22
49.53,48.09
14.89,9.03
138.18,85.83
128.53,75.61
44.42,34.71
129.68,92.63
81.50,69.07
137.22,80.25
70.48,63.50
10.89,7.62
168.63,96.36
91.79,46.13
26.93,14.88
68.42,64.55
62.03,48.09
37.88,25.95
58.38,53.56
138.04,94.55
5.00,4.35
196.02,99.00
161.50,97.29
28.68,18.39
92.89,77.41
94.68,52.60
102.52,76.51
106.16,53.08
85.95,57.30
46.40,37.42
167.51,90.55
104.54,61.86
84.24,54.35
133.28,91.29
61.21,44.68
40.70,20.66
84.57,70.48
76.42,76.42
58.04,52.29
32.84,19.32
80.27,43.63
31.11,21.61
50.32,49.83
45.28,28.13
46.92,37.54
119.61,77.67
103.78,98.84
30.89,18.84
116.21,70.86
27.88,17.65
42.07,23.77
115.47,99.55
105.58,95.12
19.45,11.51
117.87,98.23
89.01,65.94
57.70,44.39
91.33,51.31
7.97,4.43
101.59,65.97
25.14,23.07
73.18,63.64
86.10,56.65
122.66,61.33
61.86,52.88
185.52,99.21
41.91,40.30
39.90,23.75
49.39,25.20
50.91,46.29
46.26,46.26
88.93,47.56
52.93,50.41
79.72,58.62
20.49,17.52
56.81,48.15
56.31,42.99
87.46,68.33
114.91,60.80
1.26,1.18
133.72,75.55
25.71,21.08
26.97,20.75
10.37,5.93
124.24,73.52
22.14,12.17
87.85,53.57
55.76,49.79
115.31,73.45
23.85,13.18
51.47,35.02
64.98,39.15
36.46,25.50
7.03,4.09
113.68,87.45
74.53,54.01
92.34,52.17
45.06,24.36
35.90,35.55
54.48,32.82
117.92,94.34
101.18,75.51
65.98,59.45
130.84,85.52
89.02,89.02
128.44,68.32
45.77,23.00
124.81,83.77
178.10,89.50
20.56,19.97
105.63,80.03
14.10,7.71
72.36,41.83
133.24,88.83
43.48,29.38
41.59,33.82
111.50,76.90
60.27,58.52
115.55,61.14
131.76,88.43
130.92,93.52
65.45,38.28
61.64,61.03
38.75,30.28
20.12,15.97
103.74,52.66
70.79,37.26
30.26,23.83
100.41,53.41
54.42,43.54
22.17,17.74
74.57,42.86
92.41,89.72
133.51,76.73
42.33,24.47
178.00,89.90
121.96,91.02
69.58,40.22
18.60,18.42
147.26,78.33
173.03,90.12
37.37,30.14
10.01,9.27
164.20,85.97
39.61,39.22
63.92,38.05
29.69,24.34
96.54,80.45
73.81,43.68
25.90,13.02
50.75,47.43
22.55,14.46
26.36,22.34
15.15,13.90
30.93,30.93
101.10,87.92
152.02,82.62
60.15,55.70
154.72,87.91
91.39,62.60
51.31,36.92
59.04,48.40
24.65,19.41
117.56,85.19
161.15,99.48
121.87,82.35
35.25,34.56
21.37,19.43
183.06,91.53
72.39,63.50
143.83,89.34
63.71,34.63
83.70,55.07
71.78,59.33
26.67,22.42
90.79,55.36
8.05,5.44
63.14,60.72
129.10,84.38
126.64,65.96
142.40,76.56
55.33,30.74
2.83,2.36
42.38,32.60
11.21,8.83
89.77,51.01
50.98,50.48
83.36,41.68
60.97,43.55
33.45,28.84
8.57,7.21
57.20,44.69
164.40,87.45
44.68,42.56
73.69,40.49
75.02,57.27
173.91,88.73
17.08,14.48
39.99,34.48
7.53,4.38
189.32,97.09
151.06,90.46
11.21,10.01
130.51,70.17
107.75,64.91
20.36,13.40
8.13,7.01
35.45,19.59
112.17,68.82
5.70,4.46
179.22,96.36
102.00,67.55
92.24,72.07
4.84,3.51
33.26,29.97
105.32,58.84
94.82,85.43
40.22,32.70
45.99,32.62
61.66,49.73
103.37,85.43
2.17,1.14
98.50,56.94
4.69,3.73
94.12,80.45
147.18,73.59
168.94,95.45
84.65,61.79
79.13,43.48
78.82,74.36
99.95,62.47
16.78,12.16
117.96,70.22
162.12,90.07
73.59,57.95
90.31,80.64
31.26,15.95
26.92,14.17
17.28,16.78
44.35,26.09
66.52,34.83
47.51,26.25
41.21,21.03
103.22,60.72
55.06,43.02
66.12,61.23
62.37,58.84
146.79,82.47
124.37,97.17
100.74,79.33
91.23,73.58
53.28,35.29
2.18,1.14
39.80,20.52
193.64,97.80
81.60,70.96
42.04,22.13
148.28,95.67
111.22,67.41
90.67,74.94
5.91,4.97
98.71,93.13
112.44,95.29
5.00,3.65
17.16,13.73
138.96,72.00
44.33,34.91
143.14,83.71
57.02,54.31
89.40,48.59
51.66,26.77
92.34,63.25
100.84,63.03
71.33,38.56
137.62,89.37
173.96,86.98
62.39,54.73
132.84,74.63
27.10,26.84
65.86,48.08
104.18,58.86
76.23,45.65
21.16,21.16
46.25,28.38
3.76,2.37
10.98,8.93
17.39,11.83
85.33,45.39
55.87,36.76
6.75,4.22
104.98,88.22
8.21,4.83
52.04,51.02
64.86,64.86
50.79,47.03
16.16,13.82
76.67,41.00
129.44,81.41
98.25,56.47
89.23,52.49
123.16,72.88
46.46,35.47
168.49,96.28
151.70,91.39
76.54,46.11
29.41,27.49
29.22,26.57
39.62,38.47
116.01,93.56
42.09,22.63
111.51,72.41
118.67,67.05
60.15,54.19
165.67,86.29
192.13,98.03
108.38,60.89
11.72,10.66
38.85,20.56
10.06,9.97
155.72,99.19
13.31,9.79
60.59,41.50
66.49,36.14
49.46,39.57
80.75,72.10
153.06,93.33
54.29,27.42
24.30,14.64
58.78,30.94
100.50,94.82
19.91,16.46
171.71,99.26
84.56,48.05
82.07,67.83
95.38,72.81
104.77,68.48
30.64,27.86
109.56,60.20
124.86,84.94
70.51,51.47
15.41,8.20
11.22,7.24
79.99,48.48
16.17,15.70
116.42,80.85
135.62,87.50
18.16,13.07
14.07,8.09
177.36,88.68
83.26,42.70
41.56,31.73
75.22,42.50
36.00,21.18
33.94,29.52
2.62,1.76
50.97,41.11
16.30,10.52
91.14,62.00
55.10,49.20
48.12,33.19
66.87,37.57
79.85,76.05
16.92,16.59
8.79,4.68
89.97,78.24
34.38,25.10
80.81,70.89
34.71,31.85
90.02,72.60
2.47,2.23
49.50,37.79
146.85,98.56
117.76,92.73
49.42,35.05
18.87,12.10
98.91,54.05
125.46,97.26
156.47,95.41
171.08,91.49
22.72,13.06
61.25,59.47
137.80,69.25
50.64,39.88
37.24,22.17
101.96,59.63
20.02,16.83
109.18,85.97
56.75,45.77
83.94,82.30
78.74,46.05
27.98,21.69
11.32,6.12
80.80,53.51
81.19,68.81
106.07,98.22
2.68,1.68
8.14,6.57
167.61,97.45
151.74,77.03
2.16,1.09
51.26,26.84
23.35,17.05
112.67,75.62
149.81,90.25
79.89,41.83
52.20,48.34
52.98,46.89
65.88,57.29
86.29,86.29
82.67,70.06
61.77,38.37
28.03,14.91
78.02,47.29
15.14,12.02
55.73,46.84
88.33,49.35
58.22,41.59
155.60,81.47
99.80,51.18
56.65,50.14
96.36,68.83
79.71,44.04
64.42,53.69
139.56,69.78
89.50,87.75
67.32,55.64
91.00,62.33
47.50,25.54
83.39,50.24
22.08,14.16
66.34,34.92
116.83,79.48
125.34,83.01
51.71,46.59
84.51,56.72
169.03,98.85
140.89,98.53
109.42,62.53
188.90,99.95
89.84,61.96
52.95,34.84
65.74,43.54
30.49,15.72
105.17,57.16
113.68,81.79
87.77,58.91
65.01,45.15
96.82,69.66
82.54,63.01
105.49,87.19
135.30,67.99
158.15,83.68
20.52,17.39
129.82,70.94
36.64,22.90
60.13,48.89
30.89,17.86
66.17,51.70
3.05,2.75
121.24,96.23
10.73,7.40
34.02,30.65
161.48,81.15
101.19,98.25
109.54,62.24
82.22,71.50
93.88,75.71
74.60,61.15
121.44,71.86
27.07,15.65
93.12,62.50
58.89,34.85
160.53,97.89
84.46,78.94
81.62,68.59
90.10,65.77
106.24,58.70
63.19,61.35
51.01,42.51
79.83,47.52
11.07,8.14
51.31,33.76
138.73,88.93
145.10,89.57
8.30,5.65
118.14,78.24
99.09,83.27
119.91,74.48
98.16,96.24
18.70,10.11
101.02,66.03
142.86,78.07
175.64,87.82
46.84,39.70
107.21,97.47
96.01,91.44
32.94,23.04
112.44,79.75
21.74,13.76
54.52,49.57
50.57,42.50
138.42,76.90
66.29,48.04
74.76,38.74
55.57,47.50
65.27,45.33
36.15,20.20
158.99,81.12
43.05,40.24
174.30,98.48
61.43,33.39
52.61,40.47
48.93,27.34
6.45,4.19
42.34,21.28
45.70,23.44
132.95,75.54
109.30,91.85
59.56,58.98
99.04,85.38
49.90,45.37
100.41,51.76
100.58,89.01
114.24,64.18
93.24,62.58
120.15,87.07
12.94,6.57
59.94,45.41
194.06,98.51
120.80,61.95
51.22,43.41
131.63,69.65
84.55,60.83
60.21,34.02
132.71,86.74
58.23,33.09
107.59,56.04
16.08,14.62
73.06,43.75
57.50,42.28
109.19,91.76
123.54,96.52
41.29,24.15
28.70,15.03
28.35,23.05
85.61,62.04
107.47,59.71
7.57,6.53
8.96,4.98
77.99,46.15
87.04,43.96
77.46,74.49
50.20,37.47
114.04,75.03
130.22,75.71
43.12,38.16
110.72,55.64
139.92,76.46
46.92,46.46
6.76,6.57
112.65,66.66
97.96,59.37
102.43,73.17
119.02,92.99
79.67,76.61
151.32,80.92
107.22,77.70
77.76,63.74
103.63,95.96
43.79,28.81
33.26,29.97
102.62,84.81
182.96,94.80
57.92,47.09
150.65,86.09
48.77,44.34
118.45,72.67
107.67,61.88
1.84,1.00
129.58,94.59
130.85,86.66
162.00,94.74
92.79,57.28
57.36,40.40
114.43,77.85
39.69,26.64
65.61,36.05
15.49,10.06
154.78,96.74
59.27,50.23
82.12,82.12
73.27,56.80
65.37,62.86
174.92,96.11
83.71,54.01
16.67,15.58
145.85,97.89
15.13,8.01
34.91,32.03
76.10,71.13
62.70,31.99
61.20,56.15
70.95,36.02
25.37,14.42
104.48,83.59
54.95,28.77
140.50,71.32
45.23,36.19
74.46,51.00
3.04,1.62
49.62,27.57
53.80,50.76
104.57,88.62
60.45,47.98
88.70,70.96
114.33,66.86
93.18,87.91
105.63,69.04
168.41,87.26
188.56,99.77
103.57,56.91
133.53,96.07
99.63,79.71
149.14,84.74
3.82,2.07
146.43,88.75
75.46,43.37
69.97,47.93
37.32,20.62
36.29,22.97
61.23,58.88
6.20,4.28
113.39,58.15
78.05,60.04
47.89,29.03
117.82,92.05
92.22,82.34
173.25,99.00
60.55,35.00
36.97,23.11
93.11,51.73
32.91,30.20
120.47,69.24
85.26,72.88
20.82,17.35
33.66,24.22
80.06,72.13
49.14,36.40
150.39,88.99
120.55,86.11
8.34,6.73
16.79,13.33
91.74,68.98
134.62,90.35
9.75,8.56
4.43,3.31
5.57,4.22
11.50,7.10
131.60,94.68
83.36,57.89
152.35,83.71
16.52,10.20
174.60,95.41
76.20,71.22
30.31,22.79
6.54,3.50
21.63,12.29
77.30,42.71
106.63,91.93
4.51,3.79
26.06,17.26
74.79,72.62
120.86,63.95
96.76,75.60
26.88,23.38
43.20,23.48
42.09,26.64
95.17,64.31
49.74,36.31
7.97,4.09
86.10,72.36
62.76,49.42
85.55,62.45
32.58,25.26
87.14,70.85
65.72,50.17
86.08,65.71
171.11,94.54
139.70,74.31
129.13,67.61
37.19,24.31
57.69,28.99
125.75,71.86
20.79,14.24
188.36,97.60
29.12,28.28
36.58,36.58
142.52,80.07
92.47,46.47
164.32,95.54
121.01,96.04
87.57,46.83
43.07,39.16
145.08,89.01
126.78,85.09
64.58,60.93
13.64,12.18
18.52,17.31
92.61,50.06
117.54,78.89
50.87,43.48
157.14,83.59
2.52,1.52
176.32,96.88
99.06,89.25
137.36,83.76
133.63,96.14
112.86,98.14
163.69,89.45
92.17,47.76
151.47,96.48
115.62,68.42
137.64,78.21
125.35,75.06
171.67,93.81
22.91,12.73
96.19,75.15
83.84,76.22
123.43,76.67
14.92,14.08
33.51,20.07
19.29,16.35
65.00,37.36
138.25,84.82
23.62,11.93
104.79,60.93
23.47,15.65
57.43,56.87
39.67,22.80
180.59,97.62
111.72,62.07
73.35,49.23
69.52,37.38
138.04,89.06
107.39,83.90
29.52,16.31
126.41,94.34
116.81,73.47
99.92,65.74
3.02,2.52
91.81,51.01
101.24,72.84
36.11,20.52
105.16,76.76
112.57,94.60
68.94,34.47
52.90,52.38
116.96,79.03
98.48,82.07
28.06,22.10
127.75,71.77
79.78,58.24
129.00,80.13
69.27,46.18
23.38,17.32
7.02,3.68
95.08,48.76
67.79,36.45
107.11,67.37
89.81,63.25
144.81,85.69
65.34,41.62
6.35,5.25
120.21,70.30
48.88,40.40
31.06,22.84
157.72,87.14
154.88,80.67
104.53,55.02
40.00,22.35
34.07,24.34
50.48,49.01
130.97,97.02
1.87,1.66
119.55,65.69
42.41,29.05
34.68,24.09
132.78,99.09
97.12,56.80
23.69,15.49
77.31,60.40
23.65,16.20
142.64,76.69
51.92,38.46
3.05,2.26
134.26,78.52
121.92,65.55
137.87,79.24
101.75,94.22
96.58,92.87
47.86,39.23
99.33,88.69
29.18,15.28
63.93,49.95
82.48,69.90
149.21,95.65
94.83,92.98
136.71,75.95
4.31,3.85
133.14,85.90
27.20,20.77
102.03,69.41
41.49,25.15
75.23,47.02
62.66,55.46
28.80,27.70
118.16,81.49
63.93,43.20
40.37,38.45
9.44,5.90
27.54,14.42
85.44,74.95
16.17,11.55
128.16,70.81
90.24,55.03
24.33,22.96
36.19,18.95
75.18,72.29
123.59,79.23
11.18,7.26
58.82,34.00
17.37,12.15
82.18,55.91
142.64,85.93
107.61,57.55
35.75,18.15
24.72,16.48
28.97,20.55
1.69,1.45
91.41,61.35
104.33,72.96
33.51,25.01
5.96,5.47
36.47,25.33
121.09,62.42
4.30,4.18
23.05,18.44
165.95,91.69
50.30,27.49
22.09,14.44
117.11,83.06
94.35,69.89
58.75,44.18
110.54,55.55
117.02,68.84
83.92,49.66
64.10,57.24
100.33,62.71
23.53,13.00
51.07,42.21
58.16,34.83
134.48,80.05
166.17,85.22
170.24,94.06
97.23,72.56
68.23,48.74
153.25,89.10
79.90,73.31
41.67,28.94
65.37,41.91
92.24,68.33
40.33,27.63
8.59,6.05
65.05,39.67
71.21,48.78
145.80,91.70
98.49,53.24
15.73,11.92
79.62,51.04
160.92,82.95
8.64,5.92
56.13,52.46
7.83,5.12
36.78,32.55
47.79,26.85
79.23,61.42
11.95,8.48
53.83,36.87
168.60,87.36
124.93,94.65
49.00,41.18
52.03,40.03
130.77,67.41
101.82,51.17
100.13,58.22
41.17,23.53
104.94,92.87
156.79,86.15
75.44,44.12
21.39,15.73
63.39,41.71
73.97,54.39
55.38,28.55
71.87,37.63
76.55,45.84
35.70,27.05
113.74,57.74
74.74,38.93
105.66,81.91
68.94,63.25
16.89,10.69
146.88,97.92
48.35,27.63
119.01,69.60
42.48,25.44
20.39,12.21
91.48,57.18
114.04,63.71
7.32,4.79
169.61,95.29
14.28,8.50
20.34,17.69
5.47,2.78
133.78,76.89
77.08,60.22
55.62,37.84
90.97,65.45
24.50,24.26
90.09,59.27
28.70,26.58
77.29,75.04
109.70,78.36
139.24,96.03
67.43,40.14
165.96,99.98
118.67,84.17
80.57,80.57
108.36,83.36
97.07,62.63
132.37,88.84
37.37,29.43
58.28,34.90
156.71,85.17
97.09,77.06
60.09,41.73
1.63,1.42
137.08,98.62
68.06,57.68
37.54,18.77
59.37,34.32
18.65,10.42
14.39,12.52
39.46,36.21
1.69,1.37
107.93,69.19
95.63,84.63
5.92,4.39
40.79,22.79
52.07,28.15
95.93,80.62
170.26,94.59
23.56,15.92
90.86,69.36
179.94,98.33
161.61,97.95
74.34,55.48
79.92,48.15
16.10,9.88
23.29,16.52
190.15,99.04
12.27,6.23
95.48,58.22
1.86,1.71
155.04,81.60
37.58,23.49
82.65,55.85
102.50,58.91
32.35,25.28
152.89,79.22
95.54,66.35
39.78,25.34
155.18,85.74
9.07,4.68
168.35,91.00
99.85,57.39
9.82,7.99
107.00,85.60
114.75,69.55
137.34,73.84
106.95,85.56
119.95,87.56
44.88,26.72
20.98,19.99
31.49,19.32
107.62,75.79
106.76,92.84
32.06,18.32
92.44,81.09
83.32,52.74
137.57,82.38
42.56,42.14
80.77,74.79
163.81,85.32
114.53,76.87
7.07,5.20
176.06,92.18
146.80,83.41
4.42,2.60
16.29,14.17
26.34,23.73
25.69,22.54
18.05,13.08
98.86,50.70
28.78,21.97
60.07,31.62
84.41,61.17
65.19,44.05
76.91,62.53
13.04,9.96
48.52,35.68
165.48,92.45
74.98,41.20
133.84,69.71
73.12,59.94
121.41,73.14
50.86,26.22
126.37,70.21
9.98,8.46
132.11,78.64
57.08,42.92
6.48,5.15
30.22,16.25
8.69,8.69
116.80,60.52
126.57,83.27
68.21,38.98
18.26,16.16
119.24,67.37
20.33,15.29
4.82,2.41
73.63,70.13
32.66,31.71
93.29,60.19
12.41,7.81
116.91,87.25
117.77,74.07
64.62,55.71
57.90,55.15
7.06,3.70
7.30,7.02
39.23,31.39
46.66,23.81
46.70,46.24
41.10,27.22
60.91,36.92
83.87,79.13
56.72,53.01
4.20,3.79
90.05,70.91
73.17,67.13
55.71,50.65
136.25,83.59
126.92,80.33
22.66,14.62
52.61,26.98
171.31,91.61
174.54,97.51
9.74,5.60
169.26,94.56
82.12,76.04
29.86,23.15
78.26,52.88
121.75,75.16
65.60,61.31
28.24,25.45
113.93,79.12
24.86,16.80
84.37,43.49
112.56,97.88
31.59,22.25
3.25,2.02
107.32,85.86
108.34,64.49
33.08,22.66
24.04,18.08
28.04,27.77
154.34,99.58
43.57,40.35
12.18,10.78
5.91,5.19
9.75,5.00
173.88,95.02
39.16,27.20
81.97,63.55
12.36,11.14
26.65,18.38
147.72,97.83
12.63,9.09
37.47,20.82
156.18,99.48
65.61,33.14
78.67,50.43
101.00,87.83
166.98,86.97
48.44,25.77
101.55,97.65
14.08,9.85
2.65,1.49
33.83,20.38
2.23,1.83
19.82,18.36
43.35,27.27
114.96,94.23
16.51,12.14
130.52,93.23
162.54,81.27
80.10,66.75
86.92,47.76
21.03,16.31
117.17,79.17
41.38,37.28
66.82,41.25
76.99,66.95
18.07,15.19
78.66,53.88
21.77,12.03
86.59,68.73
78.71,74.26
30.64,16.13
50.24,34.18
152.43,90.20
12.99,12.74
64.78,48.35
6.31,3.47
56.22,32.88
37.78,31.75
39.16,31.08
57.54,47.56
90.77,84.84
12.77,12.77
17.43,8.76
136.63,73.46
30.00,15.63
51.61,39.40
96.17,49.83
8.48,5.77
39.35,37.84
145.59,81.34
143.45,89.10
95.92,55.45
82.56,48.57
94.27,93.34
61.97,42.45
98.19,67.26
84.48,42.24
92.18,55.87
120.93,87.00
73.01,47.41
122.81,82.98
102.91,69.54
100.71,94.13
104.87,54.34
26.27,23.89
119.43,68.25
35.70,20.17
139.34,96.10
142.80,73.99
23.63,14.77
95.61,49.54
110.32,80.53
46.86,26.63
148.12,76.75
77.72,50.80
94.30,52.98
119.63,84.25
46.18,30.79
6.87,6.14
94.52,63.87
178.95,99.42
118.87,88.71
163.29,88.27
182.08,91.96
109.10,87.99
36.40,24.60
139.12,90.93
61.95,41.86
51.14,25.70
40.45,37.46
90.36,70.60
77.01,66.39
